종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
402340,SK스퀘어
009150,삼성전기
373220,LG에너지솔루션
005380,현대차
207940,삼성바이오로직스
105560,KB금융
032830,삼성생명
012450,한화에어로스페이스
028260,삼성물산
034020,두산에너빌리티
055550,신한지주
329180,HD현대중공업
000270,기아
006400,삼성SDI
068270,셀트리온
034730,SK
086790,하나금융지주
012330,현대모비스
066570,LG전자
035420,NAVER
000810,삼성화재
010120,LS ELECTRIC
316140,우리금융지주
267260,HD현대일렉트릭
042660,한화오션
298040,효성중공업
005490,POSCO홀딩스
009540,HD한국조선해양
010130,고려아연
096770,SK이노베이션
138040,메리츠금융지주
042700,한미반도체
015760,한국전력
000150,두산
011200,HMM
267250,HD현대
010140,삼성중공업
017670,SK텔레콤
051910,LG화학
196170,알테오젠
006800,미래에셋증권
033780,KT&G
003550,LG
018260,삼성에스디에스
010950,S-Oil
024110,기업은행
003670,포스코퓨처엠
086280,현대글로비스
079550,LIG디펜스앤에어로스페이스
035720,카카오
000720,현대건설
272210,한화시스템
278470,에이피알
064350,현대로템
030200,KT
047810,한국항공우주
005830,DB손해보험
011070,LG이노텍
086520,에코프로
003490,대한항공
078930,GS
071050,한국금융지주
443060,HD현대마린솔루션
323410,카카오뱅크
307950,현대오토에버
247540,에코프로비엠
047050,포스코인터내셔널
028050,삼성E&A
003230,삼양식품
005940,NH투자증권
006260,LS
259960,크래프톤
036930,주성엔지니어링
180640,한진칼
090430,아모레퍼시픽
0126Z0,삼성에피스홀딩스
277810,레인보우로보틱스
007660,이수페타시스
016360,삼성증권
047040,대우건설
000880,한화
352820,하이브
161390,한국타이어앤테크놀로지
000500,가온전선
039490,키움증권
021240,코웨이
064400,LG씨엔에스
267270,HD건설기계
009830,한화솔루션
032640,LG유플러스
377300,카카오페이
326030,SK바이오팜
005387,현대차2우B
128940,한미약품
062040,산일전기
175330,JB금융지주
241560,두산밥캣
000100,유한양행
001440,대한전선
240810,원익IPS
052690,한전기술
039030,이오테크닉스
029780,삼성카드
088350,한화생명
058470,리노공업
138930,BNK금융지주
000990,DB하이텍
353200,대덕전자
108490,로보티즈
222800,심텍
088980,맥쿼리인프라
066970,엘앤에프
271560,오리온
454910,두산로보틱스
051900,LG생활건강
036570,NC
034220,LG디스플레이
004020,현대제철
001450,현대해상
011790,SKC
403870,HPSP
082740,한화엔진
005385,현대차우
002380,KCC
028300,HLB
001040,CJ
010060,OCI홀딩스
095340,ISC
000250,삼천당제약
298380,에이비엘바이오
214450,파마리서치
018880,한온시스템
004170,신세계
161890,한국콜마
008930,한미사이언스
036460,한국가스공사
023530,롯데쇼핑
319660,피에스케이
031980,피에스케이홀딩스
103590,일진전기
375500,DL이앤씨
022100,포스코DX
012750,에스원
087010,펩트론
028670,팬오션
111770,영원무역
035250,강원랜드
011780,금호석유화학
006360,GS건설
141080,리가켐바이오
192820,코스맥스
336260,두산퓨얼셀
031210,서울보증보험
084370,유진테크
440110,파두
139130,iM금융지주
302440,SK바이오사이언스
251270,넷마블
257720,실리콘투
017800,현대엘리베이터
064760,티씨케이
145020,휴젤
011170,롯데케미칼
097950,CJ제일제당
007340,DN오토모티브
310210,보로노이
003690,코리안리
085620,미래에셋생명
004800,효성
131290,티에스이
026960,동서
009420,한올바이오파마
095610,테스
383220,F&F
357780,솔브레인
005440,현대지에프홀딩스
004370,농심
004990,롯데지주
282330,BGF리테일
450080,에코프로머티
080220,제주반도체
001720,신영증권
032820,우리기술
000240,한국앤컴퍼니
005850,에스엘
018670,SK가스
319400,현대무벡스
279570,케이뱅크
204320,HL만도
489790,한화비전
010170,대한광통신
067310,하나마이크론
178320,서진시스템
112610,씨에스윈드
009970,영원무역홀딩스
214370,케어젠
103140,풍산
030000,제일기획
263750,펄어비스
007070,GS리테일
069960,현대백화점
014680,한솔케미칼
051600,한전KPS
081660,미스토홀딩스
140410,메지온
347850,디앤디파마텍
226950,올릭스
483650,달바글로벌
214150,클래시스
139480,이마트
073240,금호타이어
002790,아모레퍼시픽홀딩스
005290,동진쎄미켐
041510,에스엠
058610,에스피지
020150,롯데에너지머티리얼즈
083650,비에이치아이
457190,이수스페셜티케미컬
462870,시프트업
181710,NHN
237690,에스티팜
098460,고영
089860,롯데렌탈
439260,대한조선
023590,다우기술
071970,HD현대마린엔진
140860,파크시스템스
068760,셀트리온제약
475150,SK이터닉스
060370,LS마린솔루션
030530,원익홀딩스
012630,HDC
006040,동원산업
000155,두산우
000120,CJ대한통운
120110,코오롱인더
020560,아시아나항공
007390,네이처셀
008770,호텔신라
294870,IPARK현대산업개발
131970,두산테스나
089030,테크윙
395400,SK리츠
001120,LX인터내셔널
011210,현대위아
001800,오리온홀딩스
093370,후성
096530,씨젠
006280,녹십자
229640,LS에코에너지
001430,세아베스틸지주
298020,효성티앤씨
001820,삼화콘덴서
0009K0,에임드바이오
322000,HD현대에너지솔루션
097230,HJ중공업
009155,삼성전기우
035900,JYP Ent.
241710,코스메카코리아
183300,코미코
323280,태성
950160,코오롱티슈진
00680K,미래에셋증권2우B
007310,오뚜기
039200,오스코텍
281820,케이씨텍
218410,RFHIC
280360,롯데웰푸드
003540,대신증권
005070,코스모신소재
078600,대주전자재료
415640,KB발해인프라
361610,SK아이이테크놀로지
437730,삼현
069620,대웅제약
003380,하림지주
204270,제이앤티씨
089970,브이엠
043260,성호전자
000815,삼성화재우
001740,SK네트웍스
082920,비츠로셀
192080,더블유게임즈
290650,엘앤씨바이오
036540,SFA반도체
300720,한일시멘트
007810,코리아써키트
420770,기가비스
004000,롯데정밀화학
066575,LG전자우
030610,교보증권
330590,롯데리츠
000210,DL
017960,한국카본
195940,HK이노엔
127120,제이에스링크
475830,오름테라퓨틱
000080,하이트진로
496320,본시스템즈
003530,한화투자증권
293490,카카오게임즈
347700,스피어
006340,대원전선
003240,태광산업
166090,하나머티리얼즈
006120,SK디스커버리
252990,샘씨엔에스
