종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,211000,215000,210000,215500
000660,SK하이닉스,KOSPI,1136000,1165000,1130000,1173000
005935,삼성전자우,KOSPI,144600,146100,143100,146200
005380,현대차,KOSPI,508000,510000,502000,519000
373220,LG에너지솔루션,KOSPI,408000,406000,403500,412000
402340,SK스퀘어,KOSPI,665000,676000,661000,684000
012450,한화에어로스페이스,KOSPI,1509000,1514000,1501000,1542000
207940,삼성바이오로직스,KOSPI,1602000,1555000,1554000,1619000
034020,두산에너빌리티,KOSPI,104200,101900,101600,105700
000270,기아,KOSPI,151500,152000,150800,154600
105560,KB금융,KOSPI,158200,157400,157400,161000
032830,삼성생명,KOSPI,258000,252000,251500,262500
028260,삼성물산,KOSPI,307500,308500,304000,312000
329180,HD현대중공업,KOSPI,474500,487500,474000,490000
055550,신한지주,KOSPI,99800,100000,99200,100900
009150,삼성전기,KOSPI,614000,613000,607000,634000
068270,셀트리온,KOSPI,202000,202500,201000,204500
006800,미래에셋증권,KOSPI,69700,73400,69600,73500
042660,한화오션,KOSPI,125800,126400,125100,127600
006400,삼성SDI,KOSPI,471000,473500,466000,478500
267260,HD현대일렉트릭,KOSPI,1050000,1091000,1043000,1093000
012330,현대모비스,KOSPI,415500,422000,410500,424000
010130,고려아연,KOSPI,1660000,1695000,1647000,1727500
086790,하나금융지주,KOSPI,121100,122900,120800,124800
035420,NAVER,KOSPI,211000,206000,205000,214500
005490,POSCO홀딩스,KOSPI,368000,367000,365500,372000
015760,한국전력,KOSPI,44350,45700,44150,45850
009540,HD한국조선해양,KOSPI,401500,402000,400500,412000
042700,한미반도체,KOSPI,295000,296000,289500,296500
010120,LS ELECTRIC,KOSPI,186800,191200,184400,191200
298040,효성중공업,KOSPI,2965000,3096000,2935000,3109000
034730,SK,KOSPI,369500,371500,366500,377000
316140,우리금융지주,KOSPI,35350,35700,35300,36200
051910,LG화학,KOSPI,354000,349500,348000,363000
272210,한화시스템,KOSPI,131500,133000,130600,134000
010140,삼성중공업,KOSPI,28100,28350,28000,28800
064350,현대로템,KOSPI,210000,214500,210000,217000
000810,삼성화재,KOSPI,486000,502000,482500,515000
000150,두산,KOSPI,1358000,1406000,1336000,1409000
035720,카카오,KOSPI,49600,49100,48850,50300
