종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,343000,343000,332500,345500
000660,SK하이닉스,KOSPI,2382000,2381000,2286000,2400000
402340,SK스퀘어,KOSPI,1501000,1440000,1380000,1510000
005935,삼성전자우,KOSPI,224000,220000,216000,224500
009150,삼성전기,KOSPI,2048000,2042000,1970000,2071000
005380,현대차,KOSPI,640000,648000,627000,654000
373220,LG에너지솔루션,KOSPI,410500,423000,406500,423500
032830,삼성생명,KOSPI,431000,427000,421500,433000
028260,삼성물산,KOSPI,497000,499000,482000,506000
329180,HD현대중공업,KOSPI,698000,705000,690000,719000
000270,기아,KOSPI,170200,171700,166200,171900
034020,두산에너빌리티,KOSPI,103300,105100,101800,105500
207940,삼성바이오로직스,KOSPI,1333000,1349000,1321000,1357000
105560,KB금융,KOSPI,172000,174600,170600,182700
012450,한화에어로스페이스,KOSPI,1183000,1147000,1125000,1212000
012330,현대모비스,KOSPI,660000,654000,635000,686000
055550,신한지주,KOSPI,106700,105600,105500,110700
034730,SK,KOSPI,673000,665000,663000,691000
006400,삼성SDI,KOSPI,549000,564000,546000,565000
267260,HD현대일렉트릭,KOSPI,1114000,1212000,1107000,1213000
042660,한화오션,KOSPI,129200,123900,121700,130700
068270,셀트리온,KOSPI,174500,174200,172300,177400
010120,LS ELECTRIC,KOSPI,257500,269000,254000,269500
066570,LG전자,KOSPI,234000,249500,232000,250000
035420,NAVER,KOSPI,242000,255000,239500,265500
298040,효성중공업,KOSPI,3892000,3958000,3803000,3990000
086790,하나금융지주,KOSPI,132000,129000,128500,136000
042700,한미반도체,KOSPI,328500,358500,326000,363000
009540,HD한국조선해양,KOSPI,438500,434500,423500,451500
005490,POSCO홀딩스,KOSPI,390000,396500,386500,396500
000810,삼성화재,KOSPI,671000,670000,662000,698000
011070,LG이노텍,KOSPI,1236000,1290000,1210000,1301000
006800,미래에셋증권,KOSPI,51300,52800,50900,55400
000150,두산,KOSPI,1699000,1770000,1684000,1814000
010130,고려아연,KOSPI,1293000,1299000,1262000,1323000
051910,LG화학,KOSPI,367500,364500,356000,372500
015760,한국전력,KOSPI,39800,41500,39800,41700
010140,삼성중공업,KOSPI,28100,28750,28100,29400
064350,현대로템,KOSPI,226500,221000,218500,240000
316140,우리금융지주,KOSPI,33050,32250,32150,33650
079550,LIG디펜스앤에어로스페이스,KOSPI,1002000,943000,936000,1098000
017670,SK텔레콤,KOSPI,100100,105000,100100,105100
267250,HD현대,KOSPI,272000,268500,268500,282500
011200,HMM,KOSPI,22150,21050,20600,22200
272210,한화시스템,KOSPI,106400,102800,102300,116500
307950,현대오토에버,KOSPI,716000,750000,702000,751000
033780,KT&G,KOSPI,185000,188000,183700,192400
138040,메리츠금융지주,KOSPI,114400,111100,111100,116800
096770,SK이노베이션,KOSPI,112500,113100,110000,113700
196170,알테오젠,KOSDAQ GLOBAL,352500,348000,337000,356500
003670,포스코퓨처엠,KOSPI,209000,210500,205500,212000
024110,기업은행,KOSPI,23100,22300,22300,23500
018260,삼성에스디에스,KOSPI,238000,244500,235000,244500
035720,카카오,KOSPI,40450,41100,40450,41400
247540,에코프로비엠,KOSDAQ GLOBAL,179500,185900,179100,186400
003550,LG,KOSPI,114100,118000,112800,118200
086280,현대글로비스,KOSPI,222000,220000,216000,226500
086520,에코프로,KOSDAQ GLOBAL,122600,124100,121200,125500
000720,현대건설,KOSPI,147800,146000,140600,155500
047810,한국항공우주,KOSPI,154900,150600,150600,160900
278470,에이피알,KOSPI,399500,416000,398500,443000
030200,KT,KOSPI,56600,55500,55500,57600
071050,한국금융지주,KOSPI,252500,251500,250500,262000
006260,LS,KOSPI,424000,436500,413000,438000
010950,S-Oil,KOSPI,114100,113600,111300,115800
277810,레인보우로보틱스,KOSDAQ,616000,680000,610000,682000
005940,NH투자증권,KOSPI,32850,32700,32550,33600
323410,카카오뱅크,KOSPI,24150,23800,23800,24600
047050,포스코인터내셔널,KOSPI,65300,60000,58800,66500
443060,HD현대마린솔루션,KOSPI,255500,254500,250500,262000
0126Z0,삼성에피스홀딩스,KOSPI,453500,453000,441500,458000
047040,대우건설,KOSPI,27450,23150,22300,28750
016360,삼성증권,KOSPI,124600,122500,121000,126700
028050,삼성E&A,KOSPI,56700,52500,51600,58800
259960,크래프톤,KOSPI,237000,237000,236500,243000
003490,대한항공,KOSPI,29300,29500,28500,29700
036930,주성엔지니어링,KOSDAQ GLOBAL,226500,227500,218000,240000
039490,키움증권,KOSPI,390000,373500,373000,398000
005830,DB손해보험,KOSPI,153400,151700,149800,155700
352820,하이브,KOSPI,223000,219000,218500,224000
007660,이수페타시스,KOSPI,123000,122200,120000,127000
064400,LG씨엔에스,KOSPI,92900,98200,92200,98200
950160,코오롱티슈진,KOSDAQ,105100,106000,101900,108200
005387,현대차2우B,KOSPI,253000,257000,252000,257500
000880,한화,KOSPI,125300,123800,123500,130200
161390,한국타이어앤테크놀로지,KOSPI,71000,74000,70600,74100
003230,삼양식품,KOSPI,1143000,1147000,1130000,1189000
180640,한진칼,KOSPI,127900,126900,125400,130200
353200,대덕전자,KOSPI,169900,172600,164200,177800
001440,대한전선,KOSPI,40700,41100,38800,42275
062040,산일전기,KOSPI,254000,261000,247500,261500
240810,원익IPS,KOSDAQ GLOBAL,156100,176300,154700,176400
267270,HD건설기계,KOSPI,154600,156900,152800,160000
078930,GS,KOSPI,79200,76000,74300,79400
009830,한화솔루션,KOSPI,42200,39250,37650,43850
004170,신세계,KOSPI,767000,704000,700000,778000
058470,리노공업,KOSDAQ GLOBAL,94700,98000,93500,99200
011790,SKC,KOSPI,144600,151700,142600,151700
454910,두산로보틱스,KOSPI,109000,114400,108500,114600
034220,LG디스플레이,KOSPI,13930,14460,13880,14460
326030,SK바이오팜,KOSPI,88700,90500,88200,93700
032640,LG유플러스,KOSPI,16260,15800,15640,16700
000990,DB하이텍,KOSPI,158000,164800,157600,167600
241560,두산밥캣,KOSPI,69100,68500,67800,71100
090430,아모레퍼시픽,KOSPI,110400,112600,110000,113200
021240,코웨이,KOSPI,91200,91700,90200,93400
028300,HLB,KOSDAQ,48350,44800,42250,55900
377300,카카오페이,KOSPI,46500,45950,45900,48000
000100,유한양행,KOSPI,78300,79000,78100,79700
000250,삼천당제약,KOSDAQ,265000,266500,260500,279000
029780,삼성카드,KOSPI,53300,50600,50500,55000
039030,이오테크닉스,KOSDAQ,495000,535000,489500,540000
010060,OCI홀딩스,KOSPI,318000,287500,276000,335500
005385,현대차우,KOSPI,253000,257000,251000,258000
066970,엘앤에프,KOSPI,141700,142900,135800,144500
138930,BNK금융지주,KOSPI,18470,17840,17780,18880
036570,NC,KOSPI,261000,264500,259000,268500
023530,롯데쇼핑,KOSPI,198000,184300,181000,198200
298380,에이비엘바이오,KOSDAQ GLOBAL,98700,95900,94200,101500
403870,HPSP,KOSDAQ GLOBAL,66300,80500,65900,81500
128940,한미약품,KOSPI,425500,423500,412500,435500
001040,CJ,KOSPI,186800,175600,175600,188500
087010,펩트론,KOSDAQ,232500,232000,226000,236000
018880,한온시스템,KOSPI,5190,5710,5140,5720
175330,JB금융지주,KOSPI,28250,27300,27150,29150
271560,오리온,KOSPI,134000,133000,132200,135400
088980,맥쿼리인프라,KOSPI,10900,10840,10800,10940
141080,리가켐바이오,KOSDAQ GLOBAL,139700,132800,130100,142900
052690,한전기술,KOSPI,134600,138200,133000,138400
336260,두산퓨얼셀,KOSPI,78100,80300,76600,80600
440110,파두,KOSDAQ,100900,104000,100900,106700
082740,한화엔진,KOSPI,59300,61400,59000,63000
088350,한화생명,KOSPI,5550,5250,5230,5590
002380,KCC,KOSPI,560000,565000,553000,573000
004020,현대제철,KOSPI,35850,36750,35500,36750
222800,심텍,KOSDAQ GLOBAL,126600,137700,125800,140000
178320,서진시스템,KOSDAQ,74300,77800,69600,78000
319660,피에스케이,KOSDAQ,162100,164200,158300,167400
108490,로보티즈,KOSDAQ,314000,338000,310500,339000
085620,미래에셋생명,KOSPI,32250,28000,27300,35150
000500,가온전선,KOSPI,262500,264500,255000,268000
069960,현대백화점,KOSPI,198400,181400,180900,199700
022100,포스코DX,KOSPI,28100,29050,28000,29100
095340,ISC,KOSDAQ,199500,210500,198600,213500
103590,일진전기,KOSPI,88400,92200,86700,92500
450080,에코프로머티,KOSPI,58800,58500,57400,59500
084370,유진테크,KOSDAQ,176700,186200,174100,186500
214370,케어젠,KOSDAQ,74800,75400,73500,77000
319400,현대무벡스,KOSDAQ,36050,38900,35800,38900
347850,디앤디파마텍,KOSDAQ,91600,83200,80000,92800
051900,LG생활건강,KOSPI,246500,246500,244000,249000
310210,보로노이,KOSDAQ,199900,195600,190000,208500
204320,HL만도,KOSPI,76900,72200,69300,77900
489790,한화비전,KOSPI,71500,74900,70600,75700
111770,영원무역,KOSPI,81000,82400,80900,83900
005850,에스엘,KOSPI,76200,77200,73600,77950
001450,현대해상,KOSPI,41250,40300,40200,42200
012510,더존비즈온,KOSPI,120000,120000,120000,120400
080220,제주반도체,KOSDAQ,101200,104900,99800,110700
035250,강원랜드,KOSPI,16170,16010,15830,16470
375500,DL이앤씨,KOSPI,89400,80600,79300,94600
011170,롯데케미칼,KOSPI,80800,81200,78500,81200
251270,넷마블,KOSPI,41800,41300,40800,41950
014680,한솔케미칼,KOSPI,299000,308000,298000,310000
036460,한국가스공사,KOSPI,36350,37150,35900,37300
067310,하나마이크론,KOSDAQ,50100,51100,49100,53400
011780,금호석유화학,KOSPI,131900,133500,128300,134000
004800,효성,KOSPI,196800,200500,188000,211000
095610,테스,KOSDAQ GLOBAL,169200,176200,164700,178500
017800,현대엘리베이터,KOSPI,82600,83700,81500,85000
001720,신영증권,KOSPI,193100,184000,181400,193100
007810,코리아써키트,KOSPI,131900,139600,126900,139700
031210,서울보증보험,KOSPI,45050,45700,44600,46200
302440,SK바이오사이언스,KOSPI,40000,40150,39450,40350
012750,에스원,KOSPI,81600,78200,77600,85200
005290,동진쎄미켐,KOSDAQ,60300,60900,59500,62100
064760,티씨케이,KOSDAQ GLOBAL,274500,287500,272000,290500
383220,F&F,KOSPI,80100,80900,79000,83800
214450,파마리서치,KOSDAQ GLOBAL,295000,301000,292500,307000
020150,롯데에너지머티리얼즈,KOSPI,57700,57300,54600,57700
097950,CJ제일제당,KOSPI,200500,203000,199200,203500
010170,대한광통신,KOSDAQ,19400,19260,19080,20600
145020,휴젤,KOSDAQ,239500,246000,237000,249500
357780,솔브레인,KOSDAQ GLOBAL,378500,426000,373000,427500
214150,클래시스,KOSDAQ GLOBAL,44600,43900,43600,45900
139130,iM금융지주,KOSPI,18110,17900,17890,18570
131970,두산테스나,KOSDAQ GLOBAL,150300,160900,149600,163900
043260,성호전자,KOSDAQ,40600,43500,39650,43900
028670,팬오션,KOSPI,5340,5340,5270,5510
279570,케이뱅크,KOSPI,6880,6980,6560,7100
131290,티에스이,KOSDAQ,251000,256500,249000,264500
006360,GS건설,KOSPI,31850,29950,29500,34350
009420,한올바이오파마,KOSPI,52100,51500,49950,54100
004990,롯데지주,KOSPI,26850,27250,26300,27650
032820,우리기술,KOSDAQ,15560,15400,15080,16490
000240,한국앤컴퍼니,KOSPI,28000,30350,27950,30600
031980,피에스케이홀딩스,KOSDAQ,123200,135600,118600,136100
457190,이수스페셜티케미컬,KOSPI,87600,86400,84600,88500
226950,올릭스,KOSDAQ GLOBAL,129300,120100,117100,132100
007340,DN오토모티브,KOSPI,44650,43600,43150,46650
237690,에스티팜,KOSDAQ GLOBAL,124100,122700,121600,127400
263750,펄어비스,KOSDAQ,40150,40050,39850,41050
026960,동서,KOSPI,25800,25650,25400,26350
139480,이마트,KOSPI,91000,90800,89700,92200
003690,코리안리,KOSPI,14000,13800,13670,14120
439260,대한조선,KOSPI,64700,64600,63300,65500
098460,고영,KOSDAQ,35750,37800,35650,38100
071970,HD현대마린엔진,KOSPI,72000,72100,70400,73900
009970,영원무역홀딩스,KOSPI,188300,188900,187000,193600
030000,제일기획,KOSPI,21100,20750,20400,21500
483650,달바글로벌,KOSPI,194000,198100,194000,208500
001740,SK네트웍스,KOSPI,12000,13010,11850,13020
112610,씨에스윈드,KOSPI,56800,43800,43000,56800
051600,한전KPS,KOSPI,52300,54800,52100,55400
008770,호텔신라,KOSPI,59800,56000,55000,60000
011210,현대위아,KOSPI,86100,83000,81400,88100
000155,두산우,KOSPI,581000,568000,568000,600000
257720,실리콘투,KOSDAQ,35050,36000,34950,37000
089970,브이엠,KOSDAQ,92500,93000,89900,94500
004370,농심,KOSPI,372000,377500,371500,380000
081660,미스토홀딩스,KOSPI,42150,43850,40950,45650
005440,현대지에프홀딩스,KOSPI,14350,13990,13610,14390
183300,코미코,KOSDAQ,108300,111400,106500,112600
089030,테크윙,KOSDAQ,59900,68300,59900,68500
282330,BGF리테일,KOSPI,128200,128700,125200,134200
218410,RFHIC,KOSDAQ,82800,80100,79200,87900
082920,비츠로셀,KOSDAQ GLOBAL,48450,46250,46050,51100
103140,풍산,KOSPI,78100,77600,77200,83100
120110,코오롱인더,KOSPI,72900,71700,69300,74000
058610,에스피지,KOSDAQ,97800,100800,95600,101000
007070,GS리테일,KOSPI,25600,25100,24900,26150
018670,SK가스,KOSPI,231000,231500,228500,234500
008930,한미사이언스,KOSPI,30900,30400,30400,31300
290650,엘앤씨바이오,KOSDAQ,78200,75500,74800,79900
083650,비에이치아이,KOSDAQ,68000,69700,67100,70000
030530,원익홀딩스,KOSDAQ,27150,29100,27100,29300
097230,HJ중공업,KOSPI,22950,23350,21900,23600
093370,후성,KOSPI,19200,22400,19200,22400
229640,LS에코에너지,KOSPI,66500,68600,64500,69200
078600,대주전자재료,KOSDAQ,130300,123500,121300,132400
161890,한국콜마,KOSPI,85700,89200,85500,93800
000120,CJ대한통운,KOSPI,87300,85700,85300,88200
035900,JYP Ent.,KOSDAQ GLOBAL,55700,55400,55300,56300
007390,네이처셀,KOSDAQ,30550,30300,30200,32250
068760,셀트리온제약,KOSDAQ,44100,43850,43250,44450
140410,메지온,KOSDAQ,64100,63600,61600,64600
00680K,미래에셋증권2우B,KOSPI,13980,14250,13960,14860
475150,SK이터닉스,KOSPI,55800,48850,47500,61900
041510,에스엠,KOSDAQ GLOBAL,82800,81600,81200,83150
192820,코스맥스,KOSPI,167000,169100,167000,175200
462870,시프트업,KOSPI,32200,32400,31450,33150
002790,아모레퍼시픽홀딩스,KOSPI,24700,24700,24450,25450
322000,HD현대에너지솔루션,KOSPI,165500,158300,153300,181200
0009K0,에임드바이오,KOSDAQ,28600,27950,27500,30450
017960,한국카본,KOSPI,35650,33350,33350,35850
009155,삼성전기우,KOSPI,628000,643000,609000,643000
420770,기가비스,KOSDAQ,141900,141000,135400,147200
281820,케이씨텍,KOSPI,90100,98400,88500,99400
001430,세아베스틸지주,KOSPI,49500,47850,46050,50400
023590,다우기술,KOSPI,40850,40000,39950,41900
395400,SK리츠,KOSPI,5830,5840,5450,6090
140860,파크시스템스,KOSDAQ GLOBAL,249500,260500,246500,262000
001800,오리온홀딩스,KOSPI,27300,27050,26100,28500
347700,스피어,KOSDAQ,32900,36500,32650,36500
060370,LS마린솔루션,KOSDAQ,31600,31750,30000,34000
437730,삼현,KOSDAQ,52000,55700,52000,55900
001120,LX인터내셔널,KOSPI,42500,41000,39500,42800
361610,SK아이이테크놀로지,KOSPI,19990,19200,18810,20250
020560,아시아나항공,KOSPI,7840,7900,7680,7980
100790,미래에셋벤처투자,KOSDAQ,29800,31350,29200,31650
323280,태성,KOSDAQ,51200,53600,51100,54400
003570,SNT다이내믹스,KOSPI,46550,43450,43400,47100
005070,코스모신소재,KOSPI,46550,48500,46450,48700
003540,대신증권,KOSPI,31250,29950,29800,31600
001820,삼화콘덴서,KOSPI,147900,157000,143000,157100
298020,효성티앤씨,KOSPI,354500,368500,352000,368500
006280,녹십자,KOSPI,130000,129100,128500,132700
006040,동원산업,KOSPI,34350,34900,34100,34900
031330,에스에이엠티,KOSDAQ,14960,15810,14610,16150
096530,씨젠,KOSDAQ GLOBAL,28500,28700,28050,28800
039200,오스코텍,KOSDAQ,38850,39100,38300,39850
073240,금호타이어,KOSPI,5090,5070,4990,5130
192080,더블유게임즈,KOSPI,68400,69800,67800,71000
032350,롯데관광개발,KOSPI,18010,17990,17760,18600
034230,파라다이스,KOSPI,15460,15060,15010,15570
077970,STX엔진,KOSPI,35600,36600,35200,38000
069620,대웅제약,KOSPI,122700,121400,120100,124300
476830,알지노믹스,KOSDAQ,101500,95100,90700,104100
066575,LG전자우,KOSPI,82000,88700,81900,90000
195870,해성디에스,KOSPI,82100,85500,81000,86700
166090,하나머티리얼즈,KOSDAQ,70300,74400,70300,75400
475830,오름테라퓨틱,KOSDAQ,63700,62600,60100,65500
294870,IPARK현대산업개발,KOSPI,20750,20500,20150,21200
101490,에스앤에스텍,KOSDAQ GLOBAL,63500,66100,63100,66800
012630,HDC,KOSPI,22450,21750,20650,22650
100090,SK오션플랜트,KOSPI,21450,16810,16300,21800
007310,오뚜기,KOSPI,333500,333500,330500,336000
090710,휴림로봇,KOSDAQ,11000,11270,10910,11440
