종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,187900,186600,185900,190000
000660,SK하이닉스,KOSPI,930000,938000,928000,963000
005935,삼성전자우,KOSPI,134000,136300,134000,139200
005380,현대차,KOSPI,521000,524000,513000,528000
373220,LG에너지솔루션,KOSPI,384000,369500,367000,384000
012450,한화에어로스페이스,KOSPI,1465000,1430000,1424000,1474000
207940,삼성바이오로직스,KOSPI,1625000,1650000,1610000,1650000
402340,SK스퀘어,KOSPI,554000,550000,546000,567000
034020,두산에너빌리티,KOSPI,103500,101000,101000,104600
000270,기아,KOSPI,167000,161500,161300,167000
329180,HD현대중공업,KOSPI,604000,588000,582000,608000
105560,KB금융,KOSPI,149200,149200,147500,150800
028260,삼성물산,KOSPI,280500,283000,277000,287500
068270,셀트리온,KOSPI,206000,207000,203000,208000
032830,삼성생명,KOSPI,218500,226500,216500,226500
055550,신한지주,KOSPI,91900,91100,89900,92500
042660,한화오션,KOSPI,136700,132300,131000,139800
006800,미래에셋증권,KOSPI,70400,71500,69000,72100
012330,현대모비스,KOSPI,414500,415000,403500,419500
010130,고려아연,KOSPI,1674000,1680000,1642000,1725000
035420,NAVER,KOSPI,222000,223500,220500,225500
267260,HD현대일렉트릭,KOSPI,944000,925000,922000,962000
006400,삼성SDI,KOSPI,400000,396000,394000,402000
086790,하나금융지주,KOSPI,112500,112300,110100,112500
015760,한국전력,KOSPI,47600,47950,47150,49050
042700,한미반도체,KOSPI,317000,305000,303500,317000
009540,HD한국조선해양,KOSPI,425000,416000,413000,432000
009150,삼성전기,KOSPI,399500,403000,397000,411000
272210,한화시스템,KOSPI,152300,150000,143700,152300
005490,POSCO홀딩스,KOSPI,347500,342000,342000,351000
010140,삼성중공업,KOSPI,30850,28900,28700,30950
034730,SK,KOSPI,336000,352500,333500,354500
298040,효성중공업,KOSPI,2561000,2547000,2530000,2620000
316140,우리금융지주,KOSPI,32500,32950,32200,33150
000810,삼성화재,KOSPI,490000,491000,485000,493000
064350,현대로템,KOSPI,206000,204000,200000,206000
035720,카카오,KOSPI,50400,50900,50100,51200
010120,LS ELECTRIC,KOSPI,740000,721000,718000,750000
267250,HD현대,KOSPI,276500,279000,273500,290000
051910,LG화학,KOSPI,306000,311000,304000,313500
086520,에코프로,KOSDAQ GLOBAL,158000,159100,156300,162100
096770,SK이노베이션,KOSPI,121700,121200,120000,125400
011200,HMM,KOSPI,21650,21050,20950,21650
196170,알테오젠,KOSDAQ GLOBAL,372500,357000,350000,377500
138040,메리츠금융지주,KOSPI,112900,114500,112300,114900
247540,에코프로비엠,KOSDAQ GLOBAL,197700,195000,191600,200500
003670,포스코퓨처엠,KOSPI,210500,210000,206500,213500
024110,기업은행,KOSPI,23450,23600,23200,23650
066570,LG전자,KOSPI,114000,116300,113800,117400
000150,두산,KOSPI,1143000,1083000,1080000,1150000
000250,삼천당제약,KOSDAQ,787000,765000,762000,795000
033780,KT&G,KOSPI,155600,154500,153100,157300
047810,한국항공우주,KOSPI,179800,175600,173500,180300
000720,현대건설,KOSPI,155700,147200,147200,161900
086280,현대글로비스,KOSPI,231000,231500,229000,235500
079550,LIG넥스원,KOSPI,755000,760000,740000,773000
017670,SK텔레콤,KOSPI,76200,76700,76000,77800
030200,KT,KOSPI,61500,59300,58600,61500
352820,하이브,KOSPI,355000,356500,351500,358500
277810,레인보우로보틱스,KOSDAQ,760000,741000,736000,775000
003550,LG,KOSPI,92800,91800,90500,92800
047050,포스코인터내셔널,KOSPI,79500,79500,77000,82900
0126Z0,삼성에피스홀딩스,KOSPI,542000,549000,522000,552000
010950,S-Oil,KOSPI,118000,118900,115000,120000
071050,한국금융지주,KOSPI,227000,228000,222500,229000
018260,삼성에스디에스,KOSPI,162000,163500,161600,165000
005830,DB손해보험,KOSPI,178000,182200,177000,182500
039490,키움증권,KOSPI,450000,446000,440000,456500
278470,에이피알,KOSPI,322500,318500,314000,324500
323410,카카오뱅크,KOSPI,24750,24100,23950,24750
005940,NH투자증권,KOSPI,32550,33200,32100,33200
307950,현대오토에버,KOSPI,406500,405000,398500,411000
259960,크래프톤,KOSPI,226000,226500,222000,229000
298380,에이비엘바이오,KOSDAQ,181200,179500,178300,184200
000880,한화,KOSPI,128600,129300,125700,129400
005387,현대차2우B,KOSPI,266500,263000,261000,269000
009830,한화솔루션,KOSPI,53000,50600,50400,53600
058470,리노공업,KOSDAQ GLOBAL,117800,111500,111400,117800
003490,대한항공,KOSPI,24250,24150,23650,24500
016360,삼성증권,KOSPI,96000,97100,96000,99500
950160,코오롱티슈진,KOSDAQ,101000,97500,96200,102200
180640,한진칼,KOSPI,123000,119100,117100,123000
003230,삼양식품,KOSPI,1075000,1100000,1068000,1119000
006260,LS,KOSPI,253000,255000,249000,262500
007660,이수페타시스,KOSPI,108800,109700,107000,113900
443060,HD현대마린솔루션,KOSPI,178100,176300,174300,180400
377300,카카오페이,KOSPI,59000,59500,58500,60500
000100,유한양행,KOSPI,99900,104400,98600,104800
326030,SK바이오팜,KOSPI,98400,98600,96600,99000
090430,아모레퍼시픽,KOSPI,130400,129900,128800,132500
161390,한국타이어앤테크놀로지,KOSPI,57600,58800,57100,59100
029780,삼성카드,KOSPI,60700,59900,59200,60700
087010,펩트론,KOSDAQ,289500,299000,285000,305000
141080,리가켐바이오,KOSDAQ GLOBAL,183700,178700,178500,194600
214370,케어젠,KOSDAQ,124500,120500,119800,126000
064400,LG씨엔에스,KOSPI,68200,66800,66400,69800
032640,LG유플러스,KOSPI,15260,14880,14730,15260
028300,HLB,KOSDAQ,49000,48650,48150,49350
052690,한전기술,KOSPI,167000,157400,157100,167900
005385,현대차우,KOSPI,270000,266500,262000,270000
128940,한미약품,KOSPI,488000,488000,465500,495000
028050,삼성E&A,KOSPI,31850,31800,31400,32350
267270,HD건설기계,KOSPI,129000,128200,126700,133100
078930,GS,KOSPI,66300,66000,65000,67000
454910,두산로보틱스,KOSPI,94300,90600,89000,94300
240810,원익IPS,KOSDAQ GLOBAL,123500,119000,117000,123500
011070,LG이노텍,KOSPI,254000,256500,251500,260500
310210,보로노이,KOSDAQ,326500,326500,320000,336500
034220,LG디스플레이,KOSPI,11860,11940,11850,12390
175330,JB금융지주,KOSPI,31200,31150,30850,31950
241560,두산밥캣,KOSPI,60700,60800,59700,61300
138930,BNK금융지주,KOSPI,18650,18890,18450,18990
001440,대한전선,KOSPI,30200,30050,29650,31650
088980,맥쿼리인프라,KOSPI,11370,11290,11290,11370
001040,CJ,KOSPI,180300,182500,177000,182500
021240,코웨이,KOSPI,74200,73900,73400,75500
271560,오리온,KOSPI,130100,129400,128800,132800
039030,이오테크닉스,KOSDAQ GLOBAL,410500,395000,395000,415000
004020,현대제철,KOSPI,37850,37300,37200,38950
022100,포스코DX,KOSPI,32050,32300,31450,32850
450080,에코프로머티,KOSPI,68300,68400,66900,70700
002380,KCC,KOSPI,539000,559000,532000,564000
036570,엔씨소프트,KOSPI,212000,210000,207500,214000
0009K0,에임드바이오,KOSDAQ,70300,63400,62600,71900
066970,엘앤에프,KOSPI,111800,113700,111800,117100
062040,산일전기,KOSPI,143400,143300,140000,145600
047040,대우건설,KOSPI,10460,9950,9750,10910
251270,넷마블,KOSPI,52900,52400,51700,54400
088350,한화생명,KOSPI,4910,5040,4790,5070
018880,한온시스템,KOSPI,4135,4050,4005,4190
082740,한화엔진,KOSPI,50500,48950,48900,51300
489790,한화비전,KOSPI,78900,77700,76300,79700
031210,서울보증보험,KOSPI,56700,57700,56000,57700
111770,영원무역,KOSPI,89100,88000,86900,91200
035250,강원랜드,KOSPI,18280,17940,17820,18350
439260,대한조선,KOSPI,100500,98500,96200,102200
