종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,206500,208000,205500,210000
000660,SK하이닉스,KOSPI,1103000,1092000,1078000,1128000
005935,삼성전자우,KOSPI,141400,142500,140700,143400
005380,현대차,KOSPI,491500,492500,489000,501500
373220,LG에너지솔루션,KOSPI,400000,406500,399500,406500
402340,SK스퀘어,KOSPI,640000,602000,597000,649000
012450,한화에어로스페이스,KOSPI,1523000,1515000,1484000,1531000
207940,삼성바이오로직스,KOSPI,1536000,1553000,1530000,1563000
034020,두산에너빌리티,KOSPI,99700,100800,99600,101300
000270,기아,KOSPI,149200,149800,149100,151700
105560,KB금융,KOSPI,155900,157600,155800,159800
329180,HD현대중공업,KOSPI,479000,470000,467500,479000
032830,삼성생명,KOSPI,246000,238500,238500,250000
028260,삼성물산,KOSPI,296000,297000,292000,302000
055550,신한지주,KOSPI,98300,98700,98300,100000
068270,셀트리온,KOSPI,199100,199000,197700,202500
009150,삼성전기,KOSPI,584000,596000,577000,603000
006800,미래에셋증권,KOSPI,72400,67400,67100,74100
267260,HD현대일렉트릭,KOSPI,1061000,1040000,1035000,1068000
042660,한화오션,KOSPI,124100,123200,121900,124400
006400,삼성SDI,KOSPI,470500,485500,463000,491000
012330,현대모비스,KOSPI,405000,403000,400500,410000
010130,고려아연,KOSPI,1649000,1703000,1649000,1709000
086790,하나금융지주,KOSPI,120800,121100,120800,122900
035420,NAVER,KOSPI,201500,203500,201000,206500
005490,POSCO홀딩스,KOSPI,361500,367000,361000,367500
015760,한국전력,KOSPI,44350,43100,43100,45300
298040,효성중공업,KOSPI,3042000,3170000,3020000,3177000
009540,HD한국조선해양,KOSPI,396500,395000,390000,399000
010120,LS ELECTRIC,KOSPI,185600,200000,183100,200000
042700,한미반도체,KOSPI,284000,285000,280500,286000
034730,SK,KOSPI,361500,358500,356000,365500
316140,우리금융지주,KOSPI,35000,34350,34350,35300
272210,한화시스템,KOSPI,133100,132200,131200,134000
010140,삼성중공업,KOSPI,27900,28100,27650,28150
051910,LG화학,KOSPI,341500,346000,340500,350500
064350,현대로템,KOSPI,211500,209000,209000,221500
000810,삼성화재,KOSPI,489500,491000,474500,492000
000150,두산,KOSPI,1370000,1346000,1346000,1399000
035720,카카오,KOSPI,48100,48050,47950,48900
096770,SK이노베이션,KOSPI,121600,122000,120000,122800
079550,LIG디펜스앤에어로스페이스,KOSPI,934000,935000,920000,967000
017670,SK텔레콤,KOSPI,95500,95400,94400,98000
138040,메리츠금융지주,KOSPI,118300,115200,115200,119100
011200,HMM,KOSPI,21000,21250,20850,21300
267250,HD현대,KOSPI,250000,246000,246000,252500
000720,현대건설,KOSPI,176700,180400,173900,180500
086520,에코프로,KOSDAQ GLOBAL,144200,147900,144100,148000
066570,LG전자,KOSPI,120000,118200,117600,121400
247540,에코프로비엠,KOSDAQ GLOBAL,197800,203500,197700,204500
033780,KT&G,KOSPI,168100,166000,165900,169300
003670,포스코퓨처엠,KOSPI,213000,218000,212500,218500
196170,알테오젠,KOSDAQ GLOBAL,353000,360000,352000,363500
047810,한국항공우주,KOSPI,193300,193400,193300,196600
024110,기업은행,KOSPI,22400,22450,22200,22700
086280,현대글로비스,KOSPI,219500,217000,216000,221500
030200,KT,KOSPI,64200,63500,63400,65000
