종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,204000,207000,202000,207500
000660,SK하이닉스,KOSPI,998000,1015000,990000,1025000
005935,삼성전자우,KOSPI,137700,138200,136600,139500
005380,현대차,KOSPI,489500,510000,487000,514000
373220,LG에너지솔루션,KOSPI,421000,408000,403000,422000
012450,한화에어로스페이스,KOSPI,1451000,1485000,1423000,1495000
402340,SK스퀘어,KOSPI,560000,572000,558000,579000
207940,삼성바이오로직스,KOSPI,1580000,1598000,1578000,1619000
034020,두산에너빌리티,KOSPI,100000,100100,99500,101700
000270,기아,KOSPI,150500,159300,149100,163200
105560,KB금융,KOSPI,154200,162700,154100,162700
329180,HD현대중공업,KOSPI,470500,489000,470500,490000
028260,삼성물산,KOSPI,300000,305000,299000,311500
068270,셀트리온,KOSPI,201500,202500,198900,203000
032830,삼성생명,KOSPI,230000,234500,224000,236500
055550,신한지주,KOSPI,96600,97200,96400,98900
006400,삼성SDI,KOSPI,480000,475000,469000,493500
009150,삼성전기,KOSPI,516000,512000,505000,525000
042660,한화오션,KOSPI,123500,127600,123300,127700
006800,미래에셋증권,KOSPI,67700,66900,65900,68300
012330,현대모비스,KOSPI,401500,408000,398500,414500
267260,HD현대일렉트릭,KOSPI,980000,991000,973000,1000000
086790,하나금융지주,KOSPI,117100,119800,116700,120700
010130,고려아연,KOSPI,1526000,1589000,1520000,1615000
035420,NAVER,KOSPI,201500,200000,198600,206500
005490,POSCO홀딩스,KOSPI,367000,360000,357500,370000
015760,한국전력,KOSPI,43400,44150,43000,44500
009540,HD한국조선해양,KOSPI,391000,392500,389500,396000
042700,한미반도체,KOSPI,286000,278000,271500,286000
298040,효성중공업,KOSPI,2882000,2909000,2874000,2949000
272210,한화시스템,KOSPI,137100,135000,129600,137100
051910,LG화학,KOSPI,355000,353500,348500,367000
010140,삼성중공업,KOSPI,28150,28950,28000,29000
034730,SK,KOSPI,339500,337000,336500,345500
316140,우리금융지주,KOSPI,33100,33500,33000,33750
010120,LS ELECTRIC,KOSPI,788000,0,0,0
064350,현대로템,KOSPI,203000,209500,203000,211000
000810,삼성화재,KOSPI,467500,464000,455500,468000
000150,두산,KOSPI,1295000,1192000,1181000,1309000
096770,SK이노베이션,KOSPI,124000,122200,119100,124500
035720,카카오,KOSPI,47300,47900,47000,47950
000720,현대건설,KOSPI,183400,182500,177200,185800
086520,에코프로,KOSDAQ GLOBAL,148900,153200,148500,153800
247540,에코프로비엠,KOSDAQ GLOBAL,206000,207500,200000,209750
017670,SK텔레콤,KOSPI,93800,93000,91300,99700
267250,HD현대,KOSPI,254500,250000,247500,254500
196170,알테오젠,KOSDAQ GLOBAL,370000,373000,363000,375000
138040,메리츠금융지주,KOSPI,116400,117100,115100,119100
011200,HMM,KOSPI,20850,20700,20500,20900
079550,LIG넥스원,KOSPI,887000,864000,818000,926000
047810,한국항공우주,KOSPI,199900,193400,187300,204500
003670,포스코퓨처엠,KOSPI,218000,219000,215500,225000
066570,LG전자,KOSPI,117200,117100,115700,120700
033780,KT&G,KOSPI,163200,157700,157700,164800
024110,기업은행,KOSPI,21800,22100,21600,22100
086280,현대글로비스,KOSPI,213000,223000,211500,223500
030200,KT,KOSPI,61000,61400,61000,63700
003550,LG,KOSPI,90600,90200,89300,91000
278470,에이피알,KOSPI,365500,357000,353500,385000
010950,S-Oil,KOSPI,119600,113000,111200,119900
047050,포스코인터내셔널,KOSPI,73900,75400,73200,75500
071050,한국금융지주,KOSPI,232000,237500,230500,240500
0126Z0,삼성에피스홀딩스,KOSPI,517000,518000,516000,527000
323410,카카오뱅크,KOSPI,25250,24800,24550,25250
005940,NH투자증권,KOSPI,33500,33350,33150,34450
000250,삼천당제약,KOSDAQ,504000,545000,481000,549000
039490,키움증권,KOSPI,447000,450000,444000,458000
018260,삼성에스디에스,KOSPI,148300,153100,148300,153300
005830,DB손해보험,KOSPI,162400,167600,161600,169300
277810,레인보우로보틱스,KOSDAQ,579000,615000,579000,620000
259960,크래프톤,KOSPI,234000,234500,230000,236000
352820,하이브,KOSPI,255500,261500,253000,262500
307950,현대오토에버,KOSPI,393500,421500,388000,421500
028050,삼성E&A,KOSPI,51300,50100,49500,54500
047040,대우건설,KOSPI,23350,21500,20850,24400
016360,삼성증권,KOSPI,103000,103300,102400,105000
000880,한화,KOSPI,121200,122100,119600,123000
003230,삼양식품,KOSPI,1186000,1181000,1174000,1227000
003490,대한항공,KOSPI,24250,24650,24200,24700
006260,LS,KOSPI,280000,284000,278000,288500
298380,에이비엘바이오,KOSDAQ,155600,159800,155000,162900
950160,코오롱티슈진,KOSDAQ,103500,103800,100400,108100
007660,이수페타시스,KOSPI,117900,117800,116100,121900
058470,리노공업,KOSDAQ GLOBAL,113100,113200,109200,113900
005387,현대차2우B,KOSPI,242000,247500,238500,249000
443060,HD현대마린솔루션,KOSPI,185300,178400,177800,186100
011070,LG이노텍,KOSPI,341000,343500,340000,353000
161390,한국타이어앤테크놀로지,KOSPI,63300,60200,59800,64200
326030,SK바이오팜,KOSPI,97600,98800,96400,98900
267270,HD건설기계,KOSPI,158200,158400,157100,167500
090430,아모레퍼시픽,KOSPI,129100,131500,128500,133800
000100,유한양행,KOSPI,93800,94000,92600,94700
028300,HLB,KOSDAQ,55900,54600,54200,56800
180640,한진칼,KOSPI,110700,114100,108700,115200
066970,엘앤에프,KOSPI,183100,188800,182800,191300
377300,카카오페이,KOSPI,52800,51700,51400,52800
032640,LG유플러스,KOSPI,16190,16140,16140,16700
009830,한화솔루션,KOSPI,40050,39600,39050,40500
141080,리가켐바이오,KOSDAQ GLOBAL,180300,177200,176500,186700
052690,한전기술,KOSPI,169400,170800,168000,173500
241560,두산밥캣,KOSPI,67400,67400,66900,71500
078930,GS,KOSPI,69400,67700,67650,70500
087010,펩트론,KOSDAQ,274000,281500,272500,286000
029780,삼성카드,KOSPI,54200,53500,53200,54200
128940,한미약품,KOSPI,487000,497500,480000,498000
064400,LG씨엔에스,KOSPI,63000,60600,60400,63100
454910,두산로보틱스,KOSPI,91500,88200,85500,91500
034220,LG디스플레이,KOSPI,11800,12090,11610,12100
001040,CJ,KOSPI,201000,195700,193200,202500
240810,원익IPS,KOSDAQ GLOBAL,118100,119000,114200,119500
095340,ISC,KOSDAQ GLOBAL,271000,254500,254000,277500
175330,JB금융지주,KOSPI,30300,30600,29900,30750
001440,대한전선,KOSPI,30400,30950,30200,31125
005385,현대차우,KOSPI,242500,249000,240000,250000
088980,맥쿼리인프라,KOSPI,11330,11330,11300,11380
138930,BNK금융지주,KOSPI,17460,17610,17200,17850
021240,코웨이,KOSPI,74700,78100,74300,78700
039030,이오테크닉스,KOSDAQ GLOBAL,426500,428500,420000,443000
450080,에코프로머티,KOSPI,74400,76500,74100,77100
004020,현대제철,KOSPI,39200,38650,37700,40300
310210,보로노이,KOSDAQ,282000,277500,271500,289500
271560,오리온,KOSPI,130400,130800,129400,131300
036570,엔씨소프트,KOSPI,234000,217500,217500,235000
022100,포스코DX,KOSPI,32400,32300,31500,32725
002380,KCC,KOSPI,521000,505000,502000,521000
214370,케어젠,KOSDAQ,84300,86600,82000,88800
062040,산일전기,KOSPI,142500,146600,142200,149800
353200,대덕전자,KOSPI,87400,87300,84100,91500
088350,한화생명,KOSPI,4850,4780,4585,4850
011170,롯데케미칼,KOSPI,96700,91400,90800,100400
251270,넷마블,KOSPI,50000,50300,49400,51500
018880,한온시스템,KOSPI,3940,3955,3845,3960
000990,DB하이텍,KOSPI,92600,92700,91200,95000
051900,LG생활건강,KOSPI,251000,245000,243500,251000
082740,한화엔진,KOSPI,45500,47000,45250,47000
032820,우리기술,KOSDAQ,21950,23650,21500,23650
010060,OCI홀딩스,KOSPI,200000,202000,198100,205000
489790,한화비전,KOSPI,73500,75200,72100,75600
103590,일진전기,KOSPI,77200,78700,76700,79300
403870,HPSP,KOSDAQ GLOBAL,44700,45150,43650,45450
375500,DL이앤씨,KOSPI,94300,90800,89300,97000
108490,로보티즈,KOSDAQ,249000,256500,244500,258500
012510,더존비즈온,KOSPI,119500,119300,119300,119600
263750,펄어비스,KOSDAQ GLOBAL,56500,57100,55000,57500
035250,강원랜드,KOSPI,16790,16800,16670,16880
011790,SKC,KOSPI,94800,95200,92500,95900
111770,영원무역,KOSPI,81000,83200,80000,84000
012750,에스원,KOSPI,93600,89700,89200,93600
097950,CJ제일제당,KOSPI,232500,230500,229000,236000
017800,현대엘리베이터,KOSPI,89100,89800,87700,89900
214150,클래시스,KOSDAQ GLOBAL,52700,52400,52100,53500
011780,금호석유화학,KOSPI,131000,129000,126500,135400
036460,한국가스공사,KOSPI,36450,35950,35750,36450
001720,신영증권,KOSPI,204500,205000,201000,208500
319400,현대무벡스,KOSDAQ,30100,31150,30050,31300
439260,대한조선,KOSPI,87000,89300,86200,89900
004170,신세계,KOSPI,346500,332500,326000,351500
031210,서울보증보험,KOSPI,47700,48600,47000,48600
