종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,206000,208500,205500,211000
000660,SK하이닉스,KOSPI,1027000,1030000,1024000,1042000
005935,삼성전자우,KOSPI,140400,140300,138900,141000
005380,현대차,KOSPI,489500,498000,489500,499500
373220,LG에너지솔루션,KOSPI,412000,421000,410500,421000
012450,한화에어로스페이스,KOSPI,1507000,1465000,1456000,1517000
402340,SK스퀘어,KOSPI,568000,582000,565000,593000
207940,삼성바이오로직스,KOSPI,1571000,1586000,1569500,1594000
034020,두산에너빌리티,KOSPI,100200,101200,99500,101200
105560,KB금융,KOSPI,158300,156000,156000,159500
000270,기아,KOSPI,149000,154000,149000,154700
329180,HD현대중공업,KOSPI,475000,475500,473500,484000
028260,삼성물산,KOSPI,302500,310500,302500,314000
032830,삼성생명,KOSPI,234500,233000,232000,237000
055550,신한지주,KOSPI,98700,97000,97000,99800
068270,셀트리온,KOSPI,199700,203000,199700,203000
009150,삼성전기,KOSPI,565000,530000,530000,583000
006400,삼성SDI,KOSPI,481000,483000,473000,490000
042660,한화오션,KOSPI,123400,125300,123200,125700
006800,미래에셋증권,KOSPI,66500,68500,66500,68600
012330,현대모비스,KOSPI,402500,406500,398500,408000
267260,HD현대일렉트릭,KOSPI,999000,997000,994000,1020000
086790,하나금융지주,KOSPI,119500,117600,117500,121200
010130,고려아연,KOSPI,1581000,1549000,1549000,1610000
035420,NAVER,KOSPI,202000,202500,201000,205000
005490,POSCO홀딩스,KOSPI,369000,370500,365000,373500
009540,HD한국조선해양,KOSPI,394000,392000,390000,401000
015760,한국전력,KOSPI,43400,43800,42800,43950
298040,효성중공업,KOSPI,2940000,2975000,2906000,3072000
042700,한미반도체,KOSPI,286000,290000,278500,290500
034730,SK,KOSPI,354000,345500,344500,362000
272210,한화시스템,KOSPI,133300,135700,133300,137900
051910,LG화학,KOSPI,356000,359500,351500,362500
010140,삼성중공업,KOSPI,28550,28650,28450,29300
316140,우리금융지주,KOSPI,34150,33350,33300,34500
010120,LS ELECTRIC,KOSPI,788000,0,0,0
064350,현대로템,KOSPI,210000,203000,201000,210000
000810,삼성화재,KOSPI,469500,469500,465000,472500
035720,카카오,KOSPI,47700,47550,47300,47900
000150,두산,KOSPI,1281000,1276000,1232000,1290000
096770,SK이노베이션,KOSPI,122400,123600,121100,124900
011200,HMM,KOSPI,21650,20750,20650,21900
079550,LIG넥스원,KOSPI,921000,890000,882000,949000
000720,현대건설,KOSPI,179500,191000,179100,191100
017670,SK텔레콤,KOSPI,93000,95000,90000,96300
267250,HD현대,KOSPI,252000,258000,250500,261500
086520,에코프로,KOSDAQ GLOBAL,146400,150600,146400,151000
247540,에코프로비엠,KOSDAQ GLOBAL,201500,207000,201500,207000
138040,메리츠금융지주,KOSPI,115600,115500,114600,119200
047810,한국항공우주,KOSPI,199900,201500,198600,205500
196170,알테오젠,KOSDAQ GLOBAL,361500,371000,361000,372500
003670,포스코퓨처엠,KOSPI,217500,219500,215000,221000
066570,LG전자,KOSPI,118400,119000,117200,119900
033780,KT&G,KOSPI,164300,161100,161100,164900
024110,기업은행,KOSPI,22350,21900,21850,22550
086280,현대글로비스,KOSPI,218500,217500,216500,220000
030200,KT,KOSPI,62100,61000,60900,63000
278470,에이피알,KOSPI,393000,373000,372000,396000
003550,LG,KOSPI,93000,90900,90900,93800
0126Z0,삼성에피스홀딩스,KOSPI,547000,524000,523500,553000
010950,S-Oil,KOSPI,120700,117600,117100,122300
071050,한국금융지주,KOSPI,241500,237500,237500,247000
047050,포스코인터내셔널,KOSPI,75200,74500,74400,75700
005940,NH투자증권,KOSPI,34050,34100,33850,35000
323410,카카오뱅크,KOSPI,25250,25200,25100,25550
039490,키움증권,KOSPI,453000,451500,450000,470000
000250,삼천당제약,KOSDAQ,505000,513000,475000,518000
005830,DB손해보험,KOSPI,169300,163900,163900,170500
018260,삼성에스디에스,KOSPI,148700,150000,147200,151400
277810,레인보우로보틱스,KOSDAQ,589000,601000,586000,601000
259960,크래프톤,KOSPI,237500,233500,233500,240000
352820,하이브,KOSPI,254000,256500,250000,257000
307950,현대오토에버,KOSPI,391500,406500,391500,406500
028050,삼성E&A,KOSPI,51200,53200,49950,53200
047040,대우건설,KOSPI,24300,25650,23400,26100
016360,삼성증권,KOSPI,106800,105300,104900,108300
000880,한화,KOSPI,125600,122100,121600,129000
003230,삼양식품,KOSPI,1238000,1200000,1192000,1244000
006260,LS,KOSPI,293500,284000,281000,298500
003490,대한항공,KOSPI,24700,24600,24400,24750
011070,LG이노텍,KOSPI,380000,349500,349000,383500
298380,에이비엘바이오,KOSDAQ,157700,157500,154400,160500
058470,리노공업,KOSDAQ GLOBAL,111800,114300,110200,114300
007660,이수페타시스,KOSPI,114900,120200,114400,120900
005387,현대차2우B,KOSPI,240000,244500,238000,245000
443060,HD현대마린솔루션,KOSPI,186400,185400,185300,188300
950160,코오롱티슈진,KOSDAQ,99300,103600,98000,103600
