종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,193100,190900,190100,194600
000660,SK하이닉스,KOSPI,886000,877000,869000,901500
005935,삼성전자우,KOSPI,129100,126800,126500,131500
373220,LG에너지솔루션,KOSPI,412500,399500,399500,418000
005380,현대차,KOSPI,469000,469500,465000,477500
012450,한화에어로스페이스,KOSPI,1450000,1449000,1410000,1474000
207940,삼성바이오로직스,KOSPI,1555000,1560000,1545000,1582000
402340,SK스퀘어,KOSPI,487000,482000,480000,497000
034020,두산에너빌리티,KOSPI,95700,96500,95500,99000
000270,기아,KOSPI,151600,151000,150200,154100
105560,KB금융,KOSPI,147900,145800,145100,149500
329180,HD현대중공업,KOSPI,471000,476500,470000,489500
068270,셀트리온,KOSPI,195800,195200,194600,198500
032830,삼성생명,KOSPI,226000,222000,222000,229500
055550,신한지주,KOSPI,92900,92200,91800,94400
028260,삼성물산,KOSPI,269500,265500,265500,276500
042660,한화오션,KOSPI,122000,126800,121500,128400
006400,삼성SDI,KOSPI,453500,441000,438000,470000
012330,현대모비스,KOSPI,388500,388500,383500,395500
006800,미래에셋증권,KOSPI,63200,63400,61700,64500
009150,삼성전기,KOSPI,462000,455500,451000,465500
267260,HD현대일렉트릭,KOSPI,894000,903000,888000,929000
086790,하나금융지주,KOSPI,112400,109900,109800,113800
010130,고려아연,KOSPI,1481000,1490000,1472000,1537000
035420,NAVER,KOSPI,196800,197100,194200,199400
005490,POSCO홀딩스,KOSPI,349000,349500,346500,355000
009540,HD한국조선해양,KOSPI,371500,375000,370500,381000
015760,한국전력,KOSPI,40250,40300,39650,40400
298040,효성중공업,KOSPI,2633000,2591000,2591000,2715000
272210,한화시스템,KOSPI,127600,136400,127100,136400
042700,한미반도체,KOSPI,252000,259500,248500,263500
010120,LS ELECTRIC,KOSPI,799000,799000,790000,829000
316140,우리금융지주,KOSPI,32400,32000,31950,32650
010140,삼성중공업,KOSPI,27000,27700,27000,28100
064350,현대로템,KOSPI,211000,208000,207000,216000
034730,SK,KOSPI,314000,311500,308000,316500
051910,LG화학,KOSPI,317000,303500,303500,320500
096770,SK이노베이션,KOSPI,123200,117900,117800,123900
000810,삼성화재,KOSPI,444500,442500,439000,452000
035720,카카오,KOSPI,44850,45000,44000,45450
247540,에코프로비엠,KOSDAQ GLOBAL,199900,192600,192600,204000
086520,에코프로,KOSDAQ GLOBAL,143000,141900,141900,147800
196170,알테오젠,KOSDAQ GLOBAL,362000,365000,362000,375000
267250,HD현대,KOSPI,243000,243500,242000,251500
011200,HMM,KOSPI,20100,20200,20050,20350
138040,메리츠금융지주,KOSPI,111300,112000,111300,114400
003670,포스코퓨처엠,KOSPI,211000,210500,208500,218500
033780,KT&G,KOSPI,157300,156500,156000,159600
047810,한국항공우주,KOSPI,183100,181000,180000,191700
079550,LIG넥스원,KOSPI,810000,856000,794000,868000
066570,LG전자,KOSPI,109400,108100,107800,110200
000150,두산,KOSPI,1078000,1061000,1048000,1092000
017670,SK텔레콤,KOSPI,80400,80300,79600,81500
024110,기업은행,KOSPI,21600,21350,21300,21750
000720,현대건설,KOSPI,151900,151100,150100,156900
086280,현대글로비스,KOSPI,209000,210500,207000,213000
030200,KT,KOSPI,60200,59700,59500,60800
000250,삼천당제약,KOSDAQ,618000,681000,591000,692000
047050,포스코인터내셔널,KOSPI,80600,84100,78900,85200
003550,LG,KOSPI,88400,86500,85900,89500
010950,S-Oil,KOSPI,118100,111300,111200,120400
278470,에이피알,KOSPI,336000,327500,324000,337000
0126Z0,삼성에피스홀딩스,KOSPI,491000,498500,488500,502000
071050,한국금융지주,KOSPI,215000,212000,211000,218000
018260,삼성에스디에스,KOSPI,152400,153000,151050,154100
352820,하이브,KOSPI,271000,270000,268000,273500
005830,DB손해보험,KOSPI,163000,162900,161000,165700
323410,카카오뱅크,KOSPI,23650,23450,23300,24050
259960,크래프톤,KOSPI,236500,243500,235500,246500
039490,키움증권,KOSPI,420500,410000,409000,429500
005940,NH투자증권,KOSPI,30450,29950,29800,31100
277810,레인보우로보틱스,KOSDAQ,542000,547000,539000,559000
307950,현대오토에버,KOSPI,373000,380000,368000,384500
003230,삼양식품,KOSPI,1208000,1232000,1203000,1242000
028050,삼성E&A,KOSPI,45650,43000,42550,47700
298380,에이비엘바이오,KOSDAQ,154400,156400,153200,162800
000880,한화,KOSPI,115100,115200,112800,116400
016360,삼성증권,KOSPI,96200,93500,93400,97900
003490,대한항공,KOSPI,23150,23150,22850,23450
006260,LS,KOSPI,268000,269000,264500,280500
950160,코오롱티슈진,KOSDAQ,98700,99600,97000,100700
005387,현대차2우B,KOSPI,237000,238000,235000,241000
058470,리노공업,KOSDAQ GLOBAL,105500,109200,105000,111200
011070,LG이노텍,KOSPI,336500,325000,322500,342000
443060,HD현대마린솔루션,KOSPI,173900,177600,173200,177600
007660,이수페타시스,KOSPI,104800,103800,102500,107500
090430,아모레퍼시픽,KOSPI,131200,132600,129800,134100
326030,SK바이오팜,KOSPI,95800,94300,94100,97100
000100,유한양행,KOSPI,91800,92800,91700,93500
180640,한진칼,KOSPI,107800,109000,106200,110100
047040,대우건설,KOSPI,17310,17030,17010,18040
267270,HD건설기계,KOSPI,149000,151300,148100,153800
066970,엘앤에프,KOSPI,170600,171500,168600,176500
028300,HLB,KOSDAQ,51100,50800,50500,51700
377300,카카오페이,KOSPI,49800,48250,48150,51800
032640,LG유플러스,KOSPI,15610,15360,15330,15680
161390,한국타이어앤테크놀로지,KOSPI,53400,52400,52000,54000
009830,한화솔루션,KOSPI,38150,39700,37250,39900
