종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
402340,SK스퀘어
009150,삼성전기
005380,현대차
373220,LG에너지솔루션
207940,삼성바이오로직스
028260,삼성물산
105560,KB금융
032830,삼성생명
012450,한화에어로스페이스
000270,기아
034020,두산에너빌리티
055550,신한지주
329180,HD현대중공업
012330,현대모비스
068270,셀트리온
006400,삼성SDI
034730,SK
086790,하나금융지주
035420,NAVER
066570,LG전자
010130,고려아연
010120,LS ELECTRIC
000810,삼성화재
042660,한화오션
005490,POSCO홀딩스
267260,HD현대일렉트릭
298040,효성중공업
009540,HD한국조선해양
316140,우리금융지주
011200,HMM
017670,SK텔레콤
096770,SK이노베이션
015760,한국전력
042700,한미반도체
138040,메리츠금융지주
006800,미래에셋증권
051910,LG화학
033780,KT&G
010140,삼성중공업
000150,두산
018260,삼성에스디에스
003550,LG
267250,HD현대
278470,에이피알
196170,알테오젠
024110,기업은행
086280,현대글로비스
035720,카카오
079550,LIG디펜스앤에어로스페이스
010950,S-Oil
003670,포스코퓨처엠
064350,현대로템
011070,LG이노텍
272210,한화시스템
000720,현대건설
030200,KT
047810,한국항공우주
307950,현대오토에버
005830,DB손해보험
086520,에코프로
078930,GS
247540,에코프로비엠
003230,삼양식품
071050,한국금융지주
323410,카카오뱅크
259960,크래프톤
005940,NH투자증권
003490,대한항공
047050,포스코인터내셔널
443060,HD현대마린솔루션
006260,LS
0126Z0,삼성에피스홀딩스
028050,삼성E&A
277810,레인보우로보틱스
090430,아모레퍼시픽
036930,주성엔지니어링
161390,한국타이어앤테크놀로지
180640,한진칼
016360,삼성증권
007660,이수페타시스
352820,하이브
009830,한화솔루션
047040,대우건설
039490,키움증권
064400,LG씨엔에스
005387,현대차2우B
021240,코웨이
000100,유한양행
326030,SK바이오팜
267270,HD건설기계
128940,한미약품
032640,LG유플러스
000880,한화
377300,카카오페이
241560,두산밥캣
240810,원익IPS
353200,대덕전자
001440,대한전선
029780,삼성카드
062040,산일전기
058470,리노공업
010060,OCI홀딩스
175330,JB금융지주
028300,HLB
271560,오리온
039030,이오테크닉스
066970,엘앤에프
036570,NC
000500,가온전선
034220,LG디스플레이
088980,맥쿼리인프라
051900,LG생활건강
005385,현대차우
088350,한화생명
138930,BNK금융지주
454910,두산로보틱스
222800,심텍
001450,현대해상
214450,파마리서치
087010,펩트론
011790,SKC
298380,에이비엘바이오
052690,한전기술
000990,DB하이텍
004020,현대제철
403870,HPSP
000250,삼천당제약
082740,한화엔진
085620,미래에셋생명
002380,KCC
319660,피에스케이
001040,CJ
108490,로보티즈
004170,신세계
141080,리가켐바이오
018880,한온시스템
161890,한국콜마
095340,ISC
028670,팬오션
257720,실리콘투
036460,한국가스공사
111770,영원무역
192820,코스맥스
440110,파두
022100,포스코DX
009420,한올바이오파마
084370,유진테크
008930,한미사이언스
103590,일진전기
145020,휴젤
310210,보로노이
035250,강원랜드
251270,넷마블
012750,에스원
011780,금호석유화학
006360,GS건설
031210,서울보증보험
302440,SK바이오사이언스
017800,현대엘리베이터
214370,케어젠
483650,달바글로벌
007340,DN오토모티브
097950,CJ제일제당
023530,롯데쇼핑
139130,iM금융지주
336260,두산퓨얼셀
131290,티에스이
004370,농심
375500,DL이앤씨
064760,티씨케이
095610,테스
080220,제주반도체
489790,한화비전
004800,효성
319400,현대무벡스
031980,피에스케이홀딩스
357780,솔브레인
026960,동서
347850,디앤디파마텍
001720,신영증권
450080,에코프로머티
003690,코리안리
282330,BGF리테일
067310,하나마이크론
005850,에스엘
103140,풍산
178320,서진시스템
204320,HL만도
383220,F&F
011170,롯데케미칼
004990,롯데지주
000240,한국앤컴퍼니
279570,케이뱅크
237690,에스티팜
005290,동진쎄미켐
007070,GS리테일
081660,미스토홀딩스
014680,한솔케미칼
009970,영원무역홀딩스
030000,제일기획
018670,SK가스
181710,NHN
005440,현대지에프홀딩스
058610,에스피지
032820,우리기술
214150,클래시스
226950,올릭스
010170,대한광통신
263750,펄어비스
051600,한전KPS
002790,아모레퍼시픽홀딩스
112610,씨에스윈드
073240,금호타이어
139480,이마트
098460,고영
069960,현대백화점
140410,메지온
083650,비에이치아이
457190,이수스페셜티케미컬
462870,시프트업
475150,SK이터닉스
439260,대한조선
140860,파크시스템스
089030,테크윙
068760,셀트리온제약
071970,HD현대마린엔진
089860,롯데렌탈
006040,동원산업
0009K0,에임드바이오
395400,SK리츠
950160,코오롱티슈진
000120,CJ대한통운
060370,LS마린솔루션
020150,롯데에너지머티리얼즈
011210,현대위아
023590,다우기술
120110,코오롱인더
041510,에스엠
008770,호텔신라
096530,씨젠
000155,두산우
007390,네이처셀
001430,세아베스틸지주
089970,브이엠
131970,두산테스나
097230,HJ중공업
475830,오름테라퓨틱
001800,오리온홀딩스
030530,원익홀딩스
323280,태성
322000,HD현대에너지솔루션
241710,코스메카코리아
001120,LX인터내셔널
294870,IPARK현대산업개발
006280,녹십자
020560,아시아나항공
00680K,미래에셋증권2우B
039200,오스코텍
009155,삼성전기우
069620,대웅제약
290650,엘앤씨바이오
082920,비츠로셀
298020,효성티앤씨
035900,JYP Ent.
007810,코리아써키트
078600,대주전자재료
001740,SK네트웍스
229640,LS에코에너지
420770,기가비스
281820,케이씨텍
093370,후성
183300,코미코
007310,오뚜기
005070,코스모신소재
043260,성호전자
082640,동양생명
012630,HDC
415640,KB발해인프라
127120,제이에스링크
003540,대신증권
361610,SK아이이테크놀로지
003380,하림지주
218410,RFHIC
280360,롯데웰푸드
000815,삼성화재우
195940,HK이노엔
066575,LG전자우
192080,더블유게임즈
347700,스피어
017960,한국카본
004000,롯데정밀화학
300720,한일시멘트
204270,제이앤티씨
030610,교보증권
330590,롯데리츠
001820,삼화콘덴서
166090,하나머티리얼즈
437730,삼현
003530,한화투자증권
000080,하이트진로
032350,롯데관광개발
006340,대원전선
496320,본시스템즈
000210,DL
003240,태광산업
003570,SNT다이내믹스
192400,쿠쿠홀딩스
