종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005380,현대차
373220,LG에너지솔루션
005935,삼성전자우
207940,삼성바이오로직스
012450,한화에어로스페이스
000270,기아
329180,HD현대중공업
034020,두산에너빌리티
402340,SK스퀘어
105560,KB금융
028260,삼성물산
068270,셀트리온
012330,현대모비스
015760,한국전력
042660,한화오션
055550,신한지주
035420,NAVER
032830,삼성생명
010130,고려아연
267260,HD현대일렉트릭
009540,HD한국조선해양
005490,POSCO홀딩스
086790,하나금융지주
010140,삼성중공업
006400,삼성SDI
035720,카카오
064350,현대로템
051910,LG화학
000810,삼성화재
298040,효성중공업
034730,SK
316140,우리금융지주
009150,삼성전기
267250,HD현대
196170,알테오젠
086280,현대글로비스
011200,HMM
138040,메리츠금융지주
096770,SK이노베이션
003670,포스코퓨처엠
066570,LG전자
033780,KT&G
006800,미래에셋증권
272210,한화시스템
024110,기업은행
042700,한미반도체
047810,한국항공우주
247540,에코프로비엠
352820,하이브
0126Z0,삼성에피스홀딩스
010120,LS ELECTRIC
030200,KT
018260,삼성에스디에스
003550,LG
000150,두산
307950,현대오토에버
017670,SK텔레콤
086520,에코프로
000720,현대건설
079550,LIG넥스원
005387,현대차2우B
047050,포스코인터내셔널
259960,크래프톤
010950,S-Oil
323410,카카오뱅크
071050,한국금융지주
277810,레인보우로보틱스
298380,에이비엘바이오
278470,에이피알
005830,DB손해보험
003230,삼양식품
000880,한화
326030,SK바이오팜
003490,대한항공
180640,한진칼
039490,키움증권
443060,HD현대마린솔루션
000100,유한양행
161390,한국타이어앤테크놀로지
005940,NH투자증권
007660,이수페타시스
454910,두산로보틱스
016360,삼성증권
005385,현대차우
006260,LS
090430,아모레퍼시픽
064400,LG씨엔에스
377300,카카오페이
028300,HLB
032640,LG유플러스
011070,LG이노텍
000250,삼천당제약
022100,포스코DX
029780,삼성카드
034220,LG디스플레이
950160,코오롱티슈진
241560,두산밥캣
078930,GS
001040,CJ
021240,코웨이
088980,맥쿼리인프라
141080,리가켐바이오
052690,한전기술
128940,한미약품
319400,현대무벡스
001440,대한전선
087010,펩트론
058470,리노공업
028050,삼성E&A
138930,BNK금융지주
036570,엔씨소프트
009830,한화솔루션
271560,오리온
175330,JB금융지주
066970,엘앤에프
082740,한화엔진
214450,파마리서치
062040,산일전기
251270,넷마블
450080,에코프로머티
004020,현대제철
051900,LG생활건강
011790,SKC
214370,케어젠
000990,DB하이텍
002380,KCC
035250,강원랜드
214150,클래시스
302440,SK바이오사이언스
240810,원익IPS
011780,금호석유화학
111770,영원무역
108490,로보티즈
036460,한국가스공사
017800,현대엘리베이터
039030,이오테크닉스
347850,디앤디파마텍
031210,서울보증보험
103140,풍산
204320,HL만도
018880,한온시스템
310210,보로노이
0009K0,에임드바이오
097950,CJ제일제당
030530,원익홀딩스
071970,HD현대마린엔진
011170,롯데케미칼
140410,메지온
004990,롯데지주
012750,에스원
005850,에스엘
014680,한솔케미칼
012510,더존비즈온
257720,실리콘투
103590,일진전기
145020,휴젤
004170,신세계
088350,한화생명
403870,HPSP
001430,세아베스틸지주
457190,이수스페셜티케미컬
008930,한미사이언스
357780,솔브레인
068760,셀트리온제약
009970,영원무역홀딩스
439260,대한조선
051600,한전KPS
042670,HD현대인프라코어
263750,펄어비스
026960,동서
489790,한화비전
090710,휴림로봇
000240,한국앤컴퍼니
011210,현대위아
004800,효성
383220,F&F
041510,에스엠
001720,신영증권
004370,농심
001450,현대해상
058610,에스피지
353200,대덕전자
237690,에스티팜
030000,제일기획
336260,두산퓨얼셀
035900,JYP Ent.
081660,미스토홀딩스
226950,올릭스
009420,한올바이오파마
028670,팬오션
139480,이마트
139130,iM금융지주
437730,삼현
160190,하이젠알앤엠
000120,CJ대한통운
097230,HJ중공업
003690,코리안리
023530,롯데쇼핑
010060,OCI홀딩스
069960,현대백화점
475830,오름테라퓨틱
445680,큐리옥스바이오시스템즈
095340,ISC
192820,코스맥스
005290,동진쎄미켐
002790,아모레퍼시픽홀딩스
018670,SK가스
282330,BGF리테일
098460,고영
000155,두산우
476830,알지노믹스
047040,대우건설
361610,SK아이이테크놀로지
462870,시프트업
267270,HD현대건설기계
083650,비에이치아이
064760,티씨케이
069620,대웅제약
017960,한국카본
466100,클로봇
032350,롯데관광개발
458870,씨어스테크놀로지
023590,다우기술
084370,유진테크
008770,호텔신라
222800,심텍
073240,금호타이어
006040,동원산업
006280,녹십자
020150,롯데에너지머티리얼즈
007070,GS리테일
483650,달바글로벌
003570,SNT다이내믹스
067310,하나마이크론
00680K,미래에셋증권2우B
395400,SK리츠
039200,오스코텍
375500,DL이앤씨
112610,씨에스윈드
178320,서진시스템
298020,효성티앤씨
140860,파크시스템스
085620,미래에셋생명
006360,GS건설
034230,파라다이스
065350,신성델타테크
020560,아시아나항공
099320,쎄트렉아이
007310,오뚜기
077970,STX엔진
161890,한국콜마
000500,가온전선
007340,DN오토모티브
036930,주성엔지니어링
060370,LS마린솔루션
089030,테크윙
005070,코스모신소재
007810,코리아써키트
484870,엠앤씨솔루션
032820,우리기술
101490,에스앤에스텍
491000,리브스메드
323280,태성
001120,LX인터내셔널
035760,CJ ENM
003540,대신증권
031980,피에스케이홀딩스
253450,스튜디오드래곤
195940,HK이노엔
348370,엔켐
294870,HDC현대산업개발
348340,뉴로메카
005440,현대지에프홀딩스
290650,엘앤씨바이오
085660,차바이오텍
001800,오리온홀딩스
056080,유진로봇
071320,지역난방공사
003090,대웅
122870,와이지엔터테인먼트
051915,LG화학우
007390,네이처셀
293490,카카오게임즈
000080,하이트진로
096530,씨젠
330590,롯데리츠
003380,하림지주
456160,지투지바이오
415640,KB발해인프라
120110,코오롱인더
300720,한일시멘트
005300,롯데칠성
100090,SK오션플랜트
232140,와이씨
249420,일동제약
030610,교보증권
000815,삼성화재우
319660,피에스케이
185750,종근당
004000,롯데정밀화학
229640,LS에코에너지
285130,SK케미칼
388720,유일로보틱스
006120,SK디스커버리
