종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
402340,SK스퀘어
005380,현대차
373220,LG에너지솔루션
009150,삼성전기
034020,두산에너빌리티
028260,삼성물산
329180,HD현대중공업
207940,삼성바이오로직스
000270,기아
012450,한화에어로스페이스
032830,삼성생명
105560,KB금융
012330,현대모비스
006400,삼성SDI
055550,신한지주
267260,HD현대일렉트릭
068270,셀트리온
006800,미래에셋증권
034730,SK
010120,LS ELECTRIC
005490,POSCO홀딩스
042660,한화오션
066570,LG전자
298040,효성중공업
035420,NAVER
086790,하나금융지주
042700,한미반도체
010130,고려아연
009540,HD한국조선해양
051910,LG화학
010140,삼성중공업
000150,두산
000810,삼성화재
015760,한국전력
316140,우리금융지주
064350,현대로템
017670,SK텔레콤
267250,HD현대
096770,SK이노베이션
003670,포스코퓨처엠
272210,한화시스템
196170,알테오젠
011200,HMM
035720,카카오
247540,에코프로비엠
033780,KT&G
079550,LIG디펜스앤에어로스페이스
011070,LG이노텍
003550,LG
138040,메리츠금융지주
086280,현대글로비스
086520,에코프로
006260,LS
024110,기업은행
307950,현대오토에버
000720,현대건설
047810,한국항공우주
278470,에이피알
277810,레인보우로보틱스
030200,KT
018260,삼성에스디에스
071050,한국금융지주
259960,크래프톤
010950,S-Oil
047050,포스코인터내셔널
0126Z0,삼성에피스홀딩스
047040,대우건설
001440,대한전선
005940,NH투자증권
016360,삼성증권
323410,카카오뱅크
005830,DB손해보험
003230,삼양식품
039490,키움증권
352820,하이브
443060,HD현대마린솔루션
028050,삼성E&A
007660,이수페타시스
005387,현대차2우B
003490,대한항공
950160,코오롱티슈진
000880,한화
000250,삼천당제약
036930,주성엔지니어링
062040,산일전기
064400,LG씨엔에스
267270,HD건설기계
058470,리노공업
161390,한국타이어앤테크놀로지
454910,두산로보틱스
326030,SK바이오팜
009830,한화솔루션
180640,한진칼
000990,DB하이텍
090430,아모레퍼시픽
078930,GS
353200,대덕전자
032640,LG유플러스
028300,HLB
034220,LG디스플레이
000100,유한양행
377300,카카오페이
021240,코웨이
066970,엘앤에프
241560,두산밥캣
000500,가온전선
298380,에이비엘바이오
005385,현대차우
141080,리가켐바이오
039030,이오테크닉스
010060,OCI홀딩스
004020,현대제철
082740,한화엔진
240810,원익IPS
029780,삼성카드
087010,펩트론
036570,NC
128940,한미약품
052690,한전기술
336260,두산퓨얼셀
103590,일진전기
271560,오리온
138930,BNK금융지주
088980,맥쿼리인프라
011790,SKC
022100,포스코DX
018880,한온시스템
001040,CJ
440110,파두
088350,한화생명
175330,JB금융지주
004170,신세계
002380,KCC
214370,케어젠
310210,보로노이
450080,에코프로머티
023530,롯데쇼핑
108490,로보티즈
095340,ISC
178320,서진시스템
403870,HPSP
319400,현대무벡스
051900,LG생활건강
111770,영원무역
222800,심텍
012510,더존비즈온
014680,한솔케미칼
004800,효성
489790,한화비전
011780,금호석유화학
011170,롯데케미칼
010170,대한광통신
100790,미래에셋벤처투자
036460,한국가스공사
251270,넷마블
035250,강원랜드
017800,현대엘리베이터
131970,두산테스나
097950,CJ제일제당
064760,티씨케이
001450,현대해상
067310,하나마이크론
214450,파마리서치
145020,휴젤
080220,제주반도체
031210,서울보증보험
302440,SK바이오사이언스
028670,팬오션
357780,솔브레인
214150,클래시스
020150,롯데에너지머티리얼즈
383220,F&F
375500,DL이앤씨
319660,피에스케이
001720,신영증권
226950,올릭스
005850,에스엘
457190,이수스페셜티케미컬
032820,우리기술
263750,펄어비스
139130,iM금융지주
005290,동진쎄미켐
007340,DN오토모티브
483650,달바글로벌
043260,성호전자
204320,HL만도
139480,이마트
347850,디앤디파마텍
058610,에스피지
001430,세아베스틸지주
006360,GS건설
012750,에스원
009970,영원무역홀딩스
004990,롯데지주
084370,유진테크
439260,대한조선
071970,HD현대마린엔진
237690,에스티팜
00680K,미래에셋증권2우B
000155,두산우
218410,RFHIC
257720,실리콘투
003690,코리안리
031980,피에스케이홀딩스
098460,고영
051600,한전KPS
026960,동서
083650,비에이치아이
131290,티에스이
347700,스피어
078600,대주전자재료
229640,LS에코에너지
011210,현대위아
069960,현대백화점
082920,비츠로셀
103140,풍산
004370,농심
007070,GS리테일
322000,HD현대에너지솔루션
282330,BGF리테일
120110,코오롱인더
008930,한미사이언스
008770,호텔신라
0009K0,에임드바이오
018670,SK가스
000240,한국앤컴퍼니
095610,테스
279570,케이뱅크
112610,씨에스윈드
030000,제일기획
005440,현대지에프홀딩스
068760,셀트리온제약
161890,한국콜마
081660,미스토홀딩스
035900,JYP Ent.
009420,한올바이오파마
140410,메지온
097230,HJ중공업
030530,원익홀딩스
027360,아주IB투자
192820,코스맥스
000120,CJ대한통운
085620,미래에셋생명
041510,에스엠
323280,태성
007810,코리아써키트
476830,알지노믹스
017960,한국카본
023590,다우기술
140860,파크시스템스
060370,LS마린솔루션
002790,아모레퍼시픽홀딩스
031330,에스에이엠티
089030,테크윙
099320,쎄트렉아이
298020,효성티앤씨
189300,인텔리안테크
077970,STX엔진
437730,삼현
001120,LX인터내셔널
462870,시프트업
005070,코스모신소재
395400,SK리츠
361610,SK아이이테크놀로지
101490,에스앤에스텍
001740,SK네트웍스
003540,대신증권
290650,엘앤씨바이오
001800,오리온홀딩스
006040,동원산업
003570,SNT다이내믹스
420770,기가비스
183300,코미코
006280,녹십자
096530,씨젠
475150,SK이터닉스
039200,오스코텍
445680,큐리옥스바이오시스템즈
069620,대웅제약
032350,롯데관광개발
020560,아시아나항공
295310,에이치브이엠
090710,휴림로봇
232140,와이씨
003530,한화투자증권
030610,교보증권
417200,LS머트리얼즈
195870,해성디에스
475830,오름테라퓨틱
166090,하나머티리얼즈
294870,IPARK현대산업개발
038500,삼표시멘트
073240,금호타이어
491000,리브스메드
007310,오뚜기
004000,롯데정밀화학
036540,SFA반도체
281820,케이씨텍
089970,브이엠
066575,LG전자우
003380,하림지주
012630,HDC
051915,LG화학우
034230,파라다이스
085660,차바이오텍
