종목코드,종목명
000660,SK하이닉스
005930,삼성전자
402340,SK스퀘어
005935,삼성전자우
009150,삼성전기
005380,현대차
032830,삼성생명
373220,LG에너지솔루션
028260,삼성물산
329180,HD현대중공업
207940,삼성바이오로직스
034020,두산에너빌리티
012450,한화에어로스페이스
105560,KB금융
000270,기아
034730,SK
055550,신한지주
012330,현대모비스
006400,삼성SDI
068270,셀트리온
010120,LS ELECTRIC
267260,HD현대일렉트릭
298040,효성중공업
066570,LG전자
042660,한화오션
035420,NAVER
086790,하나금융지주
000810,삼성화재
009540,HD한국조선해양
005490,POSCO홀딩스
000150,두산
042700,한미반도체
006800,미래에셋증권
011070,LG이노텍
015760,한국전력
010130,고려아연
316140,우리금융지주
010140,삼성중공업
064350,현대로템
051910,LG화학
017670,SK텔레콤
033780,KT&G
196170,알테오젠
079550,LIG디펜스앤에어로스페이스
011200,HMM
138040,메리츠금융지주
267250,HD현대
024110,기업은행
096770,SK이노베이션
272210,한화시스템
003670,포스코퓨처엠
035720,카카오
307950,현대오토에버
003550,LG
018260,삼성에스디에스
247540,에코프로비엠
086280,현대글로비스
086520,에코프로
047810,한국항공우주
278470,에이피알
030200,KT
000720,현대건설
071050,한국금융지주
010950,S-Oil
006260,LS
005940,NH투자증권
259960,크래프톤
277810,레인보우로보틱스
323410,카카오뱅크
016360,삼성증권
003490,대한항공
0126Z0,삼성에피스홀딩스
443060,HD현대마린솔루션
005830,DB손해보험
047050,포스코인터내셔널
028050,삼성E&A
036930,주성엔지니어링
039490,키움증권
352820,하이브
950160,코오롱티슈진
003230,삼양식품
047040,대우건설
007660,이수페타시스
064400,LG씨엔에스
161390,한국타이어앤테크놀로지
005387,현대차2우B
000880,한화
240810,원익IPS
180640,한진칼
353200,대덕전자
001440,대한전선
062040,산일전기
000990,DB하이텍
058470,리노공업
326030,SK바이오팜
004170,신세계
028300,HLB
034220,LG디스플레이
021240,코웨이
078930,GS
032640,LG유플러스
241560,두산밥캣
009830,한화솔루션
267270,HD건설기계
454910,두산로보틱스
039030,이오테크닉스
090430,아모레퍼시픽
000100,유한양행
000500,가온전선
029780,삼성카드
377300,카카오페이
000250,삼천당제약
011790,SKC
036570,NC
138930,BNK금융지주
298380,에이비엘바이오
141080,리가켐바이오
088980,맥쿼리인프라
005385,현대차우
271560,오리온
023530,롯데쇼핑
128940,한미약품
175330,JB금융지주
001040,CJ
319660,피에스케이
066970,엘앤에프
222800,심텍
440110,파두
082740,한화엔진
087010,펩트론
403870,HPSP
347850,디앤디파마텍
088350,한화생명
069960,현대백화점
002380,KCC
018880,한온시스템
095340,ISC
010060,OCI홀딩스
052690,한전기술
004020,현대제철
080220,제주반도체
336260,두산퓨얼셀
214370,케어젠
108490,로보티즈
084370,유진테크
178320,서진시스템
103590,일진전기
012510,더존비즈온
310210,보로노이
051900,LG생활건강
022100,포스코DX
450080,에코프로머티
067310,하나마이크론
111770,영원무역
035250,강원랜드
001450,현대해상
095610,테스
251270,넷마블
036460,한국가스공사
319400,현대무벡스
145020,휴젤
004800,효성
031210,서울보증보험
214450,파마리서치
005290,동진쎄미켐
214150,클래시스
011780,금호석유화학
064760,티씨케이
014680,한솔케미칼
489790,한화비전
011170,롯데케미칼
383220,F&F
097950,CJ제일제당
017800,현대엘리베이터
302440,SK바이오사이언스
005850,에스엘
001720,신영증권
012750,에스원
085620,미래에셋생명
357780,솔브레인
131290,티에스이
139130,iM금융지주
483650,달바글로벌
009420,한올바이오파마
031980,피에스케이홀딩스
028670,팬오션
226950,올릭스
279570,케이뱅크
007810,코리아써키트
237690,에스티팜
131970,두산테스나
026960,동서
004990,롯데지주
009155,삼성전기우
290650,엘앤씨바이오
020150,롯데에너지머티리얼즈
263750,펄어비스
204320,HL만도
375500,DL이앤씨
139480,이마트
003690,코리안리
007340,DN오토모티브
257720,실리콘투
043260,성호전자
010170,대한광통신
089970,브이엠
032820,우리기술
009970,영원무역홀딩스
000240,한국앤컴퍼니
098460,고영
457190,이수스페셜티케미컬
030000,제일기획
006360,GS건설
005440,현대지에프홀딩스
081660,미스토홀딩스
439260,대한조선
051600,한전KPS
004370,농심
071970,HD현대마린엔진
282330,BGF리테일
420770,기가비스
120110,코오롱인더
000155,두산우
018670,SK가스
161890,한국콜마
183300,코미코
008770,호텔신라
462870,시프트업
089030,테크윙
001740,SK네트웍스
007070,GS리테일
093370,후성
008930,한미사이언스
082920,비츠로셀
103140,풍산
035900,JYP Ent.
112610,씨에스윈드
068760,셀트리온제약
00680K,미래에셋증권2우B
097230,HJ중공업
140410,메지온
218410,RFHIC
083650,비에이치아이
192820,코스맥스
011210,현대위아
140860,파크시스템스
058610,에스피지
030530,원익홀딩스
395400,SK리츠
229640,LS에코에너지
000120,CJ대한통운
007390,네이처셀
041510,에스엠
002790,아모레퍼시픽홀딩스
281820,케이씨텍
078600,대주전자재료
0009K0,에임드바이오
023590,다우기술
001800,오리온홀딩스
001820,삼화콘덴서
017960,한국카본
031330,에스에이엠티
020560,아시아나항공
039200,오스코텍
096530,씨젠
323280,태성
322000,HD현대에너지솔루션
006280,녹십자
361610,SK아이이테크놀로지
001120,LX인터내셔널
006040,동원산업
003540,대신증권
060370,LS마린솔루션
069620,대웅제약
192080,더블유게임즈
475150,SK이터닉스
000815,삼성화재우
294870,IPARK현대산업개발
001430,세아베스틸지주
204270,제이앤티씨
005070,코스모신소재
066575,LG전자우
073240,금호타이어
475830,오름테라퓨틱
415640,KB발해인프라
003570,SNT다이내믹스
007310,오뚜기
437730,삼현
195870,해성디에스
166090,하나머티리얼즈
032350,롯데관광개발
034230,파라다이스
077970,STX엔진
012630,HDC
298020,효성티앤씨
181710,NHN
101490,에스앤에스텍
004000,롯데정밀화학
476830,알지노믹스
082640,동양생명
458870,씨어스
051915,LG화학우
232140,와이씨
100790,미래에셋벤처투자
195940,HK이노엔
003530,한화투자증권
127120,제이에스링크
030610,교보증권
003380,하림지주
085660,차바이오텍
000080,하이트진로
496320,본시스템즈
090710,휴림로봇
347700,스피어
065350,신성델타테크
417200,LS머트리얼즈
330590,롯데리츠
036540,SFA반도체
089860,롯데렌탈
300720,한일시멘트
099320,쎄트렉아이
038500,삼표시멘트
281740,레이크머티리얼즈
003090,대웅
057050,현대홈쇼핑
185750,종근당
083450,GST
003240,태광산업
388210,씨엠티엑스
074600,원익QnC
000210,DL
005300,롯데칠성
491000,리브스메드
100090,SK오션플랜트
009450,경동나비엔
071055,한국금융지주우
032500,케이엠더블유
137400,피엔티
161580,필옵틱스
280360,롯데웰푸드
328130,루닛
003470,유안타증권
056190,에스에프에이
365550,ESR켄달스퀘어리츠
451800,한화리츠
192400,쿠쿠홀딩스
189300,인텔리안테크
006340,대원전선
122640,예스티
456040,OCI
090360,로보스타
388720,유일로보틱스
030190,NICE평가정보
213420,덕산네오룩스
397030,에이프릴바이오
014620,성광벤드
248070,솔루엠
036530,SNT홀딩스
115180,큐리언트
356860,티엘비
293490,카카오게임즈
122870,와이지엔터테인먼트
086450,동국제약
090460,비에이치
006120,SK디스커버리
048410,현대바이오
036830,솔브레인홀딩스
466100,클로봇
071320,지역난방공사
252990,샘씨엔에스
298050,HS효성첨단소재
000670,영풍
490470,세미파이브
075580,세진중공업
214320,이노션
033100,제룡전기
137310,에스디바이오센서
079160,CJ CGV
009240,한샘
358570,지아이이노베이션
445680,큐리옥스바이오시스템즈
005690,파미셀
035760,CJ ENM
019210,와이지-원
003160,디아이
003850,보령
222080,씨아이에스
499790,GS피앤엘
006650,대한유화
064960,SNT모티브
053610,프로텍
004490,세방전지
241710,코스메카코리아
032190,다우데이타
025540,한국단자
000370,한화손해보험
023160,태광
00088K,한화3우B
050890,쏠리드
108320,LX세미콘
033640,네패스
114090,GKL
102710,이엔에프테크놀로지
285130,SK케미칼
484870,엠앤씨솔루션
126340,비나텍
052020,에스티큐브
059090,미코
006110,삼아알미늄
295310,에이치브이엠
336370,솔루스첨단소재
046890,서울반도체
160190,하이젠알앤엠
00104K,CJ4우(전환)
476060,온코닉테라퓨틱스
094170,동운아나텍
253450,스튜디오드래곤
027360,아주IB투자
010780,아이에스동서
005090,SGC에너지
001570,금양
002350,넥센타이어
121600,나노신소재
069260,TKG휴켐스
456160,지투지바이오
033240,자화전자
006380,카프로
293940,신한알파리츠
002960,한국쉘석유
124500,아이티센글로벌
093050,LF
079900,전진건설로봇
348370,엔켐
044490,태웅
006730,서부T&D
002020,코오롱
033790,피노
100840,SNT에너지
037460,삼지전자
317450,명인제약
041830,인바디
005880,대한해운
052400,코나아이
171090,선익시스템
053800,안랩
033160,엠케이전자
439960,코스모로보틱스
376900,로킷헬스케어
001510,SK증권
178920,PI첨단소재
001060,JW중외제약
007700,F&F홀딩스
225570,넥슨게임즈
056080,유진로봇
001680,대상
005180,빙그레
383310,에코프로에이치엔
036810,에프에스티
041960,코미팜
102940,코오롱생명과학
003620,KG모빌리티
001270,부국증권
356680,엑스게이트
383800,LX홀딩스
086900,메디톡스
365340,성일하이텍
093320,케이아이엔엑스
008060,대덕
017940,E1
014820,동원시스템즈
425420,티에프이
002840,미원상사
453340,현대그린푸드
077360,덕산하이메탈
094800,맵스리얼티
174900,앱클론
000400,롯데손해보험
067160,SOOP
009520,포스코엠텍
330860,네패스아크
249420,일동제약
060250,NHN KCP
112040,위메이드
004710,한솔테크닉스
064290,인텍플러스
336570,원텍
082270,젬백스
039130,하나투어
016380,KG스틸
104830,원익머트리얼즈
399720,가온칩스
000640,동아쏘시오홀딩스
170920,엘티씨
033500,동성화인텍
368770,파이버프로
253590,네오셈
389470,인벤티지랩
278280,천보
001500,현대차증권
005810,풍산홀딩스
089890,코세스
015750,성우하이텍
230360,에코마케팅
272290,이녹스첨단소재
003300,한일홀딩스
003545,대신증권우
376300,디어유
268280,미원에스씨
045100,한양이엔지
058650,세아홀딩스
348210,넥스틴
005389,현대차3우B
003030,세아제강지주
002240,고려제강
161000,애경케미칼
005250,녹십자홀딩스
486990,노타
448730,삼성FN리츠
327260,RF머트리얼즈
009410,태영건설
284740,쿠쿠홈시스
372320,큐로셀
241770,메카로
035890,서희건설
475960,토모큐브
348340,뉴로메카
211050,인카금융서비스
001530,DI동일
034950,한국기업평가
030520,한글과컴퓨터
377740,바이오노트
101160,월덱스
025320,시노펙스
214430,아이쓰리시스템
460930,현대힘스
005945,NH투자증권우
031430,신세계인터내셔날
460860,동국제강
020000,한섬
099190,아이센스
340570,티앤엘
145990,삼양사
014830,유니드
017900,광전자
219130,타이거일렉
089010,켐트로닉스
019170,신풍제약
010690,화신
452260,한화갤러리아
042000,카페24
000070,삼양홀딩스
025980,아난티
381970,케이카
251970,펌텍코리아
200470,에이팩트
004690,삼천리
200710,에이디테크놀로지
005420,코스모화학
039440,에스티아이
001200,유진투자증권
041190,우리기술투자
403550,쏘카
004700,조광피혁
168360,펨트론
199800,툴젠
034310,NICE
003280,흥아해운
072710,농심홀딩스
003000,부광약품
078130,국일제지
006220,제주은행
290550,디케이티
417310,코람코더원리츠
482630,삼양엔씨켐
02826K,삼성물산우B
016610,DB증권
018290,브이티
215200,메가스터디교육
047920,HLB제약
357120,코람코라이프인프라리츠
079940,가비아
008730,율촌화학
024850,HLB이노베이션
029530,신도리코
009900,명신산업
036620,감성코퍼레이션
067630,HLB생명과학
060280,큐렉소
092790,넥스틸
130660,한전산업
000157,두산2우B
114810,한솔아이원스
011930,신성이엔지
002030,아세아
015360,INVENI
095660,네오위즈
110990,디아이티
013030,하이록코리아
271940,일진하이솔루스
160980,싸이맥스
052710,아모텍
089590,제주항공
027410,BGF
950210,프레스티지바이오파마
012030,DB
306200,세아제강
448900,한국피아이엠
002810,삼영무역
060980,HL홀딩스
090435,아모레퍼시픽우
006910,보성파워텍
101930,인화정공
145720,덴티움
003800,에이스침대
393890,더블유씨피
016590,신대양제지
017810,풀무원
344820,KCC글라스
001940,KISCO홀딩스
069080,웹젠
078160,메디포스트
217590,티엠씨
064260,다날
025900,동화기업
125490,한라캐스트
204620,글로벌텍스프리
006405,삼성SDI우
092230,KPX홀딩스
097520,엠씨넥스
078350,한양디지텍
078020,LS증권
105840,우진
183190,아세아시멘트
287840,인투셀
105630,한세실업
194370,제이에스코퍼레이션
0120G0,삼양바이오팜
170900,동아에스티
119850,지엔씨에너지
144960,뉴파워프라즈마
138080,오이솔루션
092190,서울바이오시스
104700,한국철강
389650,넥스트바이오메디컬
029460,케이씨
080580,오킨스전자
394280,오픈엣지테크놀로지
192650,드림텍
206650,유바이오로직스
005610,삼립
010820,퍼스텍
015860,일진홀딩스
079370,제우스
042520,한스바이오메드
107640,한중엔시에스
058430,포스코스틸리온
468530,프로티나
424870,이뮨온시아
126560,현대퓨처넷
243070,휴온스
484590,삼양컴텍
215600,신라젠
265520,AP시스템
005950,이수화학
098070,한텍
455900,엔젤로보틱스
091810,트리니티항공
493280,아이엠바이오로직스
005720,넥센
002310,아세아제지
0011T0,채비
187660,페니트리움바이오
376270,HEM파마
091700,파트론
011760,현대코퍼레이션
126720,수산인더스트리
064850,에프앤가이드
254490,미래반도체
084110,휴온스글로벌
085910,네오티스
200880,서연이화
007690,국도화학
117730,티로보틱스
272450,진에어
036200,유니셈
018250,애경산업
036890,진성티이씨
000650,천일고속
002710,TCC스틸
425040,티이엠씨
236200,슈프리마
065680,우주일렉트로
200670,휴메딕스
025860,남해화학
078340,컴투스
417840,저스템
389500,에스비비테크
049070,인탑스
136480,하림
064820,케이프
228760,지노믹트리
095500,미래나노텍
005680,삼영전자
234340,헥토파이낸셜
034830,한국토지신탁
069540,빛과전자
441270,파인엠텍
084010,대한제강
456010,아이씨티케이
016800,퍼시스
352480,씨앤씨인터내셔널
332570,PS일렉트로닉스
001390,KG케미칼
035810,이지홀딩스
230240,에치에프알
314930,바이오다인
033270,유나이티드제약
001230,동국홀딩스
025770,한국정보통신
317330,덕산테코피아
232530,이엠티
365270,큐라클
309710,아이티켐
096760,JW홀딩스
159010,아스플로
108670,LX하우시스
084690,대상홀딩스
009290,광동제약
182400,엔케이젠바이오텍코리아
