종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005380,현대차
005935,삼성전자우
373220,LG에너지솔루션
207940,삼성바이오로직스
402340,SK스퀘어
012450,한화에어로스페이스
034020,두산에너빌리티
000270,기아
329180,HD현대중공업
105560,KB금융
028260,삼성물산
068270,셀트리온
042660,한화오션
055550,신한지주
035420,NAVER
012330,현대모비스
015760,한국전력
032830,삼성생명
010130,고려아연
267260,HD현대일렉트릭
006400,삼성SDI
086790,하나금융지주
009540,HD한국조선해양
005490,POSCO홀딩스
006800,미래에셋증권
035720,카카오
010140,삼성중공업
064350,현대로템
034730,SK
086520,에코프로
000810,삼성화재
316140,우리금융지주
272210,한화시스템
009150,삼성전기
051910,LG화학
298040,효성중공업
247540,에코프로비엠
138040,메리츠금융지주
196170,알테오젠
003670,포스코퓨처엠
011200,HMM
042700,한미반도체
010120,LS ELECTRIC
033780,KT&G
096770,SK이노베이션
267250,HD현대
086280,현대글로비스
024110,기업은행
066570,LG전자
017670,SK텔레콤
047810,한국항공우주
352820,하이브
0126Z0,삼성에피스홀딩스
277810,레인보우로보틱스
000150,두산
003550,LG
030200,KT
018260,삼성에스디에스
000250,삼천당제약
000720,현대건설
307950,현대오토에버
047050,포스코인터내셔널
039490,키움증권
323410,카카오뱅크
071050,한국금융지주
259960,크래프톤
010950,S-Oil
298380,에이비엘바이오
005830,DB손해보험
079550,LIG넥스원
278470,에이피알
005940,NH투자증권
005387,현대차2우B
377300,카카오페이
000880,한화
007660,이수페타시스
326030,SK바이오팜
003490,대한항공
000100,유한양행
950160,코오롱티슈진
003230,삼양식품
016360,삼성증권
090430,아모레퍼시픽
161390,한국타이어앤테크놀로지
443060,HD현대마린솔루션
180640,한진칼
058470,리노공업
006260,LS
454910,두산로보틱스
028300,HLB
032640,LG유플러스
064400,LG씨엔에스
128940,한미약품
141080,리가켐바이오
214370,케어젠
087010,펩트론
029780,삼성카드
078930,GS
028050,삼성E&A
009830,한화솔루션
001440,대한전선
021240,코웨이
241560,두산밥캣
267270,HD건설기계
001040,CJ
022100,포스코DX
005385,현대차우
011070,LG이노텍
034220,LG디스플레이
052690,한전기술
138930,BNK금융지주
088980,맥쿼리인프라
240810,원익IPS
175330,JB금융지주
450080,에코프로머티
082740,한화엔진
214150,클래시스
066970,엘앤에프
271560,오리온
000990,DB하이텍
039030,이오테크닉스
062040,산일전기
140410,메지온
036570,엔씨소프트
108490,로보티즈
002380,KCC
214450,파마리서치
011790,SKC
251270,넷마블
004020,현대제철
310210,보로노이
051900,LG생활건강
111770,영원무역
319400,현대무벡스
403870,HPSP
302440,SK바이오사이언스
018880,한온시스템
036460,한국가스공사
035250,강원랜드
017800,현대엘리베이터
347850,디앤디파마텍
457190,이수스페셜티케미컬
011170,롯데케미칼
011780,금호석유화학
031210,서울보증보험
0009K0,에임드바이오
058610,에스피지
263750,펄어비스
103140,풍산
004990,롯데지주
088350,한화생명
103590,일진전기
097950,CJ제일제당
357780,솔브레인
012750,에스원
001430,세아베스틸지주
489790,한화비전
014680,한솔케미칼
237690,에스티팜
030530,원익홀딩스
145020,휴젤
004170,신세계
001720,신영증권
068760,셀트리온제약
008930,한미사이언스
353200,대덕전자
095340,ISC
071970,HD현대마린엔진
204320,HL만도
439260,대한조선
009970,영원무역홀딩스
010060,OCI홀딩스
226950,올릭스
009420,한올바이오파마
005290,동진쎄미켐
383220,F&F
257720,실리콘투
012510,더존비즈온
023530,롯데쇼핑
001450,현대해상
028670,팬오션
139130,iM금융지주
000240,한국앤컴퍼니
026960,동서
139480,이마트
051600,한전KPS
005850,에스엘
081660,미스토홀딩스
004370,농심
475830,오름테라퓨틱
004800,효성
035900,JYP Ent.
020150,롯데에너지머티리얼즈
041510,에스엠
083650,비에이치아이
336260,두산퓨얼셀
084370,유진테크
00680K,미래에셋증권2우B
002790,아모레퍼시픽홀딩스
067310,하나마이크론
003690,코리안리
030000,제일기획
000120,CJ대한통운
099320,쎄트렉아이
290650,엘앤씨바이오
064760,티씨케이
047040,대우건설
098460,고영
011210,현대위아
323280,태성
069960,현대백화점
160190,하이젠알앤엠
036930,주성엔지니어링
097230,HJ중공업
023590,다우기술
003380,하림지주
222800,심텍
445680,큐리옥스바이오시스템즈
192820,코스맥스
491000,리브스메드
361610,SK아이이테크놀로지
282330,BGF리테일
018670,SK가스
476830,알지노믹스
178320,서진시스템
065350,신성델타테크
458870,씨어스테크놀로지
462870,시프트업
038500,삼표시멘트
032350,롯데관광개발
483650,달바글로벌
007070,GS리테일
437730,삼현
069620,대웅제약
039200,오스코텍
140860,파크시스템스
000155,두산우
006280,녹십자
006040,동원산업
112610,씨에스윈드
101490,에스앤에스텍
008770,호텔신라
034230,파라다이스
348370,엔켐
017960,한국카본
281740,레이크머티리얼즈
082270,젬백스
375500,DL이앤씨
089030,테크윙
466100,클로봇
440110,파두
085660,차바이오텍
085620,미래에셋생명
073240,금호타이어
005070,코스모신소재
003570,SNT다이내믹스
090710,휴림로봇
298020,효성티앤씨
006360,GS건설
395400,SK리츠
319660,피에스케이
120110,코오롱인더
161890,한국콜마
003540,대신증권
060370,LS마린솔루션
232140,와이씨
032820,우리기술
031980,피에스케이홀딩스
020560,아시아나항공
001120,LX인터내셔널
007310,오뚜기
043260,성호전자
195940,HK이노엔
388720,유일로보틱스
007390,네이처셀
005440,현대지에프홀딩스
007340,DN오토모티브
035760,CJ ENM
080220,제주반도체
000500,가온전선
003090,대웅
456160,지투지바이오
397030,에이프릴바이오
003530,한화투자증권
293490,카카오게임즈
001800,오리온홀딩스
096530,씨젠
294870,HDC현대산업개발
077970,STX엔진
253450,스튜디오드래곤
030610,교보증권
007810,코리아써키트
095610,테스
204270,제이앤티씨
347700,스피어
300720,한일시멘트
100790,미래에셋벤처투자
122870,와이지엔터테인먼트
229640,LS에코에너지
004000,롯데정밀화학
115180,큐리언트
137400,피엔티
330590,롯데리츠
174900,앱클론
005300,롯데칠성
