종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,268500,260000,260000,270000
000660,SK하이닉스,KOSPI,1686000,1591000,1591000,1689000
005935,삼성전자우,KOSPI,182700,176000,176000,183700
402340,SK스퀘어,KOSPI,1098000,1048000,1047000,1106000
005380,현대차,KOSPI,613000,590000,581000,647000
373220,LG에너지솔루션,KOSPI,476500,479500,471500,489500
034020,두산에너빌리티,KOSPI,129600,134500,128000,134800
329180,HD현대중공업,KOSPI,658000,687000,645000,696000
028260,삼성물산,KOSPI,422500,405000,395000,432000
009150,삼성전기,KOSPI,914000,906000,893000,920000
207940,삼성바이오로직스,KOSPI,1472000,1470000,1455000,1485000
012450,한화에어로스페이스,KOSPI,1307000,1335000,1275000,1338000
000270,기아,KOSPI,164500,159800,156400,170300
105560,KB금융,KOSPI,161700,163200,160300,164200
032830,삼성생명,KOSPI,295000,302000,286000,303000
006400,삼성SDI,KOSPI,678000,683000,671000,694000
267260,HD현대일렉트릭,KOSPI,1403000,1403000,1367000,1409000
010120,LS ELECTRIC,KOSPI,313000,309500,302500,319500
055550,신한지주,KOSPI,98000,99400,97800,99700
012330,현대모비스,KOSPI,509000,458500,447000,547000
006800,미래에셋증권,KOSPI,79600,76700,76500,82700
068270,셀트리온,KOSPI,198400,204000,197100,204000
005490,POSCO홀딩스,KOSPI,525000,528000,512000,529000
298040,효성중공업,KOSPI,4398000,4518000,4321000,4520000
034730,SK,KOSPI,550000,530000,517000,555000
042660,한화오션,KOSPI,126100,129600,125300,130500
042700,한미반도체,KOSPI,390000,385000,379000,392000
086790,하나금융지주,KOSPI,126500,128500,126200,129300
035420,NAVER,KOSPI,215000,210000,209000,219000
010130,고려아연,KOSPI,1559000,1585000,1540000,1586000
009540,HD한국조선해양,KOSPI,452000,470000,444000,473000
051910,LG화학,KOSPI,429500,425000,414500,437500
015760,한국전력,KOSPI,44050,44350,43550,44450
010140,삼성중공업,KOSPI,31950,33600,31700,33650
000150,두산,KOSPI,1735000,1775000,1712000,1798000
003670,포스코퓨처엠,KOSPI,290000,292500,282000,299500
066570,LG전자,KOSPI,154100,148000,145800,158400
064350,현대로템,KOSPI,223000,241000,218000,242500
316140,우리금융지주,KOSPI,32850,33350,32500,33450
247540,에코프로비엠,KOSDAQ GLOBAL,237500,235500,228000,243500
267250,HD현대,KOSPI,289000,295500,280500,295500
096770,SK이노베이션,KOSPI,134700,138200,134000,138200
000810,삼성화재,KOSPI,499000,490000,472000,505000
272210,한화시스템,KOSPI,115900,118200,113700,118900
086520,에코프로,KOSDAQ GLOBAL,155000,158200,151700,162000
033780,KT&G,KOSPI,181000,178800,176700,183500
035720,카카오,KOSPI,46000,45950,45600,47400
017670,SK텔레콤,KOSPI,93500,95400,93000,97300
011200,HMM,KOSPI,20600,20750,20500,21000
086280,현대글로비스,KOSPI,251000,234500,231500,269500
138040,메리츠금융지주,KOSPI,112400,113100,110700,114200
079550,LIG디펜스앤에어로스페이스,KOSPI,840000,891000,818000,892000
000720,현대건설,KOSPI,164000,165000,159800,165000
196170,알테오젠,KOSDAQ GLOBAL,340500,360500,336000,362500
024110,기업은행,KOSPI,21800,21700,21450,21800
006260,LS,KOSPI,543000,493000,491000,549000
003550,LG,KOSPI,108900,106900,101050,109600
047810,한국항공우주,KOSPI,166800,174900,165200,175800
278470,에이피알,KOSPI,434000,422500,412000,448500
307950,현대오토에버,KOSPI,592000,490000,481000,592000
277810,레인보우로보틱스,KOSDAQ,784000,715000,711000,808000
071050,한국금융지주,KOSPI,268500,271000,267500,278000
030200,KT,KOSPI,59300,60000,58700,60100
011070,LG이노텍,KOSPI,624000,622000,592000,635000
047050,포스코인터내셔널,KOSPI,78000,81800,76300,83100
018260,삼성에스디에스,KOSPI,175400,175600,172500,178400
047040,대우건설,KOSPI,32850,32000,31100,32850
001440,대한전선,KOSPI,72300,63000,62700,74800
0126Z0,삼성에피스홀딩스,KOSPI,530000,531000,518000,540000
010950,S-Oil,KOSPI,116800,118600,115600,119100
005940,NH투자증권,KOSPI,36600,37100,36400,37950
259960,크래프톤,KOSPI,273000,274500,266000,276500
016360,삼성증권,KOSPI,137200,141900,136000,145500
028050,삼성E&A,KOSPI,62400,62000,59000,62900
039490,키움증권,KOSPI,452500,453000,450000,463500
323410,카카오뱅크,KOSPI,23650,24100,23500,24150
950160,코오롱티슈진,KOSDAQ,127800,114900,114900,138000
443060,HD현대마린솔루션,KOSPI,240500,266500,235000,272000
005830,DB손해보험,KOSPI,164600,167300,160600,167800
352820,하이브,KOSPI,247500,244500,244500,253000
007660,이수페타시스,KOSPI,141100,143500,139500,147700
003230,삼양식품,KOSPI,1360000,1276000,1260000,1393000
062040,산일전기,KOSPI,331000,311000,310000,335000
000880,한화,KOSPI,141300,138400,133000,142700
003490,대한항공,KOSPI,27050,26000,25800,27350
005387,현대차2우B,KOSPI,271500,261000,256000,280500
000250,삼천당제약,KOSDAQ,404000,405000,396000,425500
267270,HD건설기계,KOSPI,185100,189200,183700,191500
058470,리노공업,KOSDAQ GLOBAL,112600,111500,109400,113200
009830,한화솔루션,KOSPI,47300,47800,46400,48850
066970,엘앤에프,KOSPI,195800,209500,194000,209500
000500,가온전선,KOSPI,477000,367000,367000,477000
326030,SK바이오팜,KOSPI,99400,101800,98500,102000
028300,HLB,KOSDAQ,58200,59500,57500,60100
377300,카카오페이,KOSPI,57000,57000,56500,58400
161390,한국타이어앤테크놀로지,KOSPI,62100,64800,61100,66600
180640,한진칼,KOSPI,114100,113500,111400,116300
090430,아모레퍼시픽,KOSPI,129400,131200,128000,131400
078930,GS,KOSPI,79400,78900,76500,79800
000990,DB하이텍,KOSPI,168100,157000,153600,168500
298380,에이비엘바이오,KOSDAQ,130100,128200,127600,131500
241560,두산밥캣,KOSPI,74900,75700,73700,75800
141080,리가켐바이오,KOSDAQ GLOBAL,187100,184500,183400,197000
000100,유한양행,KOSPI,86600,88900,86100,89100
064400,LG씨엔에스,KOSPI,71000,69100,67400,72700
103590,일진전기,KOSPI,144100,137900,137700,144400
052690,한전기술,KOSPI,173600,181900,169000,181900
082740,한화엔진,KOSPI,79400,83600,77500,85800
454910,두산로보틱스,KOSPI,101000,101900,99100,102400
