종목코드,종목명
005930,삼성전자
000660,SK하이닉스
373220,LG에너지솔루션
005935,삼성전자우
207940,삼성바이오로직스
005380,현대차
329180,HD현대중공업
402340,SK스퀘어
034020,두산에너빌리티
012450,한화에어로스페이스
068270,셀트리온
105560,KB금융
000270,기아
028260,삼성물산
035420,NAVER
055550,신한지주
042660,한화오션
012330,현대모비스
032830,삼성생명
015760,한국전력
267260,HD현대일렉트릭
009540,HD한국조선해양
035720,카카오
086790,하나금융지주
196170,알테오젠
005490,POSCO홀딩스
051910,LG화학
000810,삼성화재
064350,현대로템
006400,삼성SDI
010130,고려아연
010140,삼성중공업
034730,SK
316140,우리금융지주
009150,삼성전기
138040,메리츠금융지주
011200,HMM
096770,SK이노베이션
042700,한미반도체
298040,효성중공업
0126Z0,삼성에피스홀딩스
033780,KT&G
024110,기업은행
006800,미래에셋증권
003670,포스코퓨처엠
267250,HD현대
066570,LG전자
010120,LS ELECTRIC
247540,에코프로비엠
352820,하이브
086280,현대글로비스
018260,삼성에스디에스
030200,KT
047810,한국항공우주
003550,LG
000150,두산
086520,에코프로
259960,크래프톤
017670,SK텔레콤
272210,한화시스템
298380,에이비엘바이오
079550,LIG넥스원
323410,카카오뱅크
326030,SK바이오팜
071050,한국금융지주
010950,S-Oil
003230,삼양식품
000100,유한양행
005830,DB손해보험
277810,레인보우로보틱스
443060,HD현대마린솔루션
047050,포스코인터내셔널
307950,현대오토에버
039490,키움증권
000720,현대건설
007660,이수페타시스
003490,대한항공
278470,에이피알
180640,한진칼
005940,NH투자증권
005387,현대차2우B
028300,HLB
161390,한국타이어앤테크놀로지
090430,아모레퍼시픽
016360,삼성증권
377300,카카오페이
006260,LS
141080,리가켐바이오
000880,한화
011070,LG이노텍
032640,LG유플러스
029780,삼성카드
034220,LG디스플레이
064400,LG씨엔에스
128940,한미약품
021240,코웨이
087010,펩트론
241560,두산밥캣
000250,삼천당제약
950160,코오롱티슈진
078930,GS
088980,맥쿼리인프라
454910,두산로보틱스
001040,CJ
058470,리노공업
138930,BNK금융지주
005385,현대차우
001440,대한전선
175330,JB금융지주
028050,삼성E&A
009830,한화솔루션
036570,엔씨소프트
214450,파마리서치
022100,포스코DX
251270,넷마블
062040,산일전기
347850,디앤디파마텍
011790,SKC
066970,엘앤에프
271560,오리온
051900,LG생활건강
004020,현대제철
039030,이오테크닉스
240810,원익IPS
035250,강원랜드
450080,에코프로머티
302440,SK바이오사이언스
214150,클래시스
310210,보로노이
052690,한전기술
111770,영원무역
108490,로보티즈
082740,한화엔진
214370,케어젠
036460,한국가스공사
002380,KCC
0009K0,에임드바이오
031210,서울보증보험
017800,현대엘리베이터
030530,원익홀딩스
103140,풍산
403870,HPSP
000990,DB하이텍
071970,HD현대마린엔진
140410,메지온
011780,금호석유화학
097950,CJ제일제당
011170,롯데케미칼
103590,일진전기
226950,올릭스
068760,셀트리온제약
012510,더존비즈온
475830,오름테라퓨틱
088350,한화생명
014680,한솔케미칼
145020,휴젤
001450,현대해상
004990,롯데지주
012750,에스원
319400,현대무벡스
041510,에스엠
204320,HL만도
237690,에스티팜
042670,HD현대인프라코어
008930,한미사이언스
026960,동서
009970,영원무역홀딩스
004370,농심
439260,대한조선
035900,JYP Ent.
081660,미스토홀딩스
139130,iM금융지주
489790,한화비전
257720,실리콘투
095340,ISC
383220,F&F
263750,펄어비스
009420,한올바이오파마
030000,제일기획
000240,한국앤컴퍼니
003690,코리안리
004170,신세계
139480,이마트
051600,한전KPS
001720,신영증권
353200,대덕전자
357780,솔브레인
000120,CJ대한통운
002790,아모레퍼시픽홀딩스
005290,동진쎄미켐
084370,유진테크
018670,SK가스
462870,시프트업
336260,두산퓨얼셀
028670,팬오션
361610,SK아이이테크놀로지
011210,현대위아
018880,한온시스템
476830,알지노믹스
192820,코스맥스
010060,OCI홀딩스
097230,HJ중공업
000155,두산우
089030,테크윙
004800,효성
445680,큐리옥스바이오시스템즈
001430,세아베스틸지주
005850,에스엘
023530,롯데쇼핑
069620,대웅제약
067310,하나마이크론
069960,현대백화점
267270,HD현대건설기계
064760,티씨케이
006280,녹십자
457190,이수스페셜티케미컬
023590,다우기술
006040,동원산업
083650,비에이치아이
222800,심텍
282330,BGF리테일
098460,고영
039200,오스코텍
437730,삼현
395400,SK리츠
008770,호텔신라
483650,달바글로벌
112610,씨에스윈드
00680K,미래에셋증권2우B
032350,롯데관광개발
007070,GS리테일
058610,에스피지
085620,미래에셋생명
003570,SNT다이내믹스
006360,GS건설
160190,하이젠알앤엠
140860,파크시스템스
020560,아시아나항공
073240,금호타이어
375500,DL이앤씨
047040,대우건설
017960,한국카본
020150,롯데에너지머티리얼즈
065350,신성델타테크
000500,가온전선
060370,LS마린솔루션
484870,엠앤씨솔루션
036930,주성엔지니어링
007310,오뚜기
161890,한국콜마
290650,엘앤씨바이오
458870,씨어스테크놀로지
178320,서진시스템
034230,파라다이스
195940,HK이노엔
005070,코스모신소재
466100,클로봇
348370,엔켐
007340,DN오토모티브
003540,대신증권
232140,와이씨
491000,리브스메드
294870,HDC현대산업개발
293490,카카오게임즈
077970,STX엔진
007390,네이처셀
035760,CJ ENM
328130,루닛
253450,스튜디오드래곤
319660,피에스케이
000080,하이트진로
003090,대웅
001120,LX인터내셔널
005440,현대지에프홀딩스
323280,태성
100090,SK오션플랜트
300720,한일시멘트
096530,씨젠
051915,LG화학우
001800,오리온홀딩스
249420,일동제약
415640,KB발해인프라
122870,와이지엔터테인먼트
397030,에이프릴바이오
082270,젬백스
003380,하림지주
204270,제이앤티씨
101490,에스앤에스텍
005300,롯데칠성
285130,SK케미칼
095610,테스
120110,코오롱인더
000815,삼성화재우
006120,SK디스커버리
330590,롯데리츠
192080,더블유게임즈
185750,종근당
181710,NHN
031980,피에스케이홀딩스
229640,LS에코에너지
071320,지역난방공사
161580,필옵틱스
085660,차바이오텍
486990,노타
004000,롯데정밀화학
030610,교보증권
099320,쎄트렉아이
