종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005380,현대차
005935,삼성전자우
373220,LG에너지솔루션
207940,삼성바이오로직스
402340,SK스퀘어
012450,한화에어로스페이스
000270,기아
034020,두산에너빌리티
329180,HD현대중공업
028260,삼성물산
105560,KB금융
068270,셀트리온
055550,신한지주
042660,한화오션
035420,NAVER
015760,한국전력
012330,현대모비스
032830,삼성생명
010130,고려아연
086790,하나금융지주
267260,HD현대일렉트릭
006400,삼성SDI
005490,POSCO홀딩스
009540,HD한국조선해양
006800,미래에셋증권
035720,카카오
010140,삼성중공업
034730,SK
316140,우리금융지주
000810,삼성화재
086520,에코프로
064350,현대로템
051910,LG화학
298040,효성중공업
138040,메리츠금융지주
009150,삼성전기
272210,한화시스템
247540,에코프로비엠
196170,알테오젠
003670,포스코퓨처엠
011200,HMM
033780,KT&G
267250,HD현대
010120,LS ELECTRIC
096770,SK이노베이션
042700,한미반도체
024110,기업은행
086280,현대글로비스
017670,SK텔레콤
066570,LG전자
047810,한국항공우주
352820,하이브
0126Z0,삼성에피스홀딩스
003550,LG
030200,KT
000150,두산
277810,레인보우로보틱스
018260,삼성에스디에스
323410,카카오뱅크
000720,현대건설
071050,한국금융지주
047050,포스코인터내셔널
000250,삼천당제약
039490,키움증권
307950,현대오토에버
259960,크래프톤
010950,S-Oil
005830,DB손해보험
278470,에이피알
298380,에이비엘바이오
079550,LIG넥스원
005940,NH투자증권
377300,카카오페이
005387,현대차2우B
003490,대한항공
000880,한화
007660,이수페타시스
326030,SK바이오팜
000100,유한양행
950160,코오롱티슈진
161390,한국타이어앤테크놀로지
090430,아모레퍼시픽
003230,삼양식품
016360,삼성증권
180640,한진칼
443060,HD현대마린솔루션
058470,리노공업
006260,LS
454910,두산로보틱스
028300,HLB
128940,한미약품
064400,LG씨엔에스
029780,삼성카드
032640,LG유플러스
141080,리가켐바이오
214370,케어젠
078930,GS
087010,펩트론
009830,한화솔루션
028050,삼성E&A
001040,CJ
267270,HD건설기계
021240,코웨이
022100,포스코DX
001440,대한전선
005385,현대차우
241560,두산밥캣
034220,LG디스플레이
011070,LG이노텍
138930,BNK금융지주
052690,한전기술
175330,JB금융지주
088980,맥쿼리인프라
240810,원익IPS
271560,오리온
066970,엘앤에프
039030,이오테크닉스
082740,한화엔진
450080,에코프로머티
000990,DB하이텍
036570,엔씨소프트
214150,클래시스
140410,메지온
062040,산일전기
251270,넷마블
108490,로보티즈
011790,SKC
002380,KCC
018880,한온시스템
111770,영원무역
004020,현대제철
051900,LG생활건강
310210,보로노이
036460,한국가스공사
302440,SK바이오사이언스
035250,강원랜드
403870,HPSP
017800,현대엘리베이터
347850,디앤디파마텍
319400,현대무벡스
031210,서울보증보험
011780,금호석유화학
0009K0,에임드바이오
214450,파마리서치
263750,펄어비스
097950,CJ제일제당
058610,에스피지
012750,에스원
004990,롯데지주
011170,롯데케미칼
088350,한화생명
357780,솔브레인
457190,이수스페셜티케미컬
004170,신세계
103590,일진전기
095340,ISC
014680,한솔케미칼
008930,한미사이언스
489790,한화비전
103140,풍산
237690,에스티팜
145020,휴젤
001720,신영증권
068760,셀트리온제약
030530,원익홀딩스
009970,영원무역홀딩스
353200,대덕전자
204320,HL만도
001430,세아베스틸지주
139480,이마트
383220,F&F
071970,HD현대마린엔진
439260,대한조선
023530,롯데쇼핑
081660,미스토홀딩스
001450,현대해상
009420,한올바이오파마
139130,iM금융지주
028670,팬오션
226950,올릭스
257720,실리콘투
005290,동진쎄미켐
012510,더존비즈온
000240,한국앤컴퍼니
026960,동서
004370,농심
010060,OCI홀딩스
051600,한전KPS
020150,롯데에너지머티리얼즈
005850,에스엘
000120,CJ대한통운
475830,오름테라퓨틱
035900,JYP Ent.
002790,아모레퍼시픽홀딩스
004800,효성
041510,에스엠
030000,제일기획
098460,고영
003690,코리안리
00680K,미래에셋증권2우B
069960,현대백화점
083650,비에이치아이
064760,티씨케이
336260,두산퓨얼셀
067310,하나마이크론
011210,현대위아
047040,대우건설
192820,코스맥스
290650,엘앤씨바이오
440110,파두
084370,유진테크
323280,태성
445680,큐리옥스바이오시스템즈
097230,HJ중공업
160190,하이젠알앤엠
282330,BGF리테일
023590,다우기술
458870,씨어스테크놀로지
018670,SK가스
483650,달바글로벌
032350,롯데관광개발
036930,주성엔지니어링
361610,SK아이이테크놀로지
222800,심텍
491000,리브스메드
099320,쎄트렉아이
038500,삼표시멘트
006280,녹십자
008770,호텔신라
462870,시프트업
476830,알지노믹스
039200,오스코텍
178320,서진시스템
034230,파라다이스
069620,대웅제약
065350,신성델타테크
006040,동원산업
437730,삼현
101490,에스앤에스텍
003380,하림지주
000155,두산우
112610,씨에스윈드
140860,파크시스템스
073240,금호타이어
017960,한국카본
375500,DL이앤씨
082270,젬백스
007070,GS리테일
085660,차바이오텍
348370,엔켐
466100,클로봇
085620,미래에셋생명
395400,SK리츠
281740,레이크머티리얼즈
298020,효성티앤씨
006360,GS건설
089030,테크윙
003570,SNT다이내믹스
005070,코스모신소재
161890,한국콜마
001120,LX인터내셔널
120110,코오롱인더
090710,휴림로봇
043260,성호전자
020560,아시아나항공
007340,DN오토모티브
007310,오뚜기
005440,현대지에프홀딩스
032820,우리기술
319660,피에스케이
035760,CJ ENM
003540,대신증권
007390,네이처셀
232140,와이씨
195940,HK이노엔
060370,LS마린솔루션
397030,에이프릴바이오
031980,피에스케이홀딩스
080220,제주반도체
388720,유일로보틱스
003090,대웅
293490,카카오게임즈
001800,오리온홀딩스
000500,가온전선
096530,씨젠
456160,지투지바이오
003530,한화투자증권
253450,스튜디오드래곤
294870,HDC현대산업개발
347700,스피어
030610,교보증권
007810,코리아써키트
122870,와이지엔터테인먼트
300720,한일시멘트
077970,STX엔진
229640,LS에코에너지
330590,롯데리츠
071320,지역난방공사
095610,테스
204270,제이앤티씨
000080,하이트진로
004000,롯데정밀화학
005300,롯데칠성
115180,큐리언트
174900,앱클론
328130,루닛
