종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
005380,현대차
373220,LG에너지솔루션
012450,한화에어로스페이스
402340,SK스퀘어
207940,삼성바이오로직스
034020,두산에너빌리티
105560,KB금융
000270,기아
329180,HD현대중공업
028260,삼성물산
032830,삼성생명
055550,신한지주
068270,셀트리온
009150,삼성전기
006400,삼성SDI
042660,한화오션
006800,미래에셋증권
012330,현대모비스
267260,HD현대일렉트릭
086790,하나금융지주
010130,고려아연
035420,NAVER
005490,POSCO홀딩스
009540,HD한국조선해양
015760,한국전력
298040,효성중공업
042700,한미반도체
034730,SK
272210,한화시스템
051910,LG화학
010140,삼성중공업
316140,우리금융지주
010120,LS ELECTRIC
064350,현대로템
000810,삼성화재
035720,카카오
000150,두산
096770,SK이노베이션
011200,HMM
079550,LIG넥스원
000720,현대건설
017670,SK텔레콤
267250,HD현대
086520,에코프로
247540,에코프로비엠
138040,메리츠금융지주
047810,한국항공우주
196170,알테오젠
003670,포스코퓨처엠
066570,LG전자
033780,KT&G
024110,기업은행
086280,현대글로비스
030200,KT
278470,에이피알
003550,LG
0126Z0,삼성에피스홀딩스
010950,S-Oil
071050,한국금융지주
047050,포스코인터내셔널
005940,NH투자증권
323410,카카오뱅크
039490,키움증권
000250,삼천당제약
005830,DB손해보험
018260,삼성에스디에스
277810,레인보우로보틱스
259960,크래프톤
352820,하이브
307950,현대오토에버
028050,삼성E&A
047040,대우건설
016360,삼성증권
000880,한화
003230,삼양식품
006260,LS
003490,대한항공
011070,LG이노텍
298380,에이비엘바이오
058470,리노공업
007660,이수페타시스
005387,현대차2우B
443060,HD현대마린솔루션
950160,코오롱티슈진
161390,한국타이어앤테크놀로지
180640,한진칼
267270,HD건설기계
090430,아모레퍼시픽
326030,SK바이오팜
028300,HLB
066970,엘앤에프
032640,LG유플러스
000100,유한양행
377300,카카오페이
009830,한화솔루션
141080,리가켐바이오
078930,GS
241560,두산밥캣
128940,한미약품
029780,삼성카드
052690,한전기술
034220,LG디스플레이
087010,펩트론
064400,LG씨엔에스
240810,원익IPS
001040,CJ
001440,대한전선
175330,JB금융지주
454910,두산로보틱스
138930,BNK금융지주
005385,현대차우
039030,이오테크닉스
095340,ISC
088980,맥쿼리인프라
004020,현대제철
021240,코웨이
310210,보로노이
271560,오리온
450080,에코프로머티
036570,엔씨소프트
022100,포스코DX
062040,산일전기
002380,KCC
214370,케어젠
353200,대덕전자
088350,한화생명
000990,DB하이텍
251270,넷마블
018880,한온시스템
011170,롯데케미칼
103590,일진전기
082740,한화엔진
051900,LG생활건강
403870,HPSP
017800,현대엘리베이터
010060,OCI홀딩스
489790,한화비전
375500,DL이앤씨
111770,영원무역
011790,SKC
035250,강원랜드
012510,더존비즈온
108490,로보티즈
032820,우리기술
097950,CJ제일제당
263750,펄어비스
214150,클래시스
011780,금호석유화학
012750,에스원
439260,대한조선
036460,한국가스공사
319400,현대무벡스
031210,서울보증보험
001720,신영증권
226950,올릭스
357780,솔브레인
302440,SK바이오사이언스
004170,신세계
347850,디앤디파마텍
006360,GS건설
043260,성호전자
014680,한솔케미칼
214450,파마리서치
145020,휴젤
0009K0,에임드바이오
023530,롯데쇼핑
004990,롯데지주
237690,에스티팜
036930,주성엔지니어링
009970,영원무역홀딩스
085620,미래에셋생명
139130,iM금융지주
457190,이수스페셜티케미컬
084370,유진테크
028670,팬오션
112610,씨에스윈드
083650,비에이치아이
440110,파두
103140,풍산
026960,동서
010170,대한광통신
00680K,미래에셋증권2우B
071970,HD현대마린엔진
001450,현대해상
064760,티씨케이
178320,서진시스템
008930,한미사이언스
140410,메지온
005850,에스엘
476830,알지노믹스
257720,실리콘투
139480,이마트
051600,한전KPS
020150,롯데에너지머티리얼즈
383220,F&F
005290,동진쎄미켐
222800,심텍
279570,케이뱅크
004800,효성
009420,한올바이오파마
068760,셀트리온제약
218410,RFHIC
000120,CJ대한통운
120110,코오롱인더
058610,에스피지
017960,한국카본
204320,HL만도
336260,두산퓨얼셀
000240,한국앤컴퍼니
319660,피에스케이
097230,HJ중공업
003690,코리안리
004370,농심
031980,피에스케이홀딩스
282330,BGF리테일
001430,세아베스틸지주
018670,SK가스
081660,미스토홀딩스
030000,제일기획
483650,달바글로벌
030530,원익홀딩스
000155,두산우
011210,현대위아
035900,JYP Ent.
002790,아모레퍼시픽홀딩스
192820,코스맥스
023590,다우기술
005440,현대지에프홀딩스
101490,에스앤에스텍
007340,DN오토모티브
067310,하나마이크론
082920,비츠로셀
039200,오스코텍
475150,SK이터닉스
298020,효성티앤씨
008770,호텔신라
089030,테크윙
041510,에스엠
347700,스피어
395400,SK리츠
462870,시프트업
078600,대주전자재료
007810,코리아써키트
003540,대신증권
361610,SK아이이테크놀로지
322000,HD현대에너지솔루션
098460,고영
003570,SNT다이내믹스
161890,한국콜마
007070,GS리테일
038500,삼표시멘트
001120,LX인터내셔널
475830,오름테라퓨틱
069960,현대백화점
005070,코스모신소재
073240,금호타이어
000500,가온전선
069620,대웅제약
290650,엘앤씨바이오
140860,파크시스템스
131970,두산테스나
006040,동원산업
006280,녹십자
323280,태성
099320,쎄트렉아이
012630,HDC
085660,차바이오텍
491000,리브스메드
100090,SK오션플랜트
232140,와이씨
095610,테스
003380,하림지주
065350,신성델타테크
060370,LS마린솔루션
003530,한화투자증권
437730,삼현
294870,IPARK현대산업개발
100790,미래에셋벤처투자
030610,교보증권
001800,오리온홀딩스
007310,오뚜기
127120,제이에스링크
020560,아시아나항공
376900,로킷헬스케어
082640,동양생명
080220,제주반도체
034230,파라다이스
183300,코미코
330590,롯데리츠
000210,DL
229640,LS에코에너지
195940,HK이노엔
032350,롯데관광개발
417200,LS머트리얼즈
048410,현대바이오
077970,STX엔진
213420,덕산네오룩스
004000,롯데정밀화학
281740,레이크머티리얼즈
131290,티에스이
003240,태광산업
003090,대웅
090710,휴림로봇
051915,LG화학우
115180,큐리언트
100840,SNT에너지
