종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,214500,214500,213000,219000
000660,SK하이닉스,KOSPI,1166000,1148000,1141000,1175000
005935,삼성전자우,KOSPI,146400,145200,145100,148300
005380,현대차,KOSPI,527000,533000,526000,541000
373220,LG에너지솔루션,KOSPI,429000,419500,416500,435500
402340,SK스퀘어,KOSPI,701000,699000,690000,725000
207940,삼성바이오로직스,KOSPI,1605000,1607000,1591000,1614000
012450,한화에어로스페이스,KOSPI,1425000,1447000,1419000,1450000
034020,두산에너빌리티,KOSPI,111000,109200,108600,114700
000270,기아,KOSPI,157400,158500,156600,160300
105560,KB금융,KOSPI,160900,166500,160900,166500
329180,HD현대중공업,KOSPI,524000,524000,511000,528000
009150,삼성전기,KOSPI,680000,691000,669000,698000
032830,삼성생명,KOSPI,253500,256500,251000,257500
028260,삼성물산,KOSPI,300000,305000,300000,305000
055550,신한지주,KOSPI,100000,100900,99600,101400
068270,셀트리온,KOSPI,205500,207500,205000,208500
006400,삼성SDI,KOSPI,538000,515000,509000,549000
042660,한화오션,KOSPI,128700,130800,128200,130800
267260,HD현대일렉트릭,KOSPI,1087000,1094000,1075000,1100000
006800,미래에셋증권,KOSPI,69000,70000,68700,70300
012330,현대모비스,KOSPI,420000,426500,418500,428000
010130,고려아연,KOSPI,1665000,1697000,1665000,1697000
086790,하나금융지주,KOSPI,122700,124900,122700,125000
035420,NAVER,KOSPI,213500,216000,212500,217500
005490,POSCO홀딩스,KOSPI,389500,386500,385000,394500
015760,한국전력,KOSPI,46100,45900,45100,46500
009540,HD한국조선해양,KOSPI,413000,422500,413000,423000
298040,효성중공업,KOSPI,3010000,2991000,2961000,3029000
010120,LS ELECTRIC,KOSPI,184200,187400,183500,188000
042700,한미반도체,KOSPI,287000,286500,282500,290000
034730,SK,KOSPI,377000,369000,362500,384500
316140,우리금융지주,KOSPI,35750,36050,35550,36250
051910,LG화학,KOSPI,365500,360000,359000,374000
010140,삼성중공업,KOSPI,28550,29150,28550,29250
272210,한화시스템,KOSPI,130500,131200,128700,131700
064350,현대로템,KOSPI,218500,222000,215500,225500
000150,두산,KOSPI,1407000,1363000,1363000,1475000
096770,SK이노베이션,KOSPI,128800,129300,127200,130500
035720,카카오,KOSPI,48850,49850,48850,49850
000810,삼성화재,KOSPI,475500,481500,475500,485000
086520,에코프로,KOSDAQ GLOBAL,155600,151200,150000,160400
003670,포스코퓨처엠,KOSPI,236500,236000,234000,241000
017670,SK텔레콤,KOSPI,96500,98300,95600,98300
247540,에코프로비엠,KOSDAQ GLOBAL,210000,208000,204500,213000
066570,LG전자,KOSPI,124500,123700,123000,125800
079550,LIG디펜스앤에어로스페이스,KOSPI,921000,895000,888000,943000
267250,HD현대,KOSPI,255000,265000,255000,265000
196170,알테오젠,KOSDAQ GLOBAL,371500,368000,365000,382000
011200,HMM,KOSPI,21000,21200,21000,21350
138040,메리츠금융지주,KOSPI,116500,119400,116400,119400
033780,KT&G,KOSPI,171500,173500,171500,174100
000720,현대건설,KOSPI,174300,171800,170300,178100
047810,한국항공우주,KOSPI,186800,188600,185700,190300
024110,기업은행,KOSPI,22600,22750,22450,22800
086280,현대글로비스,KOSPI,226000,227500,222500,230000
030200,KT,KOSPI,62800,64500,62800,64600
278470,에이피알,KOSPI,414500,424000,412000,424000
071050,한국금융지주,KOSPI,261000,259000,257500,268000
003550,LG,KOSPI,93500,94800,93300,95000
0126Z0,삼성에피스홀딩스,KOSPI,579000,588000,578000,593000
018260,삼성에스디에스,KOSPI,179800,182400,179400,185800
047050,포스코인터내셔널,KOSPI,76800,74900,73700,76900
010950,S-Oil,KOSPI,115900,118200,114500,118800
005940,NH투자증권,KOSPI,35150,35050,34800,35750
259960,크래프톤,KOSPI,261500,269500,261500,270500
323410,카카오뱅크,KOSPI,25150,25350,25100,25600
005830,DB손해보험,KOSPI,172600,176500,169500,176500
277810,레인보우로보틱스,KOSDAQ,608000,614000,602000,626000
039490,키움증권,KOSPI,443000,450000,440500,452500
307950,현대오토에버,KOSPI,423000,427000,421500,433000
047040,대우건설,KOSPI,28100,28300,27650,28900
000250,삼천당제약,KOSDAQ,477500,490500,477500,490500
352820,하이브,KOSPI,255000,261500,254500,261500
003230,삼양식품,KOSPI,1377000,1373000,1362000,1400000
006260,LS,KOSPI,332000,336000,331000,352500
007660,이수페타시스,KOSPI,133300,122000,121800,137100
016360,삼성증권,KOSPI,109200,110200,108800,110800
000880,한화,KOSPI,129700,132100,129000,132300
011070,LG이노텍,KOSPI,409500,404000,394500,417000
028050,삼성E&A,KOSPI,49300,50300,49050,50500
003490,대한항공,KOSPI,25050,25050,24900,25200
950160,코오롱티슈진,KOSDAQ,107900,107000,105900,109600
298380,에이비엘바이오,KOSDAQ,160200,162600,160000,165400
058470,리노공업,KOSDAQ GLOBAL,116600,114900,113400,117100
443060,HD현대마린솔루션,KOSPI,195700,191200,190000,197900
005387,현대차2우B,KOSPI,249000,250500,247000,253000
028300,HLB,KOSDAQ,63200,64200,62300,64500
326030,SK바이오팜,KOSPI,103000,105600,103000,105600
267270,HD건설기계,KOSPI,164900,162500,160600,166700
180640,한진칼,KOSPI,116300,117700,116300,119600
000100,유한양행,KOSPI,97100,97900,96800,98000
090430,아모레퍼시픽,KOSPI,130700,133000,130700,133000
377300,카카오페이,KOSPI,56500,56200,55800,58500
001440,대한전선,KOSPI,40400,39300,39250,42775
032640,LG유플러스,KOSPI,17410,17850,17410,17850
066970,엘앤에프,KOSPI,183700,184600,176300,188300
009830,한화솔루션,KOSPI,43000,43550,41650,44450
161390,한국타이어앤테크놀로지,KOSPI,59300,60600,59000,60800
141080,리가켐바이오,KOSDAQ GLOBAL,200000,200000,195900,208000
034220,LG디스플레이,KOSPI,14470,14390,13900,14540
052690,한전기술,KOSPI,179000,185000,178000,186700
241560,두산밥캣,KOSPI,71000,71400,70600,71900
128940,한미약품,KOSPI,529000,537000,527000,542500
078930,GS,KOSPI,71000,72900,70800,72900
064400,LG씨엔에스,KOSPI,65200,65600,64900,67500
310210,보로노이,KOSDAQ,342500,314500,313000,371500
