종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
005380,현대차
373220,LG에너지솔루션
402340,SK스퀘어
207940,삼성바이오로직스
012450,한화에어로스페이스
034020,두산에너빌리티
000270,기아
329180,HD현대중공업
105560,KB금융
028260,삼성물산
068270,셀트리온
032830,삼성생명
055550,신한지주
042660,한화오션
006800,미래에셋증권
012330,현대모비스
035420,NAVER
010130,고려아연
267260,HD현대일렉트릭
009150,삼성전기
006400,삼성SDI
015760,한국전력
086790,하나금융지주
009540,HD한국조선해양
042700,한미반도체
005490,POSCO홀딩스
272210,한화시스템
010140,삼성중공업
034730,SK
298040,효성중공업
010120,LS ELECTRIC
316140,우리금융지주
035720,카카오
000810,삼성화재
051910,LG화학
267250,HD현대
064350,현대로템
086520,에코프로
011200,HMM
138040,메리츠금융지주
066570,LG전자
096770,SK이노베이션
000150,두산
247540,에코프로비엠
024110,기업은행
196170,알테오젠
000720,현대건설
047810,한국항공우주
000250,삼천당제약
033780,KT&G
003670,포스코퓨처엠
086280,현대글로비스
017670,SK텔레콤
352820,하이브
030200,KT
079550,LIG넥스원
003550,LG
277810,레인보우로보틱스
278470,에이피알
071050,한국금융지주
0126Z0,삼성에피스홀딩스
005830,DB손해보험
018260,삼성에스디에스
039490,키움증권
047050,포스코인터내셔널
010950,S-Oil
005940,NH투자증권
307950,현대오토에버
323410,카카오뱅크
259960,크래프톤
298380,에이비엘바이오
005387,현대차2우B
000880,한화
003490,대한항공
007660,이수페타시스
016360,삼성증권
058470,리노공업
006260,LS
009830,한화솔루션
950160,코오롱티슈진
003230,삼양식품
377300,카카오페이
443060,HD현대마린솔루션
180640,한진칼
000100,유한양행
090430,아모레퍼시픽
326030,SK바이오팜
141080,리가켐바이오
087010,펩트론
161390,한국타이어앤테크놀로지
029780,삼성카드
028300,HLB
128940,한미약품
032640,LG유플러스
052690,한전기술
028050,삼성E&A
005385,현대차우
064400,LG씨엔에스
011070,LG이노텍
310210,보로노이
047040,대우건설
078930,GS
267270,HD건설기계
214370,케어젠
240810,원익IPS
034220,LG디스플레이
454910,두산로보틱스
241560,두산밥캣
001040,CJ
138930,BNK금융지주
175330,JB금융지주
001440,대한전선
088980,맥쿼리인프라
021240,코웨이
271560,오리온
039030,이오테크닉스
004020,현대제철
002380,KCC
036570,엔씨소프트
032820,우리기술
022100,포스코DX
095340,ISC
062040,산일전기
088350,한화생명
018880,한온시스템
066970,엘앤에프
450080,에코프로머티
251270,넷마블
489790,한화비전
263750,펄어비스
082740,한화엔진
403870,HPSP
031210,서울보증보험
103590,일진전기
0009K0,에임드바이오
111770,영원무역
035250,강원랜드
108490,로보티즈
226950,올릭스
000990,DB하이텍
051900,LG생활건강
011790,SKC
353200,대덕전자
439260,대한조선
012510,더존비즈온
010060,OCI홀딩스
347850,디앤디파마텍
214150,클래시스
011780,금호석유화학
011170,롯데케미칼
017800,현대엘리베이터
319400,현대무벡스
001720,신영증권
357780,솔브레인
302440,SK바이오사이언스
036460,한국가스공사
214450,파마리서치
004170,신세계
012750,에스원
145020,휴젤
014680,한솔케미칼
004990,롯데지주
083650,비에이치아이
237690,에스티팜
085620,미래에셋생명
009970,영원무역홀딩스
005850,에스엘
440110,파두
097950,CJ제일제당
336260,두산퓨얼셀
043260,성호전자
009420,한올바이오파마
023530,롯데쇼핑
084370,유진테크
036930,주성엔지니어링
00680K,미래에셋증권2우B
457190,이수스페셜티케미컬
103140,풍산
058610,에스피지
001450,현대해상
279570,케이뱅크
028670,팬오션
475830,오름테라퓨틱
071970,HD현대마린엔진
139130,iM금융지주
476830,알지노믹스
051600,한전KPS
068760,셀트리온제약
000120,CJ대한통운
139480,이마트
178320,서진시스템
030530,원익홀딩스
064760,티씨케이
005290,동진쎄미켐
008930,한미사이언스
026960,동서
003690,코리안리
081660,미스토홀딩스
000240,한국앤컴퍼니
204320,HL만도
017960,한국카본
112610,씨에스윈드
097230,HJ중공업
004800,효성
140410,메지온
001430,세아베스틸지주
030000,제일기획
005440,현대지에프홀딩스
445680,큐리옥스바이오시스템즈
011210,현대위아
383220,F&F
035900,JYP Ent.
458870,씨어스테크놀로지
031980,피에스케이홀딩스
257720,실리콘투
004370,농심
347700,스피어
089030,테크윙
041510,에스엠
023590,다우기술
067310,하나마이크론
319660,피에스케이
039200,오스코텍
222800,심텍
007340,DN오토모티브
006360,GS건설
323280,태성
018670,SK가스
491000,리브스메드
002790,아모레퍼시픽홀딩스
099320,쎄트렉아이
000155,두산우
282330,BGF리테일
218410,RFHIC
098460,고영
003540,대신증권
020150,롯데에너지머티리얼즈
376900,로킷헬스케어
069960,현대백화점
375500,DL이앤씨
192820,코스맥스
290650,엘앤씨바이오
120110,코오롱인더
483650,달바글로벌
038500,삼표시멘트
101490,에스앤에스텍
069620,대웅제약
361610,SK아이이테크놀로지
140860,파크시스템스
395400,SK리츠
078600,대주전자재료
462870,시프트업
000500,가온전선
073240,금호타이어
065350,신성델타테크
085660,차바이오텍
437730,삼현
006040,동원산업
090710,휴림로봇
082270,젬백스
003380,하림지주
006280,녹십자
008770,호텔신라
232140,와이씨
115180,큐리언트
160190,하이젠알앤엠
298020,효성티앤씨
131970,두산테스나
001120,LX인터내셔널
034230,파라다이스
032350,롯데관광개발
007070,GS리테일
161890,한국콜마
005070,코스모신소재
003570,SNT다이내믹스
003530,한화투자증권
060370,LS마린솔루션
174900,앱클론
048410,현대바이오
124500,아이티센글로벌
001800,오리온홀딩스
417200,LS머트리얼즈
397030,에이프릴바이오
080220,제주반도체
456160,지투지바이오
195940,HK이노엔
007310,오뚜기
012630,HDC
020560,아시아나항공
030610,교보증권
322000,HD현대에너지솔루션
294870,HDC현대산업개발
466100,클로봇
007810,코리아써키트
475150,SK이터닉스
004000,롯데정밀화학
003090,대웅
035760,CJ ENM
082640,동양생명
077970,STX엔진
330590,롯데리츠
229640,LS에코에너지
189300,인텔리안테크
281740,레이크머티리얼즈
