종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
402340,SK스퀘어
009150,삼성전기
373220,LG에너지솔루션
005380,현대차
207940,삼성바이오로직스
032830,삼성생명
105560,KB금융
028260,삼성물산
012450,한화에어로스페이스
034020,두산에너빌리티
055550,신한지주
000270,기아
329180,HD현대중공업
006400,삼성SDI
068270,셀트리온
012330,현대모비스
034730,SK
086790,하나금융지주
035420,NAVER
066570,LG전자
010120,LS ELECTRIC
000810,삼성화재
298040,효성중공업
267260,HD현대일렉트릭
010130,고려아연
042660,한화오션
005490,POSCO홀딩스
009540,HD한국조선해양
316140,우리금융지주
196170,알테오젠
017670,SK텔레콤
042700,한미반도체
015760,한국전력
011200,HMM
138040,메리츠금융지주
000150,두산
096770,SK이노베이션
006800,미래에셋증권
051910,LG화학
018260,삼성에스디에스
010140,삼성중공업
033780,KT&G
003550,LG
278470,에이피알
267250,HD현대
010950,S-Oil
024110,기업은행
003670,포스코퓨처엠
035720,카카오
079550,LIG디펜스앤에어로스페이스
086280,현대글로비스
064350,현대로템
011070,LG이노텍
000720,현대건설
272210,한화시스템
030200,KT
047810,한국항공우주
005830,DB손해보험
086520,에코프로
078930,GS
003230,삼양식품
247540,에코프로비엠
307950,현대오토에버
071050,한국금융지주
003490,대한항공
323410,카카오뱅크
259960,크래프톤
443060,HD현대마린솔루션
005940,NH투자증권
006260,LS
028050,삼성E&A
0126Z0,삼성에피스홀딩스
047050,포스코인터내셔널
277810,레인보우로보틱스
090430,아모레퍼시픽
180640,한진칼
007660,이수페타시스
161390,한국타이어앤테크놀로지
036930,주성엔지니어링
047040,대우건설
016360,삼성증권
352820,하이브
009830,한화솔루션
064400,LG씨엔에스
039490,키움증권
000880,한화
021240,코웨이
326030,SK바이오팜
005387,현대차2우B
267270,HD건설기계
128940,한미약품
377300,카카오페이
032640,LG유플러스
000100,유한양행
062040,산일전기
000500,가온전선
241560,두산밥캣
001440,대한전선
066970,엘앤에프
029780,삼성카드
240810,원익IPS
175330,JB금융지주
353200,대덕전자
088350,한화생명
010060,OCI홀딩스
271560,오리온
058470,리노공업
039030,이오테크닉스
036570,NC
034220,LG디스플레이
028300,HLB
214450,파마리서치
088980,맥쿼리인프라
051900,LG생활건강
138930,BNK금융지주
052690,한전기술
222800,심텍
454910,두산로보틱스
011790,SKC
005385,현대차우
087010,펩트론
001450,현대해상
298380,에이비엘바이오
403870,HPSP
004020,현대제철
000990,DB하이텍
002380,KCC
082740,한화엔진
000250,삼천당제약
004170,신세계
161890,한국콜마
001040,CJ
141080,리가켐바이오
319660,피에스케이
095340,ISC
018880,한온시스템
108490,로보티즈
257720,실리콘투
103590,일진전기
192820,코스맥스
036460,한국가스공사
009420,한올바이오파마
111770,영원무역
022100,포스코DX
145020,휴젤
310210,보로노이
006360,GS건설
012750,에스원
440110,파두
011780,금호석유화학
035250,강원랜드
085620,미래에셋생명
251270,넷마블
031210,서울보증보험
028670,팬오션
084370,유진테크
302440,SK바이오사이언스
008930,한미사이언스
336260,두산퓨얼셀
017800,현대엘리베이터
023530,롯데쇼핑
004800,효성
139130,iM금융지주
483650,달바글로벌
097950,CJ제일제당
214370,케어젠
375500,DL이앤씨
095610,테스
007340,DN오토모티브
004370,농심
450080,에코프로머티
357780,솔브레인
064760,티씨케이
319400,현대무벡스
080220,제주반도체
131290,티에스이
026960,동서
031980,피에스케이홀딩스
003690,코리안리
383220,F&F
347850,디앤디파마텍
001720,신영증권
011170,롯데케미칼
282330,BGF리테일
489790,한화비전
178320,서진시스템
005850,에스엘
103140,풍산
004990,롯데지주
204320,HL만도
067310,하나마이크론
000240,한국앤컴퍼니
279570,케이뱅크
237690,에스티팜
181710,NHN
226950,올릭스
007070,GS리테일
010170,대한광통신
030000,제일기획
009970,영원무역홀딩스
081660,미스토홀딩스
014680,한솔케미칼
005440,현대지에프홀딩스
214150,클래시스
032820,우리기술
005290,동진쎄미켐
002790,아모레퍼시픽홀딩스
018670,SK가스
140410,메지온
051600,한전KPS
073240,금호타이어
112610,씨에스윈드
139480,이마트
058610,에스피지
263750,펄어비스
083650,비에이치아이
069960,현대백화점
457190,이수스페셜티케미컬
098460,고영
462870,시프트업
475150,SK이터닉스
140860,파크시스템스
068760,셀트리온제약
439260,대한조선
096530,씨젠
089030,테크윙
020150,롯데에너지머티리얼즈
071970,HD현대마린엔진
060370,LS마린솔루션
000155,두산우
041510,에스엠
089860,롯데렌탈
023590,다우기술
006040,동원산업
000120,CJ대한통운
120110,코오롱인더
008770,호텔신라
241710,코스메카코리아
007390,네이처셀
011210,현대위아
0009K0,에임드바이오
395400,SK리츠
950160,코오롱티슈진
020560,아시아나항공
131970,두산테스나
001800,오리온홀딩스
097230,HJ중공업
001430,세아베스틸지주
089970,브이엠
294870,IPARK현대산업개발
006280,녹십자
322000,HD현대에너지솔루션
323280,태성
298020,효성티앤씨
001120,LX인터내셔널
069620,대웅제약
00680K,미래에셋증권2우B
009155,삼성전기우
030530,원익홀딩스
078600,대주전자재료
007810,코리아써키트
475830,오름테라퓨틱
290650,엘앤씨바이오
035900,JYP Ent.
229640,LS에코에너지
420770,기가비스
012630,HDC
039200,오스코텍
361610,SK아이이테크놀로지
007310,오뚜기
280360,롯데웰푸드
093370,후성
001740,SK네트웍스
005070,코스모신소재
281820,케이씨텍
183300,코미코
000815,삼성화재우
017960,한국카본
082640,동양생명
003540,대신증권
415640,KB발해인프라
066575,LG전자우
192080,더블유게임즈
082920,비츠로셀
004000,롯데정밀화학
300720,한일시멘트
127120,제이에스링크
218410,RFHIC
003380,하림지주
195940,HK이노엔
204270,제이앤티씨
030610,교보증권
043260,성호전자
347700,스피어
001820,삼화콘덴서
330590,롯데리츠
000080,하이트진로
003530,한화투자증권
006340,대원전선
032350,롯데관광개발
000210,DL
003090,대웅
166090,하나머티리얼즈
496320,본시스템즈
003240,태광산업
437730,삼현
003570,SNT다이내믹스
077970,STX엔진
