종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,281000,269500,262000,288500
000660,SK하이닉스,KOSPI,1840000,1780000,1731000,1897000
005935,삼성전자우,KOSPI,185100,177000,171000,188000
402340,SK스퀘어,KOSPI,1093000,1087000,983000,1100000
005380,현대차,KOSPI,663000,688000,638000,697000
373220,LG에너지솔루션,KOSPI,408000,414500,391500,416500
009150,삼성전기,KOSPI,1031000,990000,926000,1084000
034020,두산에너빌리티,KOSPI,112100,108100,103500,113600
028260,삼성물산,KOSPI,399500,386500,374000,405500
329180,HD현대중공업,KOSPI,615000,625000,590000,634000
207940,삼성바이오로직스,KOSPI,1386000,1415000,1356000,1415000
000270,기아,KOSPI,162500,168800,158600,170700
012450,한화에어로스페이스,KOSPI,1227000,1243000,1200000,1257000
032830,삼성생명,KOSPI,313500,307500,302000,324000
105560,KB금융,KOSPI,153000,154900,149300,155900
012330,현대모비스,KOSPI,571000,612000,562000,620000
006400,삼성SDI,KOSPI,613000,592000,565000,616000
055550,신한지주,KOSPI,93100,95900,91100,96000
267260,HD현대일렉트릭,KOSPI,1147000,1137000,1073000,1174000
068270,셀트리온,KOSPI,183200,188100,179600,188700
006800,미래에셋증권,KOSPI,70500,72000,68400,73400
034730,SK,KOSPI,530000,505000,493000,549000
010120,LS ELECTRIC,KOSPI,253500,247500,232500,255500
005490,POSCO홀딩스,KOSPI,463000,460500,435500,466000
042660,한화오션,KOSPI,115800,117900,111800,118600
066570,LG전자,KOSPI,217000,249000,212000,249500
298040,효성중공업,KOSPI,3730000,3718000,3511000,3850000
035420,NAVER,KOSPI,200000,203000,196700,203500
086790,하나금융지주,KOSPI,114200,119000,113800,119600
042700,한미반도체,KOSPI,317000,337000,296500,338000
010130,고려아연,KOSPI,1420000,1430000,1366000,1430000
009540,HD한국조선해양,KOSPI,410000,406000,392000,413500
051910,LG화학,KOSPI,373000,378500,351500,380000
010140,삼성중공업,KOSPI,29550,28950,27800,30050
000150,두산,KOSPI,1593000,1620000,1497000,1640000
000810,삼성화재,KOSPI,554000,559000,548000,576000
015760,한국전력,KOSPI,37650,37950,36200,38300
316140,우리금융지주,KOSPI,30650,31050,30000,31250
064350,현대로템,KOSPI,201000,205000,194600,206500
017670,SK텔레콤,KOSPI,100500,102200,97600,105000
267250,HD현대,KOSPI,269000,270500,258000,272500
096770,SK이노베이션,KOSPI,123300,124900,116900,126200
003670,포스코퓨처엠,KOSPI,232000,232500,220000,236500
272210,한화시스템,KOSPI,106100,105800,99700,106900
196170,알테오젠,KOSDAQ GLOBAL,357500,377000,344500,379500
011200,HMM,KOSPI,19960,19730,19250,20150
035720,카카오,KOSPI,42450,43750,41600,43750
247540,에코프로비엠,KOSDAQ GLOBAL,190400,191000,184100,194500
033780,KT&G,KOSPI,178200,180000,175100,181300
079550,LIG디펜스앤에어로스페이스,KOSPI,839000,852000,810000,882000
011070,LG이노텍,KOSPI,760000,720000,673000,773000
003550,LG,KOSPI,115400,132000,114000,132400
138040,메리츠금융지주,KOSPI,106300,106300,102700,107500
086280,현대글로비스,KOSPI,230000,239000,225000,239500
086520,에코프로,KOSDAQ GLOBAL,126800,126500,121100,129100
006260,LS,KOSPI,528000,473500,443500,553000
024110,기업은행,KOSPI,20650,20850,20100,20900
