종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,226000,219500,218500,228000
000660,SK하이닉스,KOSPI,1293000,1284000,1281000,1317000
005935,삼성전자우,KOSPI,163500,155200,155200,163500
005380,현대차,KOSPI,556000,565000,546000,565000
373220,LG에너지솔루션,KOSPI,473000,472000,464000,476000
402340,SK스퀘어,KOSPI,830000,797000,793000,848500
034020,두산에너빌리티,KOSPI,129200,126200,126200,131100
012450,한화에어로스페이스,KOSPI,1420000,1406000,1397000,1446000
329180,HD현대중공업,KOSPI,690000,659000,649000,710000
207940,삼성바이오로직스,KOSPI,1473000,1512000,1472000,1515000
009150,삼성전기,KOSPI,827000,818000,808000,834000
000270,기아,KOSPI,156900,157300,154000,157400
105560,KB금융,KOSPI,160600,159300,158000,161100
006400,삼성SDI,KOSPI,712000,689000,685000,714000
032830,삼성생명,KOSPI,252000,252000,248500,255000
028260,삼성물산,KOSPI,308500,308500,297000,309000
055550,신한지주,KOSPI,100000,100000,98500,100000
267260,HD현대일렉트릭,KOSPI,1260000,1260000,1246000,1290000
068270,셀트리온,KOSPI,204000,206500,204000,208000
010120,LS ELECTRIC,KOSPI,273000,268500,263000,280500
042660,한화오션,KOSPI,132300,132400,130700,134400
012330,현대모비스,KOSPI,439000,447500,437000,451500
006800,미래에셋증권,KOSPI,67700,68100,66900,68200
005490,POSCO홀딩스,KOSPI,469000,477000,462500,478000
298040,효성중공업,KOSPI,3982000,3938000,3911000,4021000
086790,하나금융지주,KOSPI,127100,127100,125200,129300
035420,NAVER,KOSPI,220000,223000,219000,227500
042700,한미반도체,KOSPI,357500,357000,348000,362500
010130,고려아연,KOSPI,1604000,1631000,1561000,1631000
009540,HD한국조선해양,KOSPI,472000,467000,459000,477000
034730,SK,KOSPI,425000,412000,408500,433500
010140,삼성중공업,KOSPI,33000,32950,32450,33700
064350,현대로템,KOSPI,264000,251500,250500,270500
051910,LG화학,KOSPI,407500,397500,395000,411500
015760,한국전력,KOSPI,44500,44600,44250,45100
000150,두산,KOSPI,1572000,1572000,1550000,1608000
096770,SK이노베이션,KOSPI,149800,135400,135300,149900
316140,우리금융지주,KOSPI,33500,33500,33250,33750
267250,HD현대,KOSPI,301000,276500,269000,304000
003670,포스코퓨처엠,KOSPI,261000,262500,254000,268500
272210,한화시스템,KOSPI,118100,120500,117700,121800
066570,LG전자,KOSPI,135800,141200,134600,142100
086520,에코프로,KOSDAQ GLOBAL,159900,159800,156600,162000
035720,카카오,KOSPI,48400,48850,48000,49000
079550,LIG디펜스앤에어로스페이스,KOSPI,968000,954000,949000,1002000
247540,에코프로비엠,KOSDAQ GLOBAL,212500,211000,207500,219000
000810,삼성화재,KOSPI,464000,483000,461000,483500
017670,SK텔레콤,KOSPI,95600,96000,95000,96400
196170,알테오젠,KOSDAQ GLOBAL,380000,379000,377500,389500
033780,KT&G,KOSPI,176500,178300,175200,179500
011200,HMM,KOSPI,20750,20750,20500,20800
138040,메리츠금융지주,KOSPI,113900,116400,113800,116400
000720,현대건설,KOSPI,168600,169500,164100,169600
024110,기업은행,KOSPI,22550,22500,22300,22600
086280,현대글로비스,KOSPI,238500,237500,234500,245500
278470,에이피알,KOSPI,451000,465000,446500,469500
047810,한국항공우주,KOSPI,166300,168200,166200,169600
030200,KT,KOSPI,60500,61200,60400,61200
047040,대우건설,KOSPI,36900,37200,35100,37350
003550,LG,KOSPI,98300,98200,97500,98900
010950,S-Oil,KOSPI,134300,122500,122100,135200
047050,포스코인터내셔널,KOSPI,84900,85500,81800,85800
011070,LG이노텍,KOSPI,592000,587000,571000,596000
0126Z0,삼성에피스홀딩스,KOSPI,559000,574000,556000,576000
071050,한국금융지주,KOSPI,249000,255500,245500,256500
018260,삼성에스디에스,KOSPI,170200,172700,169300,172800
259960,크래프톤,KOSPI,277500,280500,276000,295000
006260,LS,KOSPI,418500,402000,399500,425500
307950,현대오토에버,KOSPI,474000,485500,468000,485500
277810,레인보우로보틱스,KOSDAQ,664000,674000,655000,683000
005940,NH투자증권,KOSPI,34600,35000,34500,35400
443060,HD현대마린솔루션,KOSPI,268500,268500,264500,283000
323410,카카오뱅크,KOSPI,24550,25050,24500,25150
005830,DB손해보험,KOSPI,172200,175000,171000,175000
039490,키움증권,KOSPI,423500,448000,421000,448000
352820,하이브,KOSPI,252500,251500,248500,253500
007660,이수페타시스,KOSPI,146000,147200,142900,148200
028050,삼성E&A,KOSPI,54300,55600,53100,55600
