종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005380,현대차
373220,LG에너지솔루션
005935,삼성전자우
207940,삼성바이오로직스
402340,SK스퀘어
012450,한화에어로스페이스
329180,HD현대중공업
000270,기아
034020,두산에너빌리티
105560,KB금융
028260,삼성물산
068270,셀트리온
035420,NAVER
042660,한화오션
012330,현대모비스
055550,신한지주
010130,고려아연
015760,한국전력
032830,삼성생명
267260,HD현대일렉트릭
006400,삼성SDI
009540,HD한국조선해양
005490,POSCO홀딩스
086790,하나금융지주
035720,카카오
010140,삼성중공업
064350,현대로템
051910,LG화학
247540,에코프로비엠
298040,효성중공업
034730,SK
086520,에코프로
006800,미래에셋증권
196170,알테오젠
000810,삼성화재
316140,우리금융지주
003670,포스코퓨처엠
009150,삼성전기
138040,메리츠금융지주
042700,한미반도체
011200,HMM
096770,SK이노베이션
086280,현대글로비스
267250,HD현대
024110,기업은행
272210,한화시스템
033780,KT&G
010120,LS ELECTRIC
047810,한국항공우주
066570,LG전자
352820,하이브
0126Z0,삼성에피스홀딩스
017670,SK텔레콤
277810,레인보우로보틱스
000150,두산
003550,LG
030200,KT
018260,삼성에스디에스
298380,에이비엘바이오
307950,현대오토에버
259960,크래프톤
071050,한국금융지주
000720,현대건설
079550,LIG넥스원
039490,키움증권
000250,삼천당제약
010950,S-Oil
323410,카카오뱅크
047050,포스코인터내셔널
278470,에이피알
005387,현대차2우B
005830,DB손해보험
326030,SK바이오팜
005940,NH투자증권
003230,삼양식품
000880,한화
000100,유한양행
377300,카카오페이
003490,대한항공
028300,HLB
950160,코오롱티슈진
007660,이수페타시스
443060,HD현대마린솔루션
016360,삼성증권
090430,아모레퍼시픽
161390,한국타이어앤테크놀로지
087010,펩트론
454910,두산로보틱스
180640,한진칼
141080,리가켐바이오
006260,LS
058470,리노공업
032640,LG유플러스
064400,LG씨엔에스
029780,삼성카드
005385,현대차우
128940,한미약품
214370,케어젠
078930,GS
028050,삼성E&A
022100,포스코DX
001040,CJ
034220,LG디스플레이
011070,LG이노텍
021240,코웨이
241560,두산밥캣
214450,파마리서치
240810,원익IPS
088980,맥쿼리인프라
052690,한전기술
267270,HD건설기계
001440,대한전선
066970,엘앤에프
140410,메지온
138930,BNK금융지주
450080,에코프로머티
036570,엔씨소프트
009830,한화솔루션
214150,클래시스
108490,로보티즈
175330,JB금융지주
082740,한화엔진
271560,오리온
251270,넷마블
062040,산일전기
011790,SKC
039030,이오테크닉스
000990,DB하이텍
002380,KCC
347850,디앤디파마텍
310210,보로노이
004020,현대제철
051900,LG생활건강
302440,SK바이오사이언스
011780,금호석유화학
035250,강원랜드
036460,한국가스공사
0009K0,에임드바이오
111770,영원무역
403870,HPSP
011170,롯데케미칼
319400,현대무벡스
103140,풍산
263750,펄어비스
017800,현대엘리베이터
145020,휴젤
058610,에스피지
357780,솔브레인
031210,서울보증보험
018880,한온시스템
030530,원익홀딩스
004990,롯데지주
257720,실리콘투
097950,CJ제일제당
068760,셀트리온제약
237690,에스티팜
457190,이수스페셜티케미컬
014680,한솔케미칼
071970,HD현대마린엔진
088350,한화생명
103590,일진전기
204320,HL만도
226950,올릭스
004170,신세계
095340,ISC
001720,신영증권
008930,한미사이언스
012750,에스원
009420,한올바이오파마
489790,한화비전
439260,대한조선
012510,더존비즈온
041510,에스엠
009970,영원무역홀딩스
005850,에스엘
383220,F&F
005290,동진쎄미켐
004800,효성
160190,하이젠알앤엠
051600,한전KPS
026960,동서
001430,세아베스틸지주
035900,JYP Ent.
353200,대덕전자
028670,팬오션
000240,한국앤컴퍼니
001450,현대해상
030000,제일기획
004370,농심
064760,티씨케이
139480,이마트
084370,유진테크
139130,iM금융지주
083650,비에이치아이
011210,현대위아
067310,하나마이크론
023590,다우기술
081660,미스토홀딩스
475830,오름테라퓨틱
361610,SK아이이테크놀로지
000120,CJ대한통운
097230,HJ중공업
002790,아모레퍼시픽홀딩스
336260,두산퓨얼셀
003690,코리안리
192820,코스맥스
098460,고영
023530,롯데쇼핑
476830,알지노믹스
010060,OCI홀딩스
323280,태성
437730,삼현
020150,롯데에너지머티리얼즈
065350,신성델타테크
047040,대우건설
018670,SK가스
178320,서진시스템
039200,오스코텍
462870,시프트업
222800,심텍
069960,현대백화점
140860,파크시스템스
445680,큐리옥스바이오시스템즈
282330,BGF리테일
00680K,미래에셋증권2우B
458870,씨어스테크놀로지
491000,리브스메드
483650,달바글로벌
006280,녹십자
069620,대웅제약
000155,두산우
099320,쎄트렉아이
348370,엔켐
290650,엘앤씨바이오
101490,에스앤에스텍
085660,차바이오텍
032350,롯데관광개발
006040,동원산업
466100,클로봇
036930,주성엔지니어링
090710,휴림로봇
008770,호텔신라
017960,한국카본
005070,코스모신소재
082270,젬백스
007070,GS리테일
089030,테크윙
388720,유일로보틱스
073240,금호타이어
375500,DL이앤씨
112610,씨에스윈드
298020,효성티앤씨
281740,레이크머티리얼즈
031980,피에스케이홀딩스
395400,SK리츠
003570,SNT다이내믹스
060370,LS마린솔루션
085620,미래에셋생명
006360,GS건설
007390,네이처셀
034230,파라다이스
161890,한국콜마
035760,CJ ENM
195940,HK이노엔
293490,카카오게임즈
020560,아시아나항공
319660,피에스케이
003540,대신증권
007810,코리아써키트
007310,오뚜기
232140,와이씨
032820,우리기술
007340,DN오토모티브
120110,코오롱인더
253450,스튜디오드래곤
005440,현대지에프홀딩스
204270,제이앤티씨
001120,LX인터내셔널
096530,씨젠
000500,가온전선
328130,루닛
095610,테스
003530,한화투자증권
077970,STX엔진
003380,하림지주
294870,HDC현대산업개발
003090,대웅
122870,와이지엔터테인먼트
456160,지투지바이오
030610,교보증권
397030,에이프릴바이오
051915,LG화학우
001800,오리온홀딩스
115180,큐리언트
131970,두산테스나
218410,RFHIC
330590,롯데리츠
166090,하나머티리얼즈
229640,LS에코에너지
056190,에스에프에이
056080,유진로봇
137400,피엔티
300720,한일시멘트
484870,엠앤씨솔루션
080220,제주반도체
