종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
009540,HD한국조선해양,KOSPI,기타 금융업,기타 금융업,금융,409000,432.62,289462.0,409000,380000,443500,478000,68.4,78.9,81.4,↩️ PULL (눌림),⑤ 하락 / 약세,-5.65,12.36,-5.39,-16.13,-16.15,0,0.97,0.99,1.0,1.0,0.1,0.44,0.63,49.6,59.4,-4.24,-1574.0151,-0.3099,0.66,-2.35,453100,-1,12.58,0,0,0,0,True,-8.19,-2.39,-0.73,2,,"RSI적정, 장기추세(120↑)",2.0,0.7613333333333334,4.0,1.1896551724137931,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,90,20251218,20251218,15.4,5.16,-0.73,-16.13
006340,대원전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,3750,154.35,2890.3,3750,3550,4050,4350,68.3,74.8,83.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-4.82,21.75,-4.56,9.39,-6.76,0,1.0,0.94,0.73,1.0,0.34,0.07,0.87,42.6,60.2,-0.99,7.2539,0.0825,0.61,1.26,3550,1,19.51,0,0,0,0,False,6.08,2.32,24.79,6,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,-0.7406060606060607,9.0,1.5,0.0,1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,91,20251218,20251218,15.4,5.16,24.79,9.39
006260,LS,KOSPI,기타 금융업,기타 금융업,금융,182200,223.48,57757.4,182200,169400,197600,213000,68.2,77.8,81.6,↩️ PULL (눌림),⑤ 하락 / 약세,-7.28,0.39,-7.02,-17.71,-28.12,0,0.98,0.99,1.0,1.0,0.1,0.16,0.84,52.7,54.3,-0.77,700.1206,-0.0643,0.7,0.89,198240,-1,12.61,0,0,0,0,True,-0.65,-2.57,-2.31,2,,"RSI적정, 20선근접, MACD>Sig",2.0,0.7613333333333334,4.0,1.203125,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,92,20251218,20251218,15.4,5.16,-2.31,-17.71
003670,포스코퓨처엠,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,195500,931.97,173889.9,195500,181800,212000,228500,68.2,78.0,81.5,↩️ PULL (눌림),② 상승 후 조정,-2.25,50.38,-1.99,24.64,21.87,0,0.99,0.99,1.0,1.0,0.09,1.0,0.56,42.1,52.7,-6.22,-1588.239,-0.41,1.39,-1.86,236650,-1,22.57,0,0,0,0,False,-11.94,-4.4,40.04,3,,"거래량↑, 정배열(단), 장기추세(120↑)",2.0,-6.800909090909091,16.0,1.2043795620437956,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,93,20251218,20251218,15.4,5.16,40.04,24.64
161580,필옵틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,44000,120.86,10297.2,43750,41350,47400,51000,68.1,69.4,76.9,🔺 Watch (상승 준비),② 상승 후 조정,7.84,11.25,6.79,17.92,-1.67,0,1.0,0.91,0.78,0.81,0.3,0.03,0.67,55.4,64.7,3.57,229.8238,-0.1821,0.71,0.16,41360,1,24.3,0,0,0,1,False,-4.86,6.28,23.08,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,-2.7915686274509803,14.0,1.2830188679245282,0.5714285714285714,1,📉 매도세 우위. 💸 자금 유입 지속. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,94,20251218,20251218,15.4,5.16,23.08,17.92
214150,클래시스,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,58100,62.44,38058.8,57900,53800,64000,70100,68.0,74.5,73.8,🔺 Watch (상승 준비),③ 박스 / 중립,3.57,-8.07,2.52,3.03,-20.99,0,1.0,1.0,1.0,0.88,0.37,0.0,0.63,48.6,63.7,3.38,33.214,0.0204,0.43,0.11,52580,1,17.48,0,0,0,1,False,-2.84,5.44,8.19,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,-0.7406060606060607,9.0,1.372093023255814,0.3454231433506045,1,📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,95,20251218,20251218,15.4,5.16,8.19,3.03
006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,12250,87.09,8014.8,12250,11390,13540,14830,67.9,71.3,75.5,↩️ PULL (눌림),③ 박스 / 중립,-1.84,35.06,-2.89,3.34,22.14,0,1.0,1.0,1.0,1.0,0.28,0.0,0.65,58.5,73.3,1.85,1.7029,-0.2991,0.41,-2.99,11120,1,27.86,0,0,0,1,False,-12.94,9.87,8.5,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,-0.7406060606060607,9.0,1.5,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,96,20251218,20251218,15.4,5.16,8.5,3.34
178320,서진시스템,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,26050,63.84,14661.5,26050,24200,28250,30450,67.9,71.5,75.3,↩️ PULL (눌림),② 상승 후 조정,14.51,20.32,13.46,11.13,7.4,0,0.97,0.99,1.0,1.0,0.3,0.0,0.74,61.5,58.4,2.25,56.7272,-0.2261,0.59,0.54,24005,1,19.94,0,0,0,1,True,-2.8,4.62,16.29,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",2.0,-0.17568181818181808,8.0,1.1891891891891893,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,97,20251218,20251218,15.4,5.16,16.29,11.13
005490,POSCO홀딩스,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,303000,809.17,245226.8,303000,296000,311000,319000,67.9,69.5,67.4,↩️ PULL (눌림),⑤ 하락 / 약세,-5.75,12.43,-5.49,-8.9,-16.08,17,0.94,0.31,0.09,1.0,0.1,0.94,0.73,45.0,48.5,-2.52,-950.0667,-0.0867,1.02,-0.39,296450,1,6.97,1,1,1,0,True,-1.62,-1.14,6.5,3,,"RSI적정, 정배열(단), 장기추세(120↑)",1.8,8.56375,2.0,1.1428571428571428,0.0,1,🌪️ 17일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,98,20251218,20251218,15.4,5.16,6.5,-8.9
006400,삼성SDI,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,277000,1804.54,223221.9,277000,257500,300500,324000,67.8,77.1,81.2,↩️ PULL (눌림),② 상승 후 조정,-8.28,57.92,-8.02,17.14,29.41,0,0.99,0.99,1.0,1.0,0.08,1.0,0.48,35.1,39.5,-7.76,-3703.0349,-0.2685,1.64,-2.86,314700,-1,14.37,0,0,0,0,False,-10.06,-8.43,32.54,3,,"거래량↑, 정배열(단), 장기추세(120↑)",2.0,-6.800909090909091,16.0,1.205128205128205,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,99,20251218,20251218,15.4,5.16,32.54,17.14
454910,두산로보틱스,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,77700,174.59,50365.1,77700,72200,84300,90800,67.7,75.0,82.2,↩️ PULL (눌림),③ 박스 / 중립,5.57,14.94,5.83,4.14,-13.57,0,0.98,1.0,1.0,1.0,0.13,0.1,0.7,50.4,57.0,-0.49,-180.9548,-0.3476,0.48,-0.16,71580,1,25.42,0,0,0,0,True,-6.95,-6.05,19.54,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,-2.7915686274509803,14.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,100,20251218,20251218,15.4,5.16,19.54,4.14
084370,유진테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,71800,195.18,16453.7,71800,66700,77900,83900,67.6,72.0,83.6,🔁 MR (반전),⑤ 하락 / 약세,-13.7,80.86,-14.75,10.27,67.94,0,0.98,1.0,1.0,1.0,0.2,0.13,0.59,29.8,34.0,-6.69,-473.9845,0.0117,1.12,-2.08,82220,-1,14.13,0,0,0,0,True,-6.87,-6.51,15.43,2,,"MACD상승, 장기추세(120↑)",2.0,-2.7915686274509803,14.0,1.196078431372549,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,101,20251218,20251218,15.4,5.16,15.43,10.27
160190,하이젠알앤엠,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,55900,134.85,17266.4,55900,52300,60200,64400,67.4,73.6,82.5,↩️ PULL (눌림),② 상승 후 조정,14.08,43.52,13.03,20.46,30.6,0,0.98,0.9,0.97,1.0,0.22,0.05,0.75,48.9,71.9,-2.67,-365.1954,-0.6951,0.65,0.63,52395,1,44.25,0,0,0,0,True,-9.84,-8.66,25.62,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,-6.7700000000000005,15.0,1.1944444444444444,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 💰 외국인/기관 수급 집중. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,102,20251218,20251218,15.4,5.16,25.62,20.46
035250,강원랜드,KOSPI,유원지 및 기타 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,서비스 기타,18450,96.36,39472.0,18450,17530,19830,21250,67.4,72.8,73.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,4.65,-2.43,4.91,-13.86,-30.94,0,1.0,0.88,0.64,1.0,0.44,0.0,0.9,62.6,74.4,2.58,44.9837,0.0909,0.84,1.73,17488,1,5.44,1,0,0,1,True,3.94,2.5,1.54,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",1.8,-1.0721052631578947,12.0,1.5,0.0,1,🔇 변동성 축소 (BW 5.4%). 🧱 구조적 지지선(Swing Low) 근접. 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),4,103,20251218,20251218,15.4,5.16,1.54,-13.86
066970,엘앤에프,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,108500,541.94,43627.1,108500,100900,117700,126800,67.1,72.5,82.4,↩️ PULL (눌림),② 상승 후 조정,-15.1,103.18,-14.84,23.7,74.67,0,0.99,0.99,1.0,1.0,0.13,0.59,0.49,31.8,37.4,-12.19,-2262.3223,-0.4211,0.92,-1.91,132570,-1,21.3,0,0,0,0,True,-14.57,-12.07,39.1,2,,"정배열(단), 장기추세(120↑)",2.0,-6.800909090909091,16.0,1.2105263157894737,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,104,20251218,20251218,15.4,5.16,39.1,23.7
329180,HD현대중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,504000,1048.98,529004.6,504000,468500,547000,589000,67.1,77.4,79.8,↩️ PULL (눌림),⑤ 하락 / 약세,-13.55,15.33,-13.29,-14.5,-13.18,0,0.99,1.0,1.0,1.0,0.0,1.0,0.57,42.1,40.7,-7.09,-4203.8037,-0.3683,0.77,-2.04,579700,-1,15.04,0,0,0,0,True,-9.84,-4.36,0.9,1,,장기추세(120↑),2.0,-2.7915686274509803,14.0,1.2112676056338028,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,105,20251218,20251218,15.4,5.16,0.9,-14.5
030000,제일기획,KOSPI,광고업,광고업,미디어·콘텐츠,23150,72.56,26632.0,23150,22350,24100,25000,67.1,59.6,62.1,↩️ PULL (눌림),③ 박스 / 중립,4.75,14.04,5.01,0.64,-14.47,1,0.97,0.48,0.25,1.0,0.12,0.0,0.75,61.4,54.2,1.58,-46.0407,-0.0074,1.03,-0.17,21955,1,3.99,1,1,1,1,True,1.76,1.09,16.04,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",1.8,4.78,3.0,1.1875,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,106,20251218,20251218,15.4,5.16,16.04,0.64
356860,티엘비,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,60100,102.79,5909.4,60100,55800,65200,70200,66.9,68.8,84.1,↩️ PULL (눌림),② 상승 후 조정,-9.08,166.52,-10.13,44.34,153.6,0,0.97,0.99,1.0,1.0,0.24,0.0,0.53,38.0,57.8,-6.62,-956.2996,-0.1298,0.46,-0.99,55740,1,20.93,0,0,0,0,False,-6.24,-6.82,49.5,2,,"정배열(단), 장기추세(120↑)",2.0,-0.17568181818181808,8.0,1.186046511627907,0.0,1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,107,20251218,20251218,15.4,5.16,49.5,44.34
287840,인투셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,59000,220.15,8848.6,59000,54800,64000,69000,66.9,70.4,83.2,↩️ PULL (눌림),② 상승 후 조정,-0.17,45.32,-1.22,53.02,32.4,0,0.97,0.99,1.0,1.0,0.19,0.16,0.52,39.8,68.5,-6.33,-1178.7067,-0.312,0.4,-0.93,52940,1,30.21,0,0,0,0,True,-8.67,-16.9,58.18,3,,"정배열(단), 장기추세(120↑), 자금유입",2.0,-0.7406060606060607,9.0,1.1904761904761905,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,108,20251218,20251218,15.4,5.16,58.18,53.02
039030,이오테크닉스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,253000,204.62,31168.5,253000,235000,274500,296000,66.8,72.2,82.1,↩️ PULL (눌림),③ 박스 / 중립,-8.0,49.79,-9.05,-2.11,36.87,0,0.98,1.0,1.0,1.0,0.13,0.14,0.67,47.9,53.4,-3.77,-3461.1053,-0.2825,0.86,-0.39,278450,-1,21.05,0,0,0,0,False,-6.64,-8.99,3.05,3,,"RSI적정, 정배열(단), 장기추세(120↑)",2.0,-2.7915686274509803,14.0,1.1944444444444444,0.0,-1,📉 매도세 우위. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,109,20251218,20251218,15.4,5.16,3.05,-2.11
009150,삼성전기,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,254000,819.58,189722.0,254000,240500,270000,286000,66.8,79.1,78.3,↩️ PULL (눌림),② 상승 후 조정,16.25,82.6,16.51,15.19,54.09,0,0.97,0.74,0.73,1.0,0.23,0.95,0.7,52.7,55.9,-0.62,-1917.3283,-0.3458,0.53,-0.31,240825,1,21.85,0,0,0,0,True,-5.75,-4.15,30.59,4,,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",2.0,-0.17568181818181808,8.0,1.1851851851851851,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,110,20251218,20251218,15.4,5.16,30.59,15.19
145020,휴젤,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,235000,248.71,28914.5,233000,216500,253000,272500,66.8,69.3,74.6,🔻 REV (역추세 반등),④ 바닥 반등 시도,0.64,-37.83,-0.41,-30.08,-50.75,0,0.8,0.9,1.0,0.71,0.41,0.2,0.6,53.9,52.8,3.8,2913.9528,0.1465,1.78,0.29,246650,-1,12.5,0,0,0,1,False,3.3,6.33,-24.92,4,,"RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig",2.0,-0.7406060606060607,9.0,0.972972972972973,0.8583690987124464,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),4,111,20251218,20251218,15.4,5.16,-24.92,-30.08
241520,DSC인베스트먼트,KOSDAQ,신탁업 및 집합투자업,신탁업 및 집합투자업,기타,7150,50.33,1930.5,7150,6640,7760,8360,66.8,70.3,74.1,↩️ PULL (눌림),⑤ 하락 / 약세,7.2,-11.73,6.15,-12.06,-24.65,0,0.98,1.0,1.0,1.0,0.22,0.0,0.66,48.7,59.6,1.79,8.6291,-0.1754,1.84,0.38,6532,1,18.5,0,0,0,1,True,-0.56,1.56,-6.9,5,★,"RSI적정, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig",2.0,-0.7406060606060607,9.0,1.196078431372549,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,112,20251218,20251218,15.4,5.16,-6.9,-12.06
131970,두산테스나,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","그외 기타 전문, 과학 및 기술 서비스업",서비스 기타,43000,108.73,8310.7,43000,39950,46650,50300,66.7,70.6,82.8,↩️ PULL (눌림),③ 박스 / 중립,-1.94,46.51,-2.99,1.67,33.59,0,0.98,0.99,1.0,1.0,0.16,0.01,0.64,43.5,49.2,-1.4,-17.5684,0.0258,1.79,0.11,45400,-1,13.02,0,0,0,0,False,-0.81,-2.27,6.83,3,,"MACD상승, 거래량↑, 장기추세(120↑)",2.0,-1.0721052631578947,12.0,1.1967213114754098,0.0,-1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,113,20251218,20251218,15.4,5.16,6.83,1.67
042660,한화오션,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,103500,1142.05,317137.9,103500,96200,112200,120900,66.7,76.9,79.4,↩️ PULL (눌림),⑤ 하락 / 약세,-17.2,25.45,-16.94,-22.16,-3.06,0,0.98,0.98,1.0,1.0,0.0,1.0,0.58,43.1,49.8,-6.79,-218.3762,-0.1713,0.82,-1.39,115610,-1,15.95,0,0,0,0,False,-8.49,-2.82,-6.76,-1,,,2.0,-2.7915686274509803,14.0,1.1917808219178083,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),5,114,20251218,20251218,15.4,5.16,-6.76,-22.16
319660,피에스케이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,31750,75.39,9196.9,31750,29500,34450,37100,66.6,68.1,74.8,↩️ PULL (눌림),③ 박스 / 중립,-2.01,61.74,-3.06,3.57,48.82,0,0.98,1.0,1.0,1.0,0.26,0.0,0.7,57.6,62.6,2.28,139.2892,-0.0411,0.79,-0.48,33775,-1,16.05,0,0,0,1,False,-3.2,1.6,8.73,5,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.0,-2.7915686274509803,14.0,1.2,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. ,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,115,20251218,20251218,15.4,5.16,8.73,3.57
051910,LG화학,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,333000,1476.33,235072.5,333000,309500,361000,389000,66.5,75.4,79.8,↩️ PULL (눌림),③ 박스 / 중립,-14.29,56.71,-14.03,-4.77,28.2,0,0.97,0.99,1.0,1.0,0.02,1.0,0.41,31.5,28.6,-10.42,-4717.8299,-0.1486,1.62,-1.29,382350,-1,15.38,0,0,0,0,True,-8.89,-11.44,10.63,3,,"거래량↑, 정배열(단), 장기추세(120↑)",2.0,-0.7853333333333334,11.0,1.1914893617021276,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),3,116,20251218,20251218,15.4,5.16,10.63,-4.77
086520,에코프로,KOSDAQ,기타 금융업,기타 금융업,금융,98400,2731.6,133603.7,98400,96200,101000,103600,66.5,71.0,73.1,↩️ PULL (눌림),② 상승 후 조정,18.41,105.0,17.36,89.31,92.08,0,0.97,0.31,0.08,1.0,0.56,1.0,0.69,61.2,70.9,1.57,-703.8704,-0.7997,0.58,-1.27,96260,1,58.75,0,0,0,1,False,-12.77,7.54,94.47,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,0.7613333333333334,4.0,1.1818181818181819,0.0,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,51.5,43.1,60.6,🌤 중립,1.유통·소비재(+16.2%) / 2.철강·금속(+8.6%) / 3.미디어·콘텐츠(+4.8%) / 4.금융(+0.8%) / 5.건설·부동산(+0.5%),2,117,20251218,20251218,15.4,5.16,94.47,89.31
