종목코드,종목명
005930,삼성전자
000660,SK하이닉스
402340,SK스퀘어
005935,삼성전자우
009150,삼성전기
005380,현대차
373220,LG에너지솔루션
032830,삼성생명
329180,HD현대중공업
028260,삼성물산
012330,현대모비스
034020,두산에너빌리티
000270,기아
207940,삼성바이오로직스
012450,한화에어로스페이스
105560,KB금융
006400,삼성SDI
034730,SK
066570,LG전자
055550,신한지주
068270,셀트리온
267260,HD현대일렉트릭
042660,한화오션
035420,NAVER
010120,LS ELECTRIC
011070,LG이노텍
298040,효성중공업
006800,미래에셋증권
005490,POSCO홀딩스
000150,두산
086790,하나금융지주
009540,HD한국조선해양
010130,고려아연
042700,한미반도체
051910,LG화학
307950,현대오토에버
000810,삼성화재
015760,한국전력
010140,삼성중공업
018260,삼성에스디에스
003550,LG
267250,HD현대
064350,현대로템
003670,포스코퓨처엠
316140,우리금융지주
017670,SK텔레콤
247540,에코프로비엠
096770,SK이노베이션
272210,한화시스템
196170,알테오젠
033780,KT&G
086520,에코프로
035720,카카오
011200,HMM
086280,현대글로비스
079550,LIG디펜스앤에어로스페이스
138040,메리츠금융지주
047810,한국항공우주
000720,현대건설
024110,기업은행
278470,에이피알
006260,LS
277810,레인보우로보틱스
030200,KT
071050,한국금융지주
010950,S-Oil
0126Z0,삼성에피스홀딩스
259960,크래프톤
047050,포스코인터내셔널
064400,LG씨엔에스
047040,대우건설
005940,NH투자증권
016360,삼성증권
323410,카카오뱅크
028050,삼성E&A
443060,HD현대마린솔루션
003490,대한항공
039490,키움증권
005387,현대차2우B
007660,이수페타시스
352820,하이브
353200,대덕전자
000880,한화
005830,DB손해보험
036930,주성엔지니어링
003230,삼양식품
001440,대한전선
950160,코오롱티슈진
161390,한국타이어앤테크놀로지
000990,DB하이텍
034220,LG디스플레이
000250,삼천당제약
062040,산일전기
058470,리노공업
180640,한진칼
267270,HD건설기계
009830,한화솔루션
326030,SK바이오팜
087010,펩트론
454910,두산로보틱스
032640,LG유플러스
066970,엘앤에프
000100,유한양행
028300,HLB
078930,GS
090430,아모레퍼시픽
010060,OCI홀딩스
005385,현대차우
021240,코웨이
377300,카카오페이
128940,한미약품
298380,에이비엘바이오
036570,NC
241560,두산밥캣
336260,두산퓨얼셀
018880,한온시스템
039030,이오테크닉스
440110,파두
141080,리가켐바이오
004020,현대제철
082740,한화엔진
029780,삼성카드
000500,가온전선
310210,보로노이
011790,SKC
088980,맥쿼리인프라
138930,BNK금융지주
240810,원익IPS
052690,한전기술
271560,오리온
178320,서진시스템
022100,포스코DX
004170,신세계
108490,로보티즈
214370,케어젠
002380,KCC
001040,CJ
175330,JB금융지주
103590,일진전기
319400,현대무벡스
222800,심텍
450080,에코프로머티
095340,ISC
088350,한화생명
023530,롯데쇼핑
347850,디앤디파마텍
403870,HPSP
051900,LG생활건강
226950,올릭스
010170,대한광통신
111770,영원무역
012510,더존비즈온
005850,에스엘
251270,넷마블
011170,롯데케미칼
489790,한화비전
080220,제주반도체
011780,금호석유화학
004800,효성
036460,한국가스공사
009420,한올바이오파마
035250,강원랜드
302440,SK바이오사이언스
017800,현대엘리베이터
014680,한솔케미칼
214450,파마리서치
145020,휴젤
031210,서울보증보험
097950,CJ제일제당
131970,두산테스나
357780,솔브레인
064760,티씨케이
375500,DL이앤씨
001450,현대해상
020150,롯데에너지머티리얼즈
028670,팬오션
214150,클래시스
204320,HL만도
457190,이수스페셜티케미컬
007810,코리아써키트
319660,피에스케이
084370,유진테크
001720,신영증권
263750,펄어비스
237690,에스티팜
383220,F&F
005290,동진쎄미켐
139130,iM금융지주
067310,하나마이크론
000155,두산우
007340,DN오토모티브
006360,GS건설
032820,우리기술
100790,미래에셋벤처투자
012750,에스원
058610,에스피지
009970,영원무역홀딩스
004990,롯데지주
011210,현대위아
483650,달바글로벌
026960,동서
071970,HD현대마린엔진
439260,대한조선
218410,RFHIC
078600,대주전자재료
082920,비츠로셀
139480,이마트
257720,실리콘투
043260,성호전자
069960,현대백화점
098460,고영
279570,케이뱅크
004370,농심
000240,한국앤컴퍼니
095610,테스
031980,피에스케이홀딩스
051600,한전KPS
003690,코리안리
001740,SK네트웍스
083650,비에이치아이
103140,풍산
0009K0,에임드바이오
009155,삼성전기우
131290,티에스이
018670,SK가스
008930,한미사이언스
008770,호텔신라
120110,코오롱인더
282330,BGF리테일
005440,현대지에프홀딩스
007070,GS리테일
00680K,미래에셋증권2우B
030000,제일기획
068760,셀트리온제약
229640,LS에코에너지
030530,원익홀딩스
035900,JYP Ent.
290650,엘앤씨바이오
161890,한국콜마
112610,씨에스윈드
140410,메지온
081660,미스토홀딩스
085620,미래에셋생명
347700,스피어
192820,코스맥스
007390,네이처셀
322000,HD현대에너지솔루션
000120,CJ대한통운
140860,파크시스템스
001430,세아베스틸지주
097230,HJ중공업
089030,테크윙
041510,에스엠
420770,기가비스
476830,알지노믹스
002790,아모레퍼시픽홀딩스
323280,태성
005070,코스모신소재
060370,LS마린솔루션
023590,다우기술
462870,시프트업
181710,NHN
017960,한국카본
006280,녹십자
066575,LG전자우
395400,SK리츠
001120,LX인터내셔널
077970,STX엔진
437730,삼현
039200,오스코텍
096530,씨젠
361610,SK아이이테크놀로지
298020,효성티앤씨
001800,오리온홀딩스
006040,동원산업
031330,에스에이엠티
445680,큐리옥스바이오시스템즈
001820,삼화콘덴서
032350,롯데관광개발
195870,해성디에스
069620,대웅제약
020560,아시아나항공
003540,대신증권
397030,에이프릴바이오
027360,아주IB투자
099320,쎄트렉아이
089970,브이엠
475830,오름테라퓨틱
192080,더블유게임즈
417200,LS머트리얼즈
003570,SNT다이내믹스
127120,제이에스링크
189300,인텔리안테크
032500,케이엠더블유
101490,에스앤에스텍
036540,SFA반도체
475150,SK이터닉스
004000,롯데정밀화학
294870,IPARK현대산업개발
073240,금호타이어
007310,오뚜기
038500,삼표시멘트
232140,와이씨
295310,에이치브이엠
012630,HDC
003530,한화투자증권
490470,세미파이브
