종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,261000,256500,254000,262500
000660,SK하이닉스,KOSPI,1693000,1666000,1652000,1713000
005935,삼성전자우,KOSPI,190300,186500,184500,190500
402340,SK스퀘어,KOSPI,1067000,1016000,1010000,1072000
009150,삼성전기,KOSPI,1430000,1440000,1408000,1475000
373220,LG에너지솔루션,KOSPI,367000,378000,366500,387000
005380,현대차,KOSPI,400500,404000,396500,408000
207940,삼성바이오로직스,KOSPI,1520000,1500000,1497000,1520000
028260,삼성물산,KOSPI,390500,374000,369500,392000
032830,삼성생명,KOSPI,309500,300000,296000,310500
105560,KB금융,KOSPI,171200,169100,168900,173200
012450,한화에어로스페이스,KOSPI,1058000,1111000,1050000,1123000
055550,신한지주,KOSPI,111100,108000,108000,112000
034020,두산에너빌리티,KOSPI,81400,82600,80100,83100
000270,기아,KOSPI,131200,129700,129300,133000
329180,HD현대중공업,KOSPI,453000,449500,439000,456000
006400,삼성SDI,KOSPI,569000,576000,563000,600000
068270,셀트리온,KOSPI,188000,188000,187300,190500
034730,SK,KOSPI,586000,543000,539000,587000
012330,현대모비스,KOSPI,443500,455500,438500,460000
086790,하나금융지주,KOSPI,137400,134100,134100,138600
066570,LG전자,KOSPI,206500,212500,203000,212500
035420,NAVER,KOSPI,215000,217000,213500,218500
010120,LS ELECTRIC,KOSPI,204500,207000,199500,208000
000810,삼성화재,KOSPI,677000,658000,657000,682000
267260,HD현대일렉트릭,KOSPI,769000,776000,739000,779000
298040,효성중공업,KOSPI,2916000,2964000,2876000,2964000
005490,POSCO홀딩스,KOSPI,341000,339000,337500,351000
042660,한화오션,KOSPI,87900,87400,85800,88400
010130,고려아연,KOSPI,1251000,1273000,1236000,1277000
316140,우리금융지주,KOSPI,34550,33450,33350,34600
009540,HD한국조선해양,KOSPI,353500,352000,343000,356000
096770,SK이노베이션,KOSPI,135300,126900,125800,138500
138040,메리츠금융지주,KOSPI,125400,121100,120800,126000
196170,알테오젠,KOSDAQ GLOBAL,301000,303500,297500,306000
015760,한국전력,KOSPI,32350,31950,31850,32500
042700,한미반도체,KOSPI,215000,218500,210500,219000
017670,SK텔레콤,KOSPI,94600,94400,92500,94900
011200,HMM,KOSPI,21350,21650,21200,22150
051910,LG화학,KOSPI,282000,281500,280000,300000
000150,두산,KOSPI,1206000,1245000,1185000,1260000
018260,삼성에스디에스,KOSPI,245000,238000,234000,246000
006800,미래에셋증권,KOSPI,34900,34700,34000,35000
010140,삼성중공업,KOSPI,21000,20750,20550,21050
003550,LG,KOSPI,120300,117800,114900,120300
033780,KT&G,KOSPI,174900,175400,174200,176900
267250,HD현대,KOSPI,219000,216500,213000,226500
