종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,270500,291000,266000,296500
000660,SK하이닉스,KOSPI,1819000,1950000,1789000,1995000
402340,SK스퀘어,KOSPI,1098000,1181000,1073000,1190000
005935,삼성전자우,KOSPI,179400,190200,175500,193700
005380,현대차,KOSPI,700000,725000,678000,774500
373220,LG에너지솔루션,KOSPI,417000,450000,410500,470000
009150,삼성전기,KOSPI,1010000,1061000,980000,1133000
034020,두산에너빌리티,KOSPI,110800,118800,108400,118900
329180,HD현대중공업,KOSPI,640000,678000,620000,679000
207940,삼성바이오로직스,KOSPI,1419000,1443000,1400000,1469000
000270,기아,KOSPI,168000,178200,164900,184200
028260,삼성물산,KOSPI,396500,435000,389000,439500
012450,한화에어로스페이스,KOSPI,1216000,1300000,1210000,1304000
032830,삼성생명,KOSPI,310000,332000,300000,339500
105560,KB금융,KOSPI,155600,157500,153300,159700
012330,현대모비스,KOSPI,629000,671000,610000,685000
006400,삼성SDI,KOSPI,614000,629000,603000,668000
055550,신한지주,KOSPI,95100,96600,93100,97300
267260,HD현대일렉트릭,KOSPI,1179000,1267000,1153000,1276000
068270,셀트리온,KOSPI,188800,195500,186700,195500
066570,LG전자,KOSPI,240500,256000,233000,266500
006800,미래에셋증권,KOSPI,69900,75000,67600,77400
010120,LS ELECTRIC,KOSPI,259000,278000,253000,278500
005490,POSCO홀딩스,KOSPI,467500,487500,457000,505000
034730,SK,KOSPI,503000,541000,492000,558000
042660,한화오션,KOSPI,118100,121600,116500,124300
042700,한미반도체,KOSPI,369000,405000,365000,406000
298040,효성중공업,KOSPI,3745000,3982000,3676000,3985000
086790,하나금융지주,KOSPI,119000,125100,118100,126000
035420,NAVER,KOSPI,203500,215000,201000,216500
010130,고려아연,KOSPI,1426000,1513000,1400000,1514000
009540,HD한국조선해양,KOSPI,416000,438500,406000,440000
051910,LG화학,KOSPI,374000,393000,367000,409500
000150,두산,KOSPI,1614000,1697000,1573000,1814000
010140,삼성중공업,KOSPI,29300,30850,28750,30850
015760,한국전력,KOSPI,38750,39900,38250,40400
000810,삼성화재,KOSPI,554000,550000,542000,570000
316140,우리금융지주,KOSPI,31250,31750,30800,32500
064350,현대로템,KOSPI,201500,213500,197800,213500
017670,SK텔레콤,KOSPI,101300,103000,100100,105200
267250,HD현대,KOSPI,269500,282500,265000,295000
003670,포스코퓨처엠,KOSPI,235500,252500,231000,263000
096770,SK이노베이션,KOSPI,123500,130000,122200,136400
196170,알테오젠,KOSDAQ GLOBAL,369000,396500,361000,405000
272210,한화시스템,KOSPI,104300,115000,102900,115100
035720,카카오,KOSPI,44000,46400,43300,46400
003550,LG,KOSPI,126000,151400,124200,152100
011200,HMM,KOSPI,19890,20150,19590,20400
033780,KT&G,KOSPI,179800,187200,178100,188700
247540,에코프로비엠,KOSDAQ GLOBAL,190500,208000,188200,215500
079550,LIG디펜스앤에어로스페이스,KOSPI,834000,874000,827000,881000
086280,현대글로비스,KOSPI,242000,268500,238000,271500
307950,현대오토에버,KOSPI,648000,693000,624000,723000
138040,메리츠금융지주,KOSPI,105800,110500,104100,111500
086520,에코프로,KOSDAQ GLOBAL,129200,140600,126100,144800
011070,LG이노텍,KOSPI,732000,798000,712000,818000
000720,현대건설,KOSPI,155000,167500,151700,167500
024110,기업은행,KOSPI,20900,21300,20600,21500
277810,레인보우로보틱스,KOSDAQ,810000,847000,780000,915000
047810,한국항공우주,KOSPI,161100,170100,159400,174100
278470,에이피알,KOSPI,404000,428000,397500,437000
030200,KT,KOSPI,58700,60600,58000,60700
006260,LS,KOSPI,472500,501000,460000,502000
018260,삼성에스디에스,KOSPI,189000,185500,181900,212000
071050,한국금융지주,KOSPI,258000,270500,251500,283000
259960,크래프톤,KOSPI,279000,296500,277500,296500
047050,포스코인터내셔널,KOSPI,71900,75100,70700,76500
010950,S-Oil,KOSPI,112100,114100,111000,118200
0126Z0,삼성에피스홀딩스,KOSPI,507000,528000,498000,529000
047040,대우건설,KOSPI,28500,33100,27800,33200
005940,NH투자증권,KOSPI,32550,35450,32050,35900
001440,대한전선,KOSPI,60000,65500,58600,65600
016360,삼성증권,KOSPI,123200,131900,120600,134400
003230,삼양식품,KOSPI,1444000,1452000,1408000,1484000
005830,DB손해보험,KOSPI,164500,172000,158300,174500
323410,카카오뱅크,KOSPI,22450,23250,22250,23350
352820,하이브,KOSPI,244000,250000,240000,255000
039490,키움증권,KOSPI,396000,430000,388000,435500
000880,한화,KOSPI,141400,149500,137600,166400
028050,삼성E&A,KOSPI,50600,55500,49500,55600
005387,현대차2우B,KOSPI,279500,288500,274000,307750
443060,HD현대마린솔루션,KOSPI,215500,223500,208500,230000
003490,대한항공,KOSPI,26050,27050,25650,27100
950160,코오롱티슈진,KOSDAQ,111600,115600,108200,116100
007660,이수페타시스,KOSPI,128000,139100,125000,142800
000250,삼천당제약,KOSDAQ,388000,400500,375500,404500
064400,LG씨엔에스,KOSPI,86600,93700,83500,99400
454910,두산로보틱스,KOSPI,127400,110600,109500,138800
062040,산일전기,KOSPI,268500,290000,261000,291500
180640,한진칼,KOSPI,119200,119500,116100,122100
267270,HD건설기계,KOSPI,162400,174500,159000,175000
161390,한국타이어앤테크놀로지,KOSPI,62200,61800,61000,63300
058470,리노공업,KOSDAQ GLOBAL,101000,112400,100100,112500
326030,SK바이오팜,KOSPI,96600,102100,95500,102200
078930,GS,KOSPI,77300,75500,75500,86700
090430,아모레퍼시픽,KOSPI,122000,128700,120300,128700
000990,DB하이텍,KOSPI,163500,181000,162100,184000
141080,리가켐바이오,KOSDAQ GLOBAL,191400,198200,185200,203500
034220,LG디스플레이,KOSPI,14100,15910,13730,16800
009830,한화솔루션,KOSPI,40600,46850,40000,46900
032640,LG유플러스,KOSPI,16210,16900,15910,16900
028300,HLB,KOSDAQ,51900,54400,50800,54500
377300,카카오페이,KOSPI,51100,55800,50000,55800
000100,유한양행,KOSPI,86000,90200,85100,90500
353200,대덕전자,KOSPI,135800,145000,123500,147400
021240,코웨이,KOSPI,94700,96200,93600,97400
241560,두산밥캣,KOSPI,69700,71700,68700,72300
298380,에이비엘바이오,KOSDAQ,119300,126000,116300,126900
005385,현대차우,KOSPI,280000,287500,274000,306500
036930,주성엔지니어링,KOSDAQ GLOBAL,140200,177500,136100,183500
066970,엘앤에프,KOSPI,160200,171500,156000,176600
001040,CJ,KOSPI,217000,213500,213500,232500
004020,현대제철,KOSPI,46150,46050,44750,50200
128940,한미약품,KOSPI,472500,455000,451000,506000
087010,펩트론,KOSDAQ,259500,266000,251000,266500
082740,한화엔진,KOSPI,71600,78400,70100,78500
029780,삼성카드,KOSPI,50800,50700,49350,52000
036570,NC,KOSPI,271500,276500,268500,282500
103590,일진전기,KOSPI,119100,132200,116500,133200
240810,원익IPS,KOSDAQ GLOBAL,114700,127800,113000,128300
