종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,323000,331000,316000,335500
000660,SK하이닉스,KOSPI,2628000,2636000,2517000,2688000
402340,SK스퀘어,KOSPI,1640000,1670000,1570000,1702000
005935,삼성전자우,KOSPI,210500,214000,206000,215500
009150,삼성전기,KOSPI,2038000,2059000,1984000,2129000
005380,현대차,KOSPI,497000,480000,463000,504000
373220,LG에너지솔루션,KOSPI,400500,336000,334000,400500
032830,삼성생명,KOSPI,408500,420000,400000,420000
028260,삼성물산,KOSPI,471000,498000,457500,501000
207940,삼성바이오로직스,KOSPI,1448000,1358000,1347000,1456000
329180,HD현대중공업,KOSPI,592000,567000,549000,600000
034730,SK,KOSPI,785000,815000,741000,819000
034020,두산에너빌리티,KOSPI,88000,80400,79600,88600
000270,기아,KOSPI,140600,135400,132100,142400
105560,KB금융,KOSPI,153700,149400,146200,154500
012450,한화에어로스페이스,KOSPI,1020000,1013000,990000,1033000
055550,신한지주,KOSPI,96400,91300,90900,97200
012330,현대모비스,KOSPI,502000,480000,462500,508000
006400,삼성SDI,KOSPI,512000,468500,459500,514000
068270,셀트리온,KOSPI,179200,168000,167900,180000
267260,HD현대일렉트릭,KOSPI,937000,944000,901000,980000
010120,LS ELECTRIC,KOSPI,224000,216500,208500,225000
042660,한화오션,KOSPI,105500,99100,96100,105500
066570,LG전자,KOSPI,196700,195600,186100,198600
035420,NAVER,KOSPI,204000,198300,191700,206000
086790,하나금융지주,KOSPI,114800,111800,109100,115800
298040,효성중공업,KOSPI,3274000,3214000,3112000,3316000
000810,삼성화재,KOSPI,625000,640000,600000,640000
005490,POSCO홀딩스,KOSPI,333000,308000,300000,334500
009540,HD한국조선해양,KOSPI,363500,348500,342000,368000
042700,한미반도체,KOSPI,258000,262500,250000,265000
015760,한국전력,KOSPI,38250,37150,35850,38800
006800,미래에셋증권,KOSPI,43550,40250,39350,43850
000150,두산,KOSPI,1478000,1459000,1380000,1489000
010130,고려아연,KOSPI,1125000,1066000,1043000,1133000
051910,LG화학,KOSPI,308000,273500,268500,309000
011070,LG이노텍,KOSPI,915000,927000,873000,928000
010140,삼성중공업,KOSPI,24450,23000,22700,24450
316140,우리금융지주,KOSPI,29100,28600,27900,29300
064350,현대로템,KOSPI,184900,169800,169800,185500
196170,알테오젠,KOSDAQ GLOBAL,373000,352000,352000,385500
017670,SK텔레콤,KOSPI,90200,88800,87000,95000
011200,HMM,KOSPI,19220,18320,18040,19340
033780,KT&G,KOSPI,172700,169000,165000,172700
138040,메리츠금융지주,KOSPI,104100,102900,100300,105000
003670,포스코퓨처엠,KOSPI,187600,162000,159000,187800
096770,SK이노베이션,KOSPI,98400,90300,89400,99000
079550,LIG디펜스앤에어로스페이스,KOSPI,745000,742000,727000,763000
024110,기업은행,KOSPI,20150,19900,19410,20300
267250,HD현대,KOSPI,203000,195200,191400,204000
086520,에코프로,KOSDAQ GLOBAL,118000,95600,95600,118700
035720,카카오,KOSPI,35850,33050,32600,36300
018260,삼성에스디에스,KOSPI,198700,198800,189200,203500
003550,LG,KOSPI,100800,99500,96700,101900
247540,에코프로비엠,KOSDAQ GLOBAL,154500,133000,132400,156500
047810,한국항공우주,KOSPI,150400,140400,139700,152000
272210,한화시스템,KOSPI,77500,72000,72000,77500
