종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,188700,184600,183600,189000
000660,SK하이닉스,KOSPI,974000,925000,924000,975000
005935,삼성전자우,KOSPI,138300,134200,133900,139200
005380,현대차,KOSPI,506000,511000,499000,520000
373220,LG에너지솔루션,KOSPI,366000,368500,363500,373000
012450,한화에어로스페이스,KOSPI,1476000,1478000,1457000,1522000
402340,SK스퀘어,KOSPI,562000,536000,532000,571000
207940,삼성바이오로직스,KOSPI,1568000,1590000,1551000,1590000
034020,두산에너빌리티,KOSPI,105700,108000,105000,110700
000270,기아,KOSPI,162000,162800,161800,165200
329180,HD현대중공업,KOSPI,583000,592000,576000,594000
105560,KB금융,KOSPI,149300,149300,147200,153200
028260,삼성물산,KOSPI,278500,279000,273500,285000
068270,셀트리온,KOSPI,200000,203500,199500,204000
055550,신한지주,KOSPI,90000,89900,88900,91200
032830,삼성생명,KOSPI,212000,213500,209500,217500
042660,한화오션,KOSPI,131900,135400,131000,139000
006800,미래에셋증권,KOSPI,70900,70700,69200,73000
012330,현대모비스,KOSPI,401000,400500,392000,405000
035420,NAVER,KOSPI,218000,222000,216000,222500
010130,고려아연,KOSPI,1600000,1640000,1592000,1640000
267260,HD현대일렉트릭,KOSPI,905000,920000,890000,930000
006400,삼성SDI,KOSPI,383000,395000,380000,398000
009150,삼성전기,KOSPI,413000,402000,402000,424000
086790,하나금융지주,KOSPI,108400,107000,107000,110100
015760,한국전력,KOSPI,46900,48550,46500,48600
009540,HD한국조선해양,KOSPI,409500,413500,404000,421000
042700,한미반도체,KOSPI,300000,304500,290000,305000
005490,POSCO홀딩스,KOSPI,333500,337000,332500,339500
272210,한화시스템,KOSPI,140000,141100,139600,146700
010140,삼성중공업,KOSPI,28750,30500,28550,30500
034730,SK,KOSPI,330500,328000,327000,340500
298040,효성중공업,KOSPI,2517000,2599000,2464000,2629000
316140,우리금융지주,KOSPI,31900,31900,31600,32500
035720,카카오,KOSPI,50200,50900,50000,51300
010120,LS ELECTRIC,KOSPI,733000,745000,718000,748000
000810,삼성화재,KOSPI,465000,466000,461000,473500
064350,현대로템,KOSPI,193200,193500,192100,199500
267250,HD현대,KOSPI,263000,260500,256000,270000
051910,LG화학,KOSPI,292000,296000,288000,297500
086520,에코프로,KOSDAQ GLOBAL,145900,150700,143200,152600
011200,HMM,KOSPI,20950,21250,20900,21800
138040,메리츠금융지주,KOSPI,109900,111000,109900,112200
196170,알테오젠,KOSDAQ GLOBAL,355000,360000,350500,363500
047810,한국항공우주,KOSPI,191200,190000,185600,199400
066570,LG전자,KOSPI,114200,112900,112300,116700
096770,SK이노베이션,KOSPI,109300,111700,108900,113300
247540,에코프로비엠,KOSDAQ GLOBAL,187400,189700,181300,192300
024110,기업은행,KOSPI,22850,23100,22700,23250
000720,현대건설,KOSPI,159600,166400,157500,166400
000150,두산,KOSPI,1088000,1094000,1053000,1122000
033780,KT&G,KOSPI,152500,152900,152100,155400
000250,삼천당제약,KOSDAQ,730000,764000,720000,775000
003670,포스코퓨처엠,KOSPI,191200,189500,188200,198900
086280,현대글로비스,KOSPI,219000,224000,215500,224000
017670,SK텔레콤,KOSPI,76300,76000,75800,77300
079550,LIG넥스원,KOSPI,730000,712000,708000,773000
352820,하이브,KOSPI,350000,372000,349000,372500
030200,KT,KOSPI,58900,59100,58600,59700
277810,레인보우로보틱스,KOSDAQ,720000,738000,706000,750000
003550,LG,KOSPI,88600,90200,88600,91700
047050,포스코인터내셔널,KOSPI,73800,74800,73150,77000
0126Z0,삼성에피스홀딩스,KOSPI,515000,535000,509000,535000
071050,한국금융지주,KOSPI,223500,218500,216000,228000
278470,에이피알,KOSPI,328500,342000,318500,348000
018260,삼성에스디에스,KOSPI,158500,160800,158200,161800
005830,DB손해보험,KOSPI,176700,175700,174300,179200
010950,S-Oil,KOSPI,105400,105300,105000,108400
039490,키움증권,KOSPI,430000,422000,421500,435000
307950,현대오토에버,KOSPI,420000,408000,407000,431000
005940,NH투자증권,KOSPI,31750,31850,31550,33000
323410,카카오뱅크,KOSPI,23550,23650,23400,23950
259960,크래프톤,KOSPI,234500,247000,234500,247000
298380,에이비엘바이오,KOSDAQ,187000,189800,183000,191900
000880,한화,KOSPI,123700,121100,121100,128600
005387,현대차2우B,KOSPI,263500,262500,258000,267000
003490,대한항공,KOSPI,24650,24200,23950,25000
016360,삼성증권,KOSPI,96600,95300,94700,98400
950160,코오롱티슈진,KOSDAQ,103400,103000,99600,105400
058470,리노공업,KOSDAQ GLOBAL,112000,112000,109000,114600
006260,LS,KOSPI,266000,271000,261500,290000
009830,한화솔루션,KOSPI,46050,48300,45250,48950
003230,삼양식품,KOSPI,1038000,1078000,1038000,1085000
377300,카카오페이,KOSPI,57500,58100,56900,58800
007660,이수페타시스,KOSPI,105800,107100,103100,110300
180640,한진칼,KOSPI,116200,114800,114600,120700
000100,유한양행,KOSPI,97400,99000,96900,99300
443060,HD현대마린솔루션,KOSPI,170200,172400,166300,174000
090430,아모레퍼시픽,KOSPI,128300,131000,128000,131500
326030,SK바이오팜,KOSPI,95600,97300,94900,97500
087010,펩트론,KOSDAQ,316500,316000,310500,333000
141080,리가켐바이오,KOSDAQ GLOBAL,201000,204000,195100,208500
029780,삼성카드,KOSPI,58200,58700,58200,59300
161390,한국타이어앤테크놀로지,KOSPI,54000,55200,53600,55600
052690,한전기술,KOSPI,172400,183000,170400,184200
032640,LG유플러스,KOSPI,15200,14980,14890,15320
028300,HLB,KOSDAQ,48750,48450,48200,49950
128940,한미약품,KOSPI,500000,493000,478000,503000
310210,보로노이,KOSDAQ,347500,359500,341000,364500
064400,LG씨엔에스,KOSPI,65600,67600,65300,67900
214370,케어젠,KOSDAQ,115200,116300,114200,124300
028050,삼성E&A,KOSPI,31350,32500,31150,32850
005385,현대차우,KOSPI,262000,265000,259000,267500
011070,LG이노텍,KOSPI,254000,250000,249500,258500
267270,HD건설기계,KOSPI,124500,132000,121500,132100
240810,원익IPS,KOSDAQ GLOBAL,121100,117900,116700,122900
078930,GS,KOSPI,62300,63000,62100,65100
034220,LG디스플레이,KOSPI,11430,11400,11360,11850
454910,두산로보틱스,KOSPI,88000,89000,86300,90200
138930,BNK금융지주,KOSPI,18140,18050,17940,18470
241560,두산밥캣,KOSPI,57700,60300,57100,60300
001440,대한전선,KOSPI,29350,29900,28500,29900
001040,CJ,KOSPI,186900,179700,178400,204500
175330,JB금융지주,KOSPI,28900,30100,28900,30500
088980,맥쿼리인프라,KOSPI,11300,11400,11290,11410
021240,코웨이,KOSPI,73900,73600,73200,75600
271560,오리온,KOSPI,129000,129300,128000,131300
039030,이오테크닉스,KOSDAQ GLOBAL,410000,410000,396000,419000
047040,대우건설,KOSPI,11980,12700,11910,12780
036570,엔씨소프트,KOSPI,226000,230500,225000,236000
095340,ISC,KOSDAQ GLOBAL,220000,188100,188100,226000
022100,포스코DX,KOSPI,30650,30950,30500,31350
004020,현대제철,KOSPI,34900,36400,34100,36600
002380,KCC,KOSPI,511000,512000,503000,521000
263750,펄어비스,KOSDAQ GLOBAL,68500,69300,66100,71500
450080,에코프로머티,KOSPI,61900,63500,61100,65200
251270,넷마블,KOSPI,53200,55100,53000,55300
066970,엘앤에프,KOSPI,105100,106900,103400,108900
062040,산일전기,KOSPI,136700,138400,134500,139900
0009K0,에임드바이오,KOSDAQ,64300,71300,63000,71500
018880,한온시스템,KOSPI,4000,4030,3970,4055
088350,한화생명,KOSPI,4705,4775,4645,4890
082740,한화엔진,KOSPI,48700,49500,48450,50100
032820,우리기술,KOSDAQ,24000,25200,23200,26800
489790,한화비전,KOSPI,78600,75800,75800,81000
031210,서울보증보험,KOSPI,55400,56200,54500,56200
035250,강원랜드,KOSPI,18050,18030,18030,18320
000990,DB하이텍,KOSPI,87900,88500,83400,91000
347850,디앤디파마텍,KOSDAQ,87600,92700,85900,93000
226950,올릭스,KOSDAQ,186700,195400,181200,198500
111770,영원무역,KOSPI,84500,87400,84300,88900
439260,대한조선,KOSPI,97100,100600,97100,101100
011790,SKC,KOSPI,97600,99500,96800,101700
051900,LG생활건강,KOSPI,240500,247500,240000,248500
103590,일진전기,KOSPI,77000,77700,75500,78900
108490,로보티즈,KOSDAQ,249000,255500,244000,258000
012510,더존비즈온,KOSPI,119200,119100,119000,119200
403870,HPSP,KOSDAQ GLOBAL,43850,42650,42150,44000
440110,파두,KOSDAQ,69300,66600,66600,70500
140410,메지온,KOSDAQ,113500,118000,107800,118000
214150,클래시스,KOSDAQ GLOBAL,52700,53400,51900,53400
017800,현대엘리베이터,KOSPI,87000,89600,86500,89700
004170,신세계,KOSPI,349000,328500,326500,361500
302440,SK바이오사이언스,KOSPI,42700,43700,42700,43700
043260,성호전자,KOSDAQ,46800,50000,45400,50100
319400,현대무벡스,KOSDAQ,29800,30150,29400,30450
353200,대덕전자,KOSPI,67000,63300,62600,68000
357780,솔브레인,KOSDAQ GLOBAL,424000,429000,412500,430000
001720,신영증권,KOSPI,199700,206000,197100,206000
014680,한솔케미칼,KOSPI,284000,274500,274000,288000
237690,에스티팜,KOSDAQ GLOBAL,155100,159100,153200,164000
214450,파마리서치,KOSDAQ GLOBAL,308000,317500,305000,317500
036460,한국가스공사,KOSPI,34450,35150,34350,35350
012750,에스원,KOSPI,83100,81900,81900,85400
004990,롯데지주,KOSPI,30050,30050,29650,30900
083650,비에이치아이,KOSDAQ,101500,104800,101000,108300
085620,미래에셋생명,KOSPI,17160,15010,14760,17160
097950,CJ제일제당,KOSPI,199300,198300,197300,201500
011780,금호석유화학,KOSPI,115100,115700,115100,118800
00680K,미래에셋증권2우B,KOSPI,21900,21700,21200,22150
036930,주성엔지니어링,KOSDAQ GLOBAL,64100,66100,62400,66700
145020,휴젤,KOSDAQ GLOBAL,242000,238000,233500,245000
009970,영원무역홀딩스,KOSPI,219000,221000,215500,229000
011170,롯데케미칼,KOSPI,69100,70300,68800,71000
010060,OCI홀딩스,KOSPI,158100,169000,155500,169200
005850,에스엘,KOSPI,63300,64000,62600,65500
023530,롯데쇼핑,KOSPI,102500,95900,95000,106900
058610,에스피지,KOSDAQ,126800,128700,123500,134000
336260,두산퓨얼셀,KOSPI,42850,45600,42150,46150
009420,한올바이오파마,KOSPI,53600,57000,52600,57000
279570,케이뱅크,KOSPI,6900,7110,6860,7150
084370,유진테크,KOSDAQ,121800,120600,116400,123200
475830,오름테라퓨틱,KOSDAQ,131100,140900,129100,141400
103140,풍산,KOSPI,99200,101200,98400,102700
028670,팬오션,KOSPI,5100,5050,5050,5460
178320,서진시스템,KOSDAQ,46300,46900,45200,48300
064760,티씨케이,KOSDAQ GLOBAL,242500,231000,230500,245000
071970,HD현대마린엔진,KOSPI,79900,81300,79600,81600
457190,이수스페셜티케미컬,KOSPI,89500,92800,87000,94000
476830,알지노믹스,KOSDAQ,193900,196300,185100,196300
051600,한전KPS,KOSPI,59400,61200,58500,61300
139130,iM금융지주,KOSPI,16510,16170,16170,17100
068760,셀트리온제약,KOSDAQ,60500,61300,60000,61300
001450,현대해상,KOSPI,29200,29550,29200,29900
139480,이마트,KOSPI,93400,93800,91500,95900
005290,동진쎄미켐,KOSDAQ,50100,50000,48800,51000
081660,미스토홀딩스,KOSPI,48000,47300,47000,48550
003690,코리안리,KOSPI,12950,13120,12930,13190
000120,CJ대한통운,KOSPI,110000,111400,109200,113400
026960,동서,KOSPI,25150,25350,25150,25700
008930,한미사이언스,KOSPI,36550,37000,36300,37100
347700,스피어,KOSDAQ,52800,53600,52000,55400
030530,원익홀딩스,KOSDAQ,31800,31000,30900,32050
005440,현대지에프홀딩스,KOSPI,15600,14600,14470,15980
001430,세아베스틸지주,KOSPI,67300,70000,64900,70100
097230,HJ중공업,KOSPI,26550,28000,26450,29300
