종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
402340,SK스퀘어
005380,현대차
009150,삼성전기
373220,LG에너지솔루션
032830,삼성생명
028260,삼성물산
329180,HD현대중공업
012330,현대모비스
034020,두산에너빌리티
000270,기아
207940,삼성바이오로직스
066570,LG전자
012450,한화에어로스페이스
105560,KB금융
006400,삼성SDI
034730,SK
055550,신한지주
035420,NAVER
068270,셀트리온
010120,LS ELECTRIC
267260,HD현대일렉트릭
042660,한화오션
011070,LG이노텍
000150,두산
298040,효성중공업
006800,미래에셋증권
005490,POSCO홀딩스
086790,하나금융지주
010130,고려아연
009540,HD한국조선해양
018260,삼성에스디에스
042700,한미반도체
000810,삼성화재
307950,현대오토에버
051910,LG화학
003550,LG
015760,한국전력
010140,삼성중공업
017670,SK텔레콤
064350,현대로템
267250,HD현대
316140,우리금융지주
003670,포스코퓨처엠
247540,에코프로비엠
096770,SK이노베이션
196170,알테오젠
272210,한화시스템
033780,KT&G
035720,카카오
011200,HMM
138040,메리츠금융지주
086520,에코프로
086280,현대글로비스
079550,LIG디펜스앤에어로스페이스
024110,기업은행
278470,에이피알
047810,한국항공우주
000720,현대건설
277810,레인보우로보틱스
006260,LS
064400,LG씨엔에스
071050,한국금융지주
030200,KT
0126Z0,삼성에피스홀딩스
010950,S-Oil
259960,크래프톤
005940,NH투자증권
016360,삼성증권
047050,포스코인터내셔널
323410,카카오뱅크
443060,HD현대마린솔루션
005387,현대차2우B
007660,이수페타시스
039490,키움증권
047040,대우건설
028050,삼성E&A
003490,대한항공
001440,대한전선
352820,하이브
005830,DB손해보험
000880,한화
454910,두산로보틱스
353200,대덕전자
003230,삼양식품
036930,주성엔지니어링
161390,한국타이어앤테크놀로지
950160,코오롱티슈진
034220,LG디스플레이
000990,DB하이텍
000250,삼천당제약
062040,산일전기
180640,한진칼
058470,리노공업
028300,HLB
009830,한화솔루션
326030,SK바이오팜
032640,LG유플러스
267270,HD건설기계
128940,한미약품
005385,현대차우
078930,GS
000100,유한양행
010060,OCI홀딩스
090430,아모레퍼시픽
087010,펩트론
377300,카카오페이
021240,코웨이
036570,NC
241560,두산밥캣
066970,엘앤에프
298380,에이비엘바이오
000500,가온전선
011790,SKC
108490,로보티즈
022100,포스코DX
336260,두산퓨얼셀
440110,파두
039030,이오테크닉스
141080,리가켐바이오
018880,한온시스템
001040,CJ
029780,삼성카드
138930,BNK금융지주
004020,현대제철
088980,맥쿼리인프라
082740,한화엔진
052690,한전기술
271560,오리온
240810,원익IPS
004170,신세계
178320,서진시스템
002380,KCC
310210,보로노이
175330,JB금융지주
214370,케어젠
319400,현대무벡스
103590,일진전기
095340,ISC
450080,에코프로머티
023530,롯데쇼핑
088350,한화생명
403870,HPSP
051900,LG생활건강
222800,심텍
347850,디앤디파마텍
489790,한화비전
251270,넷마블
226950,올릭스
012510,더존비즈온
005850,에스엘
111770,영원무역
080220,제주반도체
020150,롯데에너지머티리얼즈
011170,롯데케미칼
004800,효성
011780,금호석유화학
035250,강원랜드
010170,대한광통신
036460,한국가스공사
302440,SK바이오사이언스
017800,현대엘리베이터
214450,파마리서치
097950,CJ제일제당
145020,휴젤
009420,한올바이오파마
131970,두산테스나
357780,솔브레인
031210,서울보증보험
014680,한솔케미칼
000155,두산우
001450,현대해상
204320,HL만도
214150,클래시스
007810,코리아써키트
084370,유진테크
064760,티씨케이
058610,에스피지
457190,이수스페셜티케미컬
263750,펄어비스
001720,신영증권
043260,성호전자
139130,iM금융지주
375500,DL이앤씨
005290,동진쎄미켐
028670,팬오션
383220,F&F
319660,피에스케이
237690,에스티팜
067310,하나마이크론
032820,우리기술
012750,에스원
483650,달바글로벌
004990,롯데지주
009970,영원무역홀딩스
006360,GS건설
007340,DN오토모티브
011210,현대위아
139480,이마트
069960,현대백화점
001740,SK네트웍스
071970,HD현대마린엔진
439260,대한조선
082920,비츠로셀
026960,동서
257720,실리콘투
100790,미래에셋벤처투자
218410,RFHIC
098460,고영
004370,농심
051600,한전KPS
000240,한국앤컴퍼니
279570,케이뱅크
008930,한미사이언스
003690,코리안리
031980,피에스케이홀딩스
083650,비에이치아이
0009K0,에임드바이오
078600,대주전자재료
131290,티에스이
00680K,미래에셋증권2우B
009155,삼성전기우
103140,풍산
229640,LS에코에너지
095610,테스
282330,BGF리테일
030530,원익홀딩스
066575,LG전자우
030000,제일기획
008770,호텔신라
120110,코오롱인더
018670,SK가스
068760,셀트리온제약
007070,GS리테일
085620,미래에셋생명
097230,HJ중공업
161890,한국콜마
035900,JYP Ent.
005440,현대지에프홀딩스
290650,엘앤씨바이오
081660,미스토홀딩스
112610,씨에스윈드
322000,HD현대에너지솔루션
192820,코스맥스
181710,NHN
140860,파크시스템스
001430,세아베스틸지주
000120,CJ대한통운
140410,메지온
041510,에스엠
089030,테크윙
060370,LS마린솔루션
007390,네이처셀
462870,시프트업
002790,아모레퍼시픽홀딩스
323280,태성
023590,다우기술
420770,기가비스
347700,스피어
017960,한국카본
005070,코스모신소재
437730,삼현
476830,알지노믹스
006280,녹십자
298020,효성티앤씨
096530,씨젠
077970,STX엔진
001800,오리온홀딩스
039200,오스코텍
001120,LX인터내셔널
395400,SK리츠
361610,SK아이이테크놀로지
006040,동원산업
003540,대신증권
127120,제이에스링크
445680,큐리옥스바이오시스템즈
069620,대웅제약
031330,에스에이엠티
032350,롯데관광개발
003570,SNT다이내믹스
020560,아시아나항공
099320,쎄트렉아이
192080,더블유게임즈
101490,에스앤에스텍
397030,에이프릴바이오
417200,LS머트리얼즈
089970,브이엠
032500,케이엠더블유
027360,아주IB투자
475830,오름테라퓨틱
195870,해성디에스
475150,SK이터닉스
073240,금호타이어
189300,인텔리안테크
090710,휴림로봇
007310,오뚜기
490470,세미파이브
294870,IPARK현대산업개발
036540,SFA반도체
232140,와이씨
051915,LG화학우
003530,한화투자증권
038500,삼표시멘트
004000,롯데정밀화학
034230,파라다이스
