종목코드,종목명
055550,신한지주
200470,에이팩트
005830,DB손해보험
046210,HLB파나진
004430,송원산업
030200,KT
036570,NC
352820,하이브
038680,에스넷
356680,엑스게이트
033230,인성정보
126640,화신정공
019210,와이지-원
123330,제닉
007820,엠엑스로보틱스
006340,대원전선
105560,KB금융
005870,휴니드
047050,포스코인터내셔널
103140,풍산
028670,팬오션
004020,현대제철
097230,HJ중공업
259960,크래프톤
001040,CJ
011790,SKC
295310,에이치브이엠
006280,녹십자
064260,다날
382480,지아이텍
081660,미스토홀딩스
006910,보성파워텍
096350,대창솔루션
002720,국제약품
443060,HD현대마린솔루션
178320,서진시스템
074600,원익QnC
232140,와이씨
383220,F&F
065350,신성델타테크
128940,한미약품
003280,흥아해운
039610,화성밸브
000810,삼성화재
145020,휴젤
064350,현대로템
066570,LG전자
003690,코리안리
448900,한국피아이엠
007070,GS리테일
002790,아모레퍼시픽홀딩스
086790,하나금융지주
230240,에치에프알
272210,한화시스템
018260,삼성에스디에스
108860,셀바스AI
138040,메리츠금융지주
003030,세아제강지주
004090,한국석유
051910,LG화학
126340,비나텍
036220,오상헬스케어
009540,HD한국조선해양
475830,오름테라퓨틱
161890,한국콜마
457190,이수스페셜티케미컬
267270,HD건설기계
003550,LG
003670,포스코퓨처엠
483650,달바글로벌
282330,BGF리테일
006260,LS
347850,디앤디파마텍
466100,클로봇
035420,NAVER
035250,강원랜드
036460,한국가스공사
006890,태경케미컬
166090,하나머티리얼즈
348340,뉴로메카
011210,현대위아
009150,삼성전기
294870,IPARK현대산업개발
084370,유진테크
241560,두산밥캣
000120,CJ대한통운
047810,한국항공우주
024840,KBI메탈
489790,한화비전
000660,SK하이닉스
290650,엘앤씨바이오
012330,현대모비스
060250,NHN KCP
082740,한화엔진
050890,쏠리드
103590,일진전기
264850,이랜시스
091120,이엠텍
373220,LG에너지솔루션
096770,SK이노베이션
0126Z0,삼성에피스홀딩스
059120,아진엑스텍
042700,한미반도체
257720,실리콘투
251270,넷마블
322000,HD현대에너지솔루션
005387,현대차2우B
007390,네이처셀
029780,삼성카드
010060,OCI홀딩스
034730,SK
277810,레인보우로보틱스
067310,하나마이크론
321260,프로이천
413630,씨피시스템
005385,현대차우
377300,카카오페이
017800,현대엘리베이터
001430,세아베스틸지주
002380,KCC
137950,제이씨케미칼
000880,한화
058610,에스피지
357230,에이치피오
005070,코스모신소재
310210,보로노이
033780,KT&G
005490,POSCO홀딩스
051900,LG생활건강
017900,광전자
071090,하이스틸
037070,파세코
452260,한화갤러리아
007460,에이프로젠
048770,TPC로보틱스
005935,삼성전자우
020150,롯데에너지머티리얼즈
012450,한화에어로스페이스
008930,한미사이언스
160190,하이젠알앤엠
333430,일승
330860,네패스아크
138930,BNK금융지주
039490,키움증권
000720,현대건설
032640,LG유플러스
329180,HD현대중공업
052690,한전기술
004140,동방
034220,LG디스플레이
139480,이마트
382150,온코크로스
204320,HL만도
417200,LS머트리얼즈
011200,HMM
090360,로보스타
006140,피제이전자
010950,S-Oil
006400,삼성SDI
024740,한일단조
004170,신세계
214370,케어젠
298020,효성티앤씨
049720,고려신용정보
090710,휴림로봇
100790,미래에셋벤처투자
000270,기아
125490,한라캐스트
079550,LIG디펜스앤에어로스페이스
009420,한올바이오파마
090460,비에이치
316140,우리금융지주
014680,한솔케미칼
111770,영원무역
299660,셀리드
017670,SK텔레콤
207940,삼성바이오로직스
014940,오리엔탈정공
089860,롯데렌탈
005950,이수화학
077360,덕산하이메탈
006360,GS건설
131370,알서포트
066970,엘앤에프
073240,금호타이어
015760,한국전력
000150,두산
101160,월덱스
008770,호텔신라
088350,한화생명
047040,대우건설
083450,GST
078600,대주전자재료
021240,코웨이
120110,코오롱인더
319400,현대무벡스
263750,펄어비스
490470,세미파이브
033160,엠케이전자
060720,KH바텍
009155,삼성전기우
005290,동진쎄미켐
323410,카카오뱅크
049070,인탑스
138360,앤로보틱스
139130,iM금융지주
001740,SK네트웍스
016360,삼성증권
486990,노타
004800,효성
010140,삼성중공업
005930,삼성전자
024060,흥구석유
304100,솔트룩스
290660,다이나믹솔루션
005690,파미셀
161580,필옵틱스
001250,GS글로벌
476830,알지노믹스
399720,가온칩스
005440,현대지에프홀딩스
317400,자이에스앤디
084650,랩지노믹스
088390,이녹스
463020,뉴엔AI
041910,폴라리스AI파마
437730,삼현
085910,네오티스
175330,JB금융지주
009830,한화솔루션
347700,스피어
192820,코스맥스
004310,현대약품
119850,지엔씨에너지
028300,HLB
006800,미래에셋증권
066575,LG전자우
424960,스마트레이더시스템
180640,한진칼
005380,현대차
271560,오리온
124500,아이티센글로벌
071055,한국금융지주우
332570,PS일렉트로닉스
030530,원익홀딩스
000250,삼천당제약
083650,비에이치아이
327260,RF머트리얼즈
460930,현대힘스
383310,에코프로에이치엔
032820,우리기술
161390,한국타이어앤테크놀로지
077970,STX엔진
112610,씨에스윈드
278470,에이피알
000520,삼일제약
028050,삼성E&A
281740,레이크머티리얼즈
095340,ISC
323280,태성
099320,쎄트렉아이
042660,한화오션
049480,오픈베이스
018880,한온시스템
100090,SK오션플랜트
031330,에스에이엠티
003490,대한항공
218410,RFHIC
022100,포스코DX
121440,골프존홀딩스
039030,이오테크닉스
035720,카카오
092790,넥스틸
051600,한전KPS
023530,롯데쇼핑
358570,지아이이노베이션
261780,아리바이오랩
270660,에브리봇
003530,한화투자증권
396300,세아메카닉스
000100,유한양행
003230,삼양식품
064400,LG씨엔에스
208370,셀바스헬스케어
267250,HD현대
140410,메지온
017960,한국카본
034230,파라다이스
005880,대한해운
097950,CJ제일제당
001440,대한전선
039200,오스코텍
108490,로보티즈
068760,셀트리온제약
090430,아모레퍼시픽
454910,두산로보틱스
253590,네오셈
007340,DN오토모티브
094170,동운아나텍
201490,미투온
005850,에스엘
069960,현대백화점
000155,두산우
086280,현대글로비스
326030,SK바이오팜
000815,삼성화재우
228670,레이
200710,에이디테크놀로지
144960,뉴파워프라즈마
032350,롯데관광개발
100840,SNT에너지
491000,리브스메드
079810,APS이노베이션
005940,NH투자증권
004370,농심
098460,고영
011780,금호석유화학
028260,삼성물산
062040,산일전기
375500,DL이앤씨
088980,맥쿼리인프라
003100,선광
068270,셀트리온
032830,삼성생명
001510,SK증권
213420,덕산네오룩스
010120,LS ELECTRIC
078930,GS
445680,큐리옥스바이오시스템즈
160980,싸이맥스
001450,현대해상
217590,티엠씨
234340,헥토파이낸셜
317830,에스피시스템스
030000,제일기획
012750,에스원
024110,기업은행
450080,에코프로머티
039830,오로라
023900,풍국주정
087010,펩트론
307950,현대오토에버
003160,디아이
037440,희림
048410,현대바이오
065440,이루온
018470,조일알미늄
439260,대한조선
078350,한양디지텍
034020,두산에너빌리티
010130,고려아연
011170,롯데케미칼
071050,한국금융지주
041830,인바디
458870,씨어스
