종목코드,종목명
005930,삼성전자
000660,SK하이닉스
373220,LG에너지솔루션
005935,삼성전자우
207940,삼성바이오로직스
005380,현대차
402340,SK스퀘어
329180,HD현대중공업
034020,두산에너빌리티
012450,한화에어로스페이스
068270,셀트리온
105560,KB금융
000270,기아
028260,삼성물산
035420,NAVER
055550,신한지주
042660,한화오션
012330,현대모비스
032830,삼성생명
015760,한국전력
267260,HD현대일렉트릭
009540,HD한국조선해양
035720,카카오
086790,하나금융지주
196170,알테오젠
005490,POSCO홀딩스
010130,고려아연
051910,LG화학
000810,삼성화재
006400,삼성SDI
064350,현대로템
010140,삼성중공업
316140,우리금융지주
009150,삼성전기
034730,SK
138040,메리츠금융지주
011200,HMM
298040,효성중공업
0126Z0,삼성에피스홀딩스
096770,SK이노베이션
033780,KT&G
024110,기업은행
003670,포스코퓨처엠
042700,한미반도체
010120,LS ELECTRIC
066570,LG전자
267250,HD현대
006800,미래에셋증권
352820,하이브
247540,에코프로비엠
018260,삼성에스디에스
086280,현대글로비스
030200,KT
000150,두산
003550,LG
086520,에코프로
047810,한국항공우주
298380,에이비엘바이오
259960,크래프톤
017670,SK텔레콤
272210,한화시스템
323410,카카오뱅크
079550,LIG넥스원
326030,SK바이오팜
003230,삼양식품
010950,S-Oil
071050,한국금융지주
277810,레인보우로보틱스
000100,유한양행
005830,DB손해보험
278470,에이피알
007660,이수페타시스
307950,현대오토에버
047050,포스코인터내셔널
003490,대한항공
443060,HD현대마린솔루션
000720,현대건설
039490,키움증권
180640,한진칼
005387,현대차2우B
005940,NH투자증권
090430,아모레퍼시픽
161390,한국타이어앤테크놀로지
028300,HLB
377300,카카오페이
016360,삼성증권
006260,LS
011070,LG이노텍
141080,리가켐바이오
032640,LG유플러스
029780,삼성카드
000880,한화
064400,LG씨엔에스
021240,코웨이
087010,펩트론
034220,LG디스플레이
950160,코오롱티슈진
000250,삼천당제약
128940,한미약품
241560,두산밥캣
078930,GS
454910,두산로보틱스
088980,맥쿼리인프라
001040,CJ
005385,현대차우
058470,리노공업
138930,BNK금융지주
001440,대한전선
028050,삼성E&A
175330,JB금융지주
009830,한화솔루션
036570,엔씨소프트
022100,포스코DX
214450,파마리서치
062040,산일전기
251270,넷마블
271560,오리온
011790,SKC
051900,LG생활건강
347850,디앤디파마텍
004020,현대제철
310210,보로노이
035250,강원랜드
039030,이오테크닉스
066970,엘앤에프
240810,원익IPS
302440,SK바이오사이언스
108490,로보티즈
450080,에코프로머티
214370,케어젠
214150,클래시스
111770,영원무역
0009K0,에임드바이오
052690,한전기술
002380,KCC
036460,한국가스공사
031210,서울보증보험
082740,한화엔진
017800,현대엘리베이터
030530,원익홀딩스
000990,DB하이텍
140410,메지온
097950,CJ제일제당
011780,금호석유화학
103140,풍산
226950,올릭스
103590,일진전기
011170,롯데케미칼
071970,HD현대마린엔진
403870,HPSP
012510,더존비즈온
204320,HL만도
145020,휴젤
014680,한솔케미칼
004990,롯데지주
068760,셀트리온제약
088350,한화생명
001450,현대해상
041510,에스엠
012750,에스원
475830,오름테라퓨틱
319400,현대무벡스
026960,동서
042670,HD현대인프라코어
004370,농심
008930,한미사이언스
035900,JYP Ent.
237690,에스티팜
009970,영원무역홀딩스
439260,대한조선
383220,F&F
081660,미스토홀딩스
139130,iM금융지주
009420,한올바이오파마
257720,실리콘투
263750,펄어비스
030000,제일기획
095340,ISC
353200,대덕전자
489790,한화비전
003690,코리안리
000240,한국앤컴퍼니
004170,신세계
139480,이마트
051600,한전KPS
002790,아모레퍼시픽홀딩스
476830,알지노믹스
357780,솔브레인
001720,신영증권
000120,CJ대한통운
018670,SK가스
005290,동진쎄미켐
462870,시프트업
084370,유진테크
011210,현대위아
018880,한온시스템
028670,팬오션
001430,세아베스틸지주
010060,OCI홀딩스
336260,두산퓨얼셀
445680,큐리옥스바이오시스템즈
361610,SK아이이테크놀로지
004800,효성
069960,현대백화점
000155,두산우
069620,대웅제약
192820,코스맥스
089030,테크윙
023530,롯데쇼핑
005850,에스엘
222800,심텍
097230,HJ중공업
006280,녹십자
457190,이수스페셜티케미컬
160190,하이젠알앤엠
483650,달바글로벌
006040,동원산업
437730,삼현
067310,하나마이크론
098460,고영
064760,티씨케이
282330,BGF리테일
023590,다우기술
058610,에스피지
267270,HD현대건설기계
083650,비에이치아이
008770,호텔신라
395400,SK리츠
039200,오스코텍
112610,씨에스윈드
032350,롯데관광개발
007070,GS리테일
085620,미래에셋생명
073240,금호타이어
140860,파크시스템스
006360,GS건설
020560,아시아나항공
020150,롯데에너지머티리얼즈
065350,신성델타테크
375500,DL이앤씨
003570,SNT다이내믹스
00680K,미래에셋증권2우B
047040,대우건설
060370,LS마린솔루션
458870,씨어스테크놀로지
161890,한국콜마
466100,클로봇
007310,오뚜기
290650,엘앤씨바이오
034230,파라다이스
178320,서진시스템
036930,주성엔지니어링
017960,한국카본
000500,가온전선
195940,HK이노엔
005070,코스모신소재
007390,네이처셀
035760,CJ ENM
491000,리브스메드
007340,DN오토모티브
348370,엔켐
294870,HDC현대산업개발
293490,카카오게임즈
003540,대신증권
077970,STX엔진
484870,엠앤씨솔루션
232140,와이씨
253450,스튜디오드래곤
096530,씨젠
000080,하이트진로
328130,루닛
300720,한일시멘트
323280,태성
003090,대웅
082270,젬백스
001120,LX인터내셔널
051915,LG화학우
001800,오리온홀딩스
003380,하림지주
100090,SK오션플랜트
005440,현대지에프홀딩스
397030,에이프릴바이오
415640,KB발해인프라
249420,일동제약
005300,롯데칠성
122870,와이지엔터테인먼트
204270,제이앤티씨
319660,피에스케이
000815,삼성화재우
120110,코오롱인더
285130,SK케미칼
185750,종근당
330590,롯데리츠
101490,에스앤에스텍
192080,더블유게임즈
486990,노타
006120,SK디스커버리
085660,차바이오텍
071320,지역난방공사
080220,제주반도체
229640,LS에코에너지
358570,지아이이노베이션
007810,코리아써키트
004000,롯데정밀화학
137310,에스디바이오센서
115180,큐리언트
468530,프로티나
