종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,259500,258000,256500,261500
000660,SK하이닉스,KOSPI,1812000,1773000,1768000,1827000
005935,삼성전자우,KOSPI,193300,195000,191000,195600
402340,SK스퀘어,KOSPI,1089000,1080000,1066000,1095000
009150,삼성전기,KOSPI,1400000,1360000,1356000,1427000
373220,LG에너지솔루션,KOSPI,360000,356000,352000,364000
005380,현대차,KOSPI,382500,381000,378000,384000
207940,삼성바이오로직스,KOSPI,1415000,1406000,1396000,1423000
105560,KB금융,KOSPI,177900,173500,172200,178800
032830,삼성생명,KOSPI,307500,298000,296500,309500
028260,삼성물산,KOSPI,367000,363500,360500,374000
034020,두산에너빌리티,KOSPI,90800,88700,88000,91100
012450,한화에어로스페이스,KOSPI,1081000,1067000,1046000,1089000
055550,신한지주,KOSPI,112900,110700,108900,113200
329180,HD현대중공업,KOSPI,479000,452000,440500,491000
000270,기아,KOSPI,126600,125100,124900,126800
006400,삼성SDI,KOSPI,545000,546000,541000,560500
034730,SK,KOSPI,585000,586000,575000,587000
068270,셀트리온,KOSPI,178200,177900,176500,179700
086790,하나금융지주,KOSPI,137800,134000,133700,138100
012330,현대모비스,KOSPI,415500,407000,404000,418500
066570,LG전자,KOSPI,199500,200500,198600,204500
035420,NAVER,KOSPI,206500,204000,203000,207500
010120,LS ELECTRIC,KOSPI,204500,199500,198700,206500
000810,삼성화재,KOSPI,686000,641000,635000,694000
267260,HD현대일렉트릭,KOSPI,747000,718000,716000,756000
298040,효성중공업,KOSPI,2854000,2812000,2796000,2860000
005490,POSCO홀딩스,KOSPI,334000,329500,328000,334500
042660,한화오션,KOSPI,85600,83700,82700,86600
009540,HD한국조선해양,KOSPI,365500,341500,341500,370500
316140,우리금융지주,KOSPI,35100,33750,33750,35200
010130,고려아연,KOSPI,1179000,1190000,1160000,1193000
096770,SK이노베이션,KOSPI,144800,150600,142300,150900
042700,한미반도체,KOSPI,231000,241000,231000,241000
000150,두산,KOSPI,1356000,1282000,1279000,1385000
138040,메리츠금융지주,KOSPI,128400,126000,125100,130600
015760,한국전력,KOSPI,33100,32400,32250,33800
011200,HMM,KOSPI,20850,20700,20450,21000
267250,HD현대,KOSPI,247500,240000,238000,255500
017670,SK텔레콤,KOSPI,90900,88600,88600,91500
051910,LG화학,KOSPI,273000,273000,267500,276500
010140,삼성중공업,KOSPI,21400,20900,20700,21600
196170,알테오젠,KOSDAQ GLOBAL,268000,268000,265000,271500
006800,미래에셋증권,KOSPI,33450,33700,33250,33850
033780,KT&G,KOSPI,171800,169100,168100,172000
018260,삼성에스디에스,KOSPI,222500,220500,218500,223000
003550,LG,KOSPI,112500,112900,111200,115400
010950,S-Oil,KOSPI,150000,155800,147300,155800
024110,기업은행,KOSPI,20850,20350,20300,20850
003670,포스코퓨처엠,KOSPI,185300,186900,184900,189800
086280,현대글로비스,KOSPI,208500,200000,198400,208500
035720,카카오,KOSPI,34500,34200,33800,34850
000720,현대건설,KOSPI,134900,129600,128400,136400
079550,LIG디펜스앤에어로스페이스,KOSPI,678000,677000,665000,685000
278470,에이피알,KOSPI,372000,352000,347000,374000
064350,현대로템,KOSPI,124100,121900,120400,125000
272210,한화시스템,KOSPI,70900,70400,69500,72300
030200,KT,KOSPI,52700,52000,51800,52900
011070,LG이노텍,KOSPI,543000,541000,533000,554000
047810,한국항공우주,KOSPI,130500,129900,128700,132400
005830,DB손해보험,KOSPI,191700,186500,185300,192600
086520,에코프로,KOSDAQ GLOBAL,84400,83700,83100,85000
443060,HD현대마린솔루션,KOSPI,247000,230000,229500,254000
078930,GS,KOSPI,119000,115500,113000,119500
247540,에코프로비엠,KOSDAQ GLOBAL,110300,114000,109700,114800
071050,한국금융지주,KOSPI,193600,188600,188400,194000
307950,현대오토에버,KOSPI,390000,386000,382500,393000
003490,대한항공,KOSPI,28950,28650,28500,29050
323410,카카오뱅크,KOSPI,21350,21100,21100,21600
047050,포스코인터내셔널,KOSPI,57700,56500,56000,58700
028050,삼성E&A,KOSPI,51000,50500,49650,51300
006260,LS,KOSPI,319500,308500,303500,321500
259960,크래프톤,KOSPI,212500,204500,204500,213000
036930,주성엔지니어링,KOSDAQ GLOBAL,209000,213000,208000,229500
005940,NH투자증권,KOSPI,26300,25900,25850,26450
003230,삼양식품,KOSPI,1278000,1245000,1245000,1308000
180640,한진칼,KOSPI,139500,131700,131000,140300
0126Z0,삼성에피스홀딩스,KOSPI,340000,341000,338500,345000
277810,레인보우로보틱스,KOSDAQ,436000,435500,433500,442000
090430,아모레퍼시픽,KOSPI,140500,135600,134700,140800
047040,대우건설,KOSPI,19890,19500,19060,20150
007660,이수페타시스,KOSPI,109900,108400,108200,111000
016360,삼성증권,KOSPI,87400,86000,85700,87900
161390,한국타이어앤테크놀로지,KOSPI,62300,61900,61100,62800
000500,가온전선,KOSPI,254000,240000,236500,258500
352820,하이브,KOSPI,173000,168400,167300,175600
000880,한화,KOSPI,137300,135100,134200,139000
039490,키움증권,KOSPI,278000,270000,268000,279000
064400,LG씨엔에스,KOSPI,71900,71000,70300,71900
267270,HD건설기계,KOSPI,142500,137100,137000,145500
021240,코웨이,KOSPI,95200,94300,94100,95900
009830,한화솔루션,KOSPI,29800,29850,29550,31350
032640,LG유플러스,KOSPI,14890,14610,14510,14960
005387,현대차2우B,KOSPI,180500,181900,179800,181900
377300,카카오페이,KOSPI,46250,47150,46150,47200
326030,SK바이오팜,KOSPI,79400,79400,77200,80200
062040,산일전기,KOSPI,198600,190400,189700,199200
128940,한미약품,KOSPI,464000,467000,458000,472500
175330,JB금융지주,KOSPI,31750,30800,30600,32300
241560,두산밥캣,KOSPI,61600,61500,60700,61900
000100,유한양행,KOSPI,79400,78200,77700,79800
052690,한전기술,KOSPI,152000,149000,144400,154100
