종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,261500,256500,255500,266500
000660,SK하이닉스,KOSPI,1688000,1668000,1662000,1735000
005935,삼성전자우,KOSPI,196800,193100,190200,201000
402340,SK스퀘어,KOSPI,1058000,1060000,1027000,1079000
009150,삼성전기,KOSPI,1330000,1342000,1303000,1357000
005380,현대차,KOSPI,408000,427000,406500,434000
373220,LG에너지솔루션,KOSPI,351000,348500,343000,352000
207940,삼성바이오로직스,KOSPI,1599000,1599000,1577000,1611000
028260,삼성물산,KOSPI,387500,372000,367000,390000
032830,삼성생명,KOSPI,309500,293000,286500,316500
105560,KB금융,KOSPI,166600,165700,162200,167800
012450,한화에어로스페이스,KOSPI,1087000,1102000,1055000,1102000
034020,두산에너빌리티,KOSPI,85800,82900,81100,86700
000270,기아,KOSPI,131400,135800,130200,135800
055550,신한지주,KOSPI,107400,106200,105200,108700
329180,HD현대중공업,KOSPI,464500,467500,456000,468000
068270,셀트리온,KOSPI,193400,191300,190800,195500
012330,현대모비스,KOSPI,464000,505000,463000,505000
006400,삼성SDI,KOSPI,516000,515000,501000,519000
034730,SK,KOSPI,554000,557000,534000,558000
086790,하나금융지주,KOSPI,133200,131500,130700,133400
035420,NAVER,KOSPI,220000,218500,214000,223500
066570,LG전자,KOSPI,200500,200000,196100,201500
000810,삼성화재,KOSPI,680000,655000,645000,688000
010120,LS ELECTRIC,KOSPI,201500,196300,194500,205250
010130,고려아연,KOSPI,1372000,1399000,1365000,1404000
042660,한화오션,KOSPI,87300,86300,85000,87700
267260,HD현대일렉트릭,KOSPI,733000,722000,711000,739000
298040,효성중공업,KOSPI,2797000,2780000,2724000,2846000
005490,POSCO홀딩스,KOSPI,328000,329500,324500,330000
009540,HD한국조선해양,KOSPI,360500,363000,355500,364000
316140,우리금융지주,KOSPI,33000,32850,32500,33200
015760,한국전력,KOSPI,34800,33400,33050,36400
196170,알테오젠,KOSDAQ GLOBAL,311500,305000,296500,320000
017670,SK텔레콤,KOSPI,99600,99900,99100,102700
042700,한미반도체,KOSPI,219500,217000,213500,222000
011200,HMM,KOSPI,21350,22500,21250,22550
138040,메리츠금융지주,KOSPI,118000,120400,117000,120700
006800,미래에셋증권,KOSPI,36300,36000,35400,36450
000150,두산,KOSPI,1180000,1136000,1095000,1192500
096770,SK이노베이션,KOSPI,111200,116600,103700,116900
051910,LG화학,KOSPI,263500,265500,258000,265500
010140,삼성중공업,KOSPI,20700,20500,20200,20700
033780,KT&G,KOSPI,174700,175500,174000,176000
018260,삼성에스디에스,KOSPI,228000,227000,224000,231500
003550,LG,KOSPI,114400,112600,111100,115300
267250,HD현대,KOSPI,217000,217500,204000,218000
278470,에이피알,KOSPI,442000,444500,436000,453000
024110,기업은행,KOSPI,20350,20250,20150,20450
035720,카카오,KOSPI,36350,36100,35650,36650
010950,S-Oil,KOSPI,141000,135000,129700,143400
079550,LIG디펜스앤에어로스페이스,KOSPI,710000,718000,686000,719000
086280,현대글로비스,KOSPI,204500,213500,202000,214500
003670,포스코퓨처엠,KOSPI,168700,167500,163200,169500
064350,현대로템,KOSPI,136400,134900,131100,136900
000720,현대건설,KOSPI,130400,126900,122700,132600
272210,한화시스템,KOSPI,73400,72200,70600,73500
011070,LG이노텍,KOSPI,583000,592000,574000,593000
030200,KT,KOSPI,53300,53000,52600,53400
047810,한국항공우주,KOSPI,132100,132000,127800,132300
005830,DB손해보험,KOSPI,186700,184700,180700,188000
078930,GS,KOSPI,127700,121800,115300,129700
086520,에코프로,KOSDAQ GLOBAL,87000,85300,83300,87200
307950,현대오토에버,KOSPI,414500,457500,410000,471000
003230,삼양식품,KOSPI,1507000,1439000,1431000,1536000
247540,에코프로비엠,KOSDAQ GLOBAL,111500,111400,108500,112200
071050,한국금융지주,KOSPI,191200,190600,187100,191800
259960,크래프톤,KOSPI,228000,224000,223000,230000
003490,대한항공,KOSPI,28150,26850,26750,28200
323410,카카오뱅크,KOSPI,21500,21700,21300,21750
443060,HD현대마린솔루션,KOSPI,220500,210000,207500,222000
005940,NH투자증권,KOSPI,26650,26750,26250,26850
028050,삼성E&A,KOSPI,48250,47000,46100,48600
0126Z0,삼성에피스홀딩스,KOSPI,380000,374500,372500,388000
047050,포스코인터내셔널,KOSPI,52500,53400,51300,53500
006260,LS,KOSPI,293500,293500,287500,297500
277810,레인보우로보틱스,KOSDAQ,450500,454500,444000,456500
180640,한진칼,KOSPI,128800,125000,123500,131000
161390,한국타이어앤테크놀로지,KOSPI,68300,67600,66200,68700
090430,아모레퍼시픽,KOSPI,143500,142500,140300,146900
007660,이수페타시스,KOSPI,110800,107100,106000,111900
036930,주성엔지니어링,KOSDAQ GLOBAL,173400,178700,170000,180300
016360,삼성증권,KOSPI,88500,88400,87500,88900
047040,대우건설,KOSPI,19100,18250,17480,19760
352820,하이브,KOSPI,179100,173500,172800,181500
009830,한화솔루션,KOSPI,32900,32350,31350,33150
039490,키움증권,KOSPI,278500,276000,272500,279500
064400,LG씨엔에스,KOSPI,74100,73000,72000,75200
326030,SK바이오팜,KOSPI,91600,85300,84800,94800
021240,코웨이,KOSPI,100000,99400,97700,100400
005387,현대차2우B,KOSPI,201000,203000,199700,208000
000100,유한양행,KOSPI,86700,84600,84200,87100
128940,한미약품,KOSPI,530000,527000,514000,564000
267270,HD건설기계,KOSPI,139800,136300,133200,140900
000880,한화,KOSPI,118900,118600,114500,124500
032640,LG유플러스,KOSPI,14900,14980,14860,15010
377300,카카오페이,KOSPI,46300,45850,44550,47000
241560,두산밥캣,KOSPI,62300,61400,60600,62500
001440,대한전선,KOSPI,28200,27650,27300,28400
062040,산일전기,KOSPI,176900,171500,169100,178300
029780,삼성카드,KOSPI,46750,46400,46100,46750
240810,원익IPS,KOSDAQ GLOBAL,109300,111300,106800,111600
353200,대덕전자,KOSPI,107000,110900,104100,112300
175330,JB금융지주,KOSPI,27800,27700,27050,27850
010060,OCI홀딩스,KOSPI,275500,272500,261500,277500
271560,오리온,KOSPI,129000,127600,126900,130000
058470,리노공업,KOSDAQ GLOBAL,66400,67400,65000,67900
000500,가온전선,KOSPI,169200,161900,160800,171400
066970,엘앤에프,KOSPI,122200,119000,115000,123500
039030,이오테크닉스,KOSDAQ,400500,397000,386500,404500
036570,NC,KOSPI,226500,227000,223000,228500
028300,HLB,KOSDAQ,36500,38100,36100,38700
088350,한화생명,KOSPI,5580,5420,5330,5610
034220,LG디스플레이,KOSPI,9490,9560,9370,9570
005385,현대차우,KOSPI,202500,203500,200500,209500
052690,한전기술,KOSPI,123400,110200,107600,135400
088980,맥쿼리인프라,KOSPI,9800,9960,9770,9960
051900,LG생활건강,KOSPI,311000,315500,308500,318500
454910,두산로보틱스,KOSPI,71800,70200,69500,72000
138930,BNK금융지주,KOSPI,14880,14930,14780,15020
214450,파마리서치,KOSDAQ GLOBAL,442000,419000,417000,454000
001450,현대해상,KOSPI,51500,50800,49200,51800
011790,SKC,KOSPI,88300,85600,84500,89900
087010,펩트론,KOSDAQ,185000,184400,183500,189800
222800,심텍,KOSDAQ GLOBAL,112700,115900,112500,120400
298380,에이비엘바이오,KOSDAQ GLOBAL,74600,75400,74000,76700
002380,KCC,KOSPI,472000,455500,450500,475000
000250,삼천당제약,KOSDAQ,171100,169700,167000,173500
004170,신세계,KOSPI,424000,401000,394500,428500
082740,한화엔진,KOSPI,47900,47850,47150,49450
403870,HPSP,KOSDAQ GLOBAL,48500,48000,47100,48850
000990,DB하이텍,KOSPI,91500,92600,88900,93300
004020,현대제철,KOSPI,29700,30500,29350,31350
085620,미래에셋생명,KOSPI,29100,29050,28300,31000
001040,CJ,KOSPI,130800,128800,127600,131700
319660,피에스케이,KOSDAQ,129500,129900,127100,133000
108490,로보티즈,KOSDAQ,250500,254500,244500,257500
141080,리가켐바이오,KOSDAQ GLOBAL,98300,99700,97500,102800
018880,한온시스템,KOSPI,3545,3530,3455,3570
161890,한국콜마,KOSPI,148800,150400,147800,153400
095340,ISC,KOSDAQ,164800,163000,161100,166800
036460,한국가스공사,KOSPI,37100,36900,36600,37200
257720,실리콘투,KOSDAQ,51800,51400,50100,53700
111770,영원무역,KOSPI,75900,76400,75500,77100
