종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,230000,236000,228500,238500
000660,SK하이닉스,KOSPI,1420000,1443000,1397000,1487000
005935,삼성전자우,KOSPI,172000,172200,169300,175800
402340,SK스퀘어,KOSPI,949000,951000,931000,977000
009150,삼성전기,KOSPI,1274000,1315000,1250000,1357000
373220,LG에너지솔루션,KOSPI,367500,356000,347500,369000
005380,현대차,KOSPI,408000,396000,392500,410500
207940,삼성바이오로직스,KOSPI,1569000,1556000,1532000,1572000
105560,KB금융,KOSPI,171700,174600,168600,175400
012450,한화에어로스페이스,KOSPI,1152000,1118000,1112000,1169000
032830,삼성생명,KOSPI,280500,275000,274000,283000
329180,HD현대중공업,KOSPI,532000,507000,505000,542000
028260,삼성물산,KOSPI,336000,342000,326500,353500
000270,기아,KOSPI,135500,133600,132800,136200
034020,두산에너빌리티,KOSPI,79900,79500,77600,80000
055550,신한지주,KOSPI,106400,108200,104100,108900
068270,셀트리온,KOSPI,201000,197700,194850,202000
012330,현대모비스,KOSPI,505000,492000,485500,513000
006400,삼성SDI,KOSPI,481500,454000,442500,484500
034730,SK,KOSPI,513000,508000,506000,530000
086790,하나금융지주,KOSPI,130400,133700,128000,133900
035420,NAVER,KOSPI,211500,210500,206500,211500
010120,LS ELECTRIC,KOSPI,208500,208000,202500,209000
066570,LG전자,KOSPI,190000,184600,180900,190600
042660,한화오션,KOSPI,94400,90200,90200,94400
009540,HD한국조선해양,KOSPI,404000,398500,397000,411000
000810,삼성화재,KOSPI,630000,632000,621000,640000
267260,HD현대일렉트릭,KOSPI,764000,777000,745000,784000
298040,효성중공업,KOSPI,2934000,2952000,2898000,3006000
005490,POSCO홀딩스,KOSPI,336000,330500,323500,337000
010130,고려아연,KOSPI,1235000,1165000,1148000,1258000
316140,우리금융지주,KOSPI,33350,34500,33300,34700
015760,한국전력,KOSPI,35700,35650,35350,36050
096770,SK이노베이션,KOSPI,124500,119100,115400,124800
138040,메리츠금융지주,KOSPI,123500,125500,121000,125500
006800,미래에셋증권,KOSPI,36400,34300,34050,36700
011200,HMM,KOSPI,21450,21600,21100,21750
000150,두산,KOSPI,1233000,1221000,1201000,1253000
010140,삼성중공업,KOSPI,22550,22300,21950,22700
051910,LG화학,KOSPI,278000,272000,265750,280500
042700,한미반도체,KOSPI,205500,195900,192700,207500
033780,KT&G,KOSPI,185700,186600,180600,188800
196170,알테오젠,KOSDAQ GLOBAL,348000,316000,313000,356000
017670,SK텔레콤,KOSPI,85000,87500,83700,88600
079550,LIG디펜스앤에어로스페이스,KOSPI,823000,764000,764000,839000
267250,HD현대,KOSPI,226000,227000,220500,229500
035720,카카오,KOSPI,39550,39850,38500,39850
018260,삼성에스디에스,KOSPI,222500,224500,218000,225250
064350,현대로템,KOSPI,150200,148600,147600,152400
003550,LG,KOSPI,107600,107000,103600,107700
024110,기업은행,KOSPI,20250,20600,20200,20700
010950,S-Oil,KOSPI,139600,135900,131300,140000
086280,현대글로비스,KOSPI,203000,206000,198200,206000
047810,한국항공우주,KOSPI,154100,155400,149800,156800
003670,포스코퓨처엠,KOSPI,165500,155900,152200,166000
272210,한화시스템,KOSPI,77200,71500,71400,77400
278470,에이피알,KOSPI,387000,382500,373000,396000
030200,KT,KOSPI,52400,53000,52400,53200
011070,LG이노텍,KOSPI,555000,556000,546000,573000
086520,에코프로,KOSDAQ GLOBAL,93500,86600,84000,93700
000720,현대건설,KOSPI,110600,110400,105800,110800
307950,현대오토에버,KOSPI,431500,418000,412500,442500
247540,에코프로비엠,KOSDAQ GLOBAL,114800,107900,105600,115400
259960,크래프톤,KOSPI,242000,240000,235000,244000
071050,한국금융지주,KOSPI,193900,190900,188700,194400
005830,DB손해보험,KOSPI,162300,165900,159200,167700
323410,카카오뱅크,KOSPI,22150,22000,21450,22150
0126Z0,삼성에피스홀딩스,KOSPI,422000,411000,404500,425000
005940,NH투자증권,KOSPI,28250,27800,27700,28250
006260,LS,KOSPI,330000,325500,323500,342000
047050,포스코인터내셔널,KOSPI,56700,57200,54700,57200
003490,대한항공,KOSPI,26850,27100,26400,27100
003230,삼양식품,KOSPI,1288000,1308000,1265000,1323000
028050,삼성E&A,KOSPI,48800,48150,47400,49100
277810,레인보우로보틱스,KOSDAQ,489000,465000,454000,489500
443060,HD현대마린솔루션,KOSPI,204500,196900,196900,207500
078930,GS,KOSPI,97300,98300,94450,98300
161390,한국타이어앤테크놀로지,KOSPI,70000,70100,68400,70800
016360,삼성증권,KOSPI,93200,91100,90700,93500
090430,아모레퍼시픽,KOSPI,135800,139900,131200,140000
352820,하이브,KOSPI,183900,185700,180800,186200
039490,키움증권,KOSPI,297500,280000,278000,301500
180640,한진칼,KOSPI,116700,117800,112300,118500
064400,LG씨엔에스,KOSPI,73600,72800,71700,73800
005387,현대차2우B,KOSPI,201500,200500,197000,201500
047040,대우건설,KOSPI,17030,16650,16330,17290
326030,SK바이오팜,KOSPI,88700,85100,83800,89000
267270,HD건설기계,KOSPI,143800,140100,139800,144200
007660,이수페타시스,KOSPI,93000,85100,83100,93100
036930,주성엔지니어링,KOSDAQ GLOBAL,144800,129500,127800,145500
021240,코웨이,KOSPI,94300,94600,88800,94800
000100,유한양행,KOSPI,82000,80600,78900,82200
032640,LG유플러스,KOSPI,14950,15000,14770,15180
241560,두산밥캣,KOSPI,64900,63300,62300,65200
009830,한화솔루션,KOSPI,35250,33700,33250,36000
377300,카카오페이,KOSPI,44200,42050,41750,44500
000880,한화,KOSPI,83800,0,0,0
001440,대한전선,KOSPI,28900,27750,27200,29100
062040,산일전기,KOSPI,183800,169600,169100,186600
029780,삼성카드,KOSPI,47650,47450,46700,47900
271560,오리온,KOSPI,137500,136200,135100,138500
028300,HLB,KOSDAQ,40700,37300,37100,41100
058470,리노공업,KOSDAQ GLOBAL,70700,67000,66300,70900
175330,JB금융지주,KOSPI,28650,28550,27750,29000
353200,대덕전자,KOSPI,107600,104500,102400,113200
010060,OCI홀딩스,KOSPI,284500,267000,253000,293500
036570,NC,KOSPI,243500,247500,238500,248000
298380,에이비엘바이오,KOSDAQ GLOBAL,93600,89500,86400,94500
