종목코드,종목명,시장,종가,시가,저가,고가
005930,삼성전자,KOSPI,186300,190500,186300,191200
000660,SK하이닉스,KOSPI,933000,952000,927000,963000
005935,삼성전자우,KOSPI,130900,131300,130900,136500
005380,현대차,KOSPI,485000,500000,485000,501000
373220,LG에너지솔루션,KOSPI,356000,362000,355000,365000
402340,SK스퀘어,KOSPI,557000,564000,536000,571000
207940,삼성바이오로직스,KOSPI,1523000,1556000,1523000,1562000
012450,한화에어로스페이스,KOSPI,1278000,1300000,1232000,1314000
034020,두산에너빌리티,KOSPI,100700,107100,100400,107200
000270,기아,KOSPI,161700,162100,159200,163900
105560,KB금융,KOSPI,145300,147900,144100,150300
329180,HD현대중공업,KOSPI,502000,535000,502000,539000
028260,삼성물산,KOSPI,274500,286500,271000,289000
068270,셀트리온,KOSPI,188300,195000,187700,195100
032830,삼성생명,KOSPI,217500,225500,214000,225500
055550,신한지주,KOSPI,89900,94000,89300,94600
042660,한화오션,KOSPI,118900,125000,118900,125200
012330,현대모비스,KOSPI,381000,379500,372000,387000
006800,미래에셋증권,KOSPI,61900,65000,61600,65000
267260,HD현대일렉트릭,KOSPI,913000,925000,900000,935000
035420,NAVER,KOSPI,209000,215500,208500,215500
009150,삼성전기,KOSPI,427500,440500,425500,444500
010130,고려아연,KOSPI,1486000,1551000,1448000,1563000
006400,삼성SDI,KOSPI,376500,386500,375500,387000
086790,하나금융지주,KOSPI,106000,107900,104300,109700
015760,한국전력,KOSPI,45600,47300,45500,47400
042700,한미반도체,KOSPI,297000,301500,296000,313000
005490,POSCO홀딩스,KOSPI,325000,333000,325000,340000
009540,HD한국조선해양,KOSPI,366000,392000,365500,394500
010120,LS ELECTRIC,KOSPI,823000,854000,823000,865000
298040,효성중공업,KOSPI,2589000,2643000,2550000,2660000
034730,SK,KOSPI,329000,344000,328000,348000
272210,한화시스템,KOSPI,124000,134700,123500,136500
316140,우리금융지주,KOSPI,31700,32450,31550,33000
010140,삼성중공업,KOSPI,26000,27600,26000,27650
000250,삼천당제약,KOSDAQ,941000,930000,913000,974000
000810,삼성화재,KOSPI,455500,459000,453500,468000
035720,카카오,KOSPI,46900,48900,46900,48950
051910,LG화학,KOSPI,290000,298000,289000,299500
267250,HD현대,KOSPI,240500,252000,238500,256000
086520,에코프로,KOSDAQ GLOBAL,139600,145100,139500,145900
011200,HMM,KOSPI,19810,20750,19810,20800
064350,현대로템,KOSPI,168900,176300,166600,179400
024110,기업은행,KOSPI,23050,23700,22900,23700
096770,SK이노베이션,KOSPI,105600,111100,105100,111400
066570,LG전자,KOSPI,109500,111300,109000,113500
138040,메리츠금융지주,KOSPI,105300,106600,104700,109400
196170,알테오젠,KOSDAQ GLOBAL,330500,341000,329000,342500
247540,에코프로비엠,KOSDAQ GLOBAL,179100,183800,178300,184300
033780,KT&G,KOSPI,151800,153800,150700,155700
000150,두산,KOSPI,1066000,1125000,1065000,1134000
000720,현대건설,KOSPI,154100,165600,153600,165600
003670,포스코퓨처엠,KOSPI,186400,191100,186000,192200
047810,한국항공우주,KOSPI,169900,179000,168300,180000
086280,현대글로비스,KOSPI,216000,221500,215000,222500
017670,SK텔레콤,KOSPI,74200,76100,73900,76300
030200,KT,KOSPI,57800,59100,56700,59200
079550,LIG넥스원,KOSPI,640000,661000,625000,668000
047050,포스코인터내셔널,KOSPI,76900,81500,76400,82500
003550,LG,KOSPI,86800,91200,85500,91300
0126Z0,삼성에피스홀딩스,KOSPI,511000,530000,510000,532000
352820,하이브,KOSPI,290500,318500,286000,320500
005830,DB손해보험,KOSPI,176800,178700,175500,182300
278470,에이피알,KOSPI,324500,346000,321000,349000
010950,S-Oil,KOSPI,106000,111000,104900,114700
018260,삼성에스디에스,KOSPI,152400,158100,152200,158600
071050,한국금융지주,KOSPI,211000,220000,209000,222500
005940,NH투자증권,KOSPI,32700,34050,32650,34200
277810,레인보우로보틱스,KOSDAQ,594000,626000,590000,633000
039490,키움증권,KOSPI,415000,433000,410000,436500
323410,카카오뱅크,KOSPI,23500,24050,23400,24250
