종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005935,삼성전자우
373220,LG에너지솔루션
005380,현대차
402340,SK스퀘어
034020,두산에너빌리티
012450,한화에어로스페이스
207940,삼성바이오로직스
329180,HD현대중공업
000270,기아
009150,삼성전기
105560,KB금융
006400,삼성SDI
028260,삼성물산
032830,삼성생명
055550,신한지주
068270,셀트리온
267260,HD현대일렉트릭
042660,한화오션
012330,현대모비스
006800,미래에셋증권
010130,고려아연
010120,LS ELECTRIC
086790,하나금융지주
009540,HD한국조선해양
035420,NAVER
298040,효성중공업
005490,POSCO홀딩스
010140,삼성중공업
015760,한국전력
034730,SK
042700,한미반도체
051910,LG화학
316140,우리금융지주
064350,현대로템
000150,두산
272210,한화시스템
267250,HD현대
096770,SK이노베이션
003670,포스코퓨처엠
079550,LIG디펜스앤에어로스페이스
017670,SK텔레콤
035720,카카오
086520,에코프로
066570,LG전자
000810,삼성화재
247540,에코프로비엠
033780,KT&G
011200,HMM
196170,알테오젠
000720,현대건설
138040,메리츠금융지주
024110,기업은행
278470,에이피알
047810,한국항공우주
086280,현대글로비스
030200,KT
003550,LG
071050,한국금융지주
047050,포스코인터내셔널
0126Z0,삼성에피스홀딩스
047040,대우건설
010950,S-Oil
018260,삼성에스디에스
259960,크래프톤
011070,LG이노텍
005940,NH투자증권
006260,LS
323410,카카오뱅크
277810,레인보우로보틱스
039490,키움증권
307950,현대오토에버
005830,DB손해보험
443060,HD현대마린솔루션
007660,이수페타시스
352820,하이브
028050,삼성E&A
016360,삼성증권
003230,삼양식품
000250,삼천당제약
058470,리노공업
267270,HD건설기계
000880,한화
003490,대한항공
298380,에이비엘바이오
005387,현대차2우B
950160,코오롱티슈진
009830,한화솔루션
090430,아모레퍼시픽
028300,HLB
326030,SK바이오팜
066970,엘앤에프
001440,대한전선
161390,한국타이어앤테크놀로지
180640,한진칼
000100,유한양행
377300,카카오페이
052690,한전기술
141080,리가켐바이오
241560,두산밥캣
010060,OCI홀딩스
032640,LG유플러스
078930,GS
062040,산일전기
000990,DB하이텍
087010,펩트론
064400,LG씨엔에스
034220,LG디스플레이
128940,한미약품
001040,CJ
082740,한화엔진
039030,이오테크닉스
029780,삼성카드
454910,두산로보틱스
021240,코웨이
138930,BNK금융지주
450080,에코프로머티
036570,NC
214370,케어젠
036930,주성엔지니어링
005385,현대차우
240810,원익IPS
353200,대덕전자
004020,현대제철
310210,보로노이
271560,오리온
088980,맥쿼리인프라
175330,JB금융지주
022100,포스코DX
095340,ISC
002380,KCC
103590,일진전기
011790,SKC
403870,HPSP
018880,한온시스템
088350,한화생명
108490,로보티즈
011170,롯데케미칼
251270,넷마블
489790,한화비전
032820,우리기술
071970,HD현대마린엔진
214150,클래시스
051900,LG생활건강
004170,신세계
375500,DL이앤씨
017800,현대엘리베이터
023530,롯데쇼핑
226950,올릭스
111770,영원무역
457190,이수스페셜티케미컬
439260,대한조선
263750,펄어비스
357780,솔브레인
035250,강원랜드
012510,더존비즈온
347850,디앤디파마텍
020150,롯데에너지머티리얼즈
097950,CJ제일제당
036460,한국가스공사
031210,서울보증보험
006360,GS건설
302440,SK바이오사이언스
064760,티씨케이
440110,파두
319400,현대무벡스
011780,금호석유화학
214450,파마리서치
000500,가온전선
014680,한솔케미칼
012750,에스원
222800,심텍
100790,미래에셋벤처투자
336260,두산퓨얼셀
001720,신영증권
145020,휴젤
005290,동진쎄미켐
0009K0,에임드바이오
043260,성호전자
178320,서진시스템
084370,유진테크
112610,씨에스윈드
237690,에스티팜
139130,iM금융지주
083650,비에이치아이
028670,팬오션
483650,달바글로벌
257720,실리콘투
139480,이마트
098460,고영
097230,HJ중공업
004990,롯데지주
004800,효성
051600,한전KPS
009970,영원무역홀딩스
078600,대주전자재료
005850,에스엘
103140,풍산
140410,메지온
00680K,미래에셋증권2우B
009420,한올바이오파마
319660,피에스케이
067310,하나마이크론
008930,한미사이언스
218410,RFHIC
017960,한국카본
026960,동서
279570,케이뱅크
058610,에스피지
120110,코오롱인더
001450,현대해상
082920,비츠로셀
068760,셀트리온제약
476830,알지노믹스
192820,코스맥스
001430,세아베스틸지주
383220,F&F
007340,DN오토모티브
204320,HL만도
030530,원익홀딩스
031980,피에스케이홀딩스
008770,호텔신라
000155,두산우
018670,SK가스
131970,두산테스나
000240,한국앤컴퍼니
007810,코리아써키트
323280,태성
000120,CJ대한통운
085620,미래에셋생명
282330,BGF리테일
004370,농심
005440,현대지에프홀딩스
002790,아모레퍼시픽홀딩스
077970,STX엔진
298020,효성티앤씨
089030,테크윙
030000,제일기획
027360,아주IB투자
361610,SK아이이테크놀로지
035900,JYP Ent.
011210,현대위아
101490,에스앤에스텍
069960,현대백화점
081660,미스토홀딩스
003690,코리안리
161890,한국콜마
322000,HD현대에너지솔루션
347700,스피어
041510,에스엠
005070,코스모신소재
023590,다우기술
001120,LX인터내셔널
010170,대한광통신
395400,SK리츠
462870,시프트업
140860,파크시스템스
060370,LS마린솔루션
458870,씨어스
007070,GS리테일
039200,오스코텍
003570,SNT다이내믹스
229640,LS에코에너지
232140,와이씨
003540,대신증권
099320,쎄트렉아이
131290,티에스이
080220,제주반도체
475150,SK이터닉스
417200,LS머트리얼즈
475830,오름테라퓨틱
069620,대웅제약
038500,삼표시멘트
073240,금호타이어
290650,엘앤씨바이오
095610,테스
006040,동원산업
437730,삼현
032350,롯데관광개발
006280,녹십자
085660,차바이오텍
003530,한화투자증권
065350,신성델타테크
012630,HDC
294870,IPARK현대산업개발
030610,교보증권
004000,롯데정밀화학
036540,SFA반도체
281740,레이크머티리얼즈
090710,휴림로봇
183300,코미코
001800,오리온홀딩스
445680,큐리옥스바이오시스템즈
491000,리브스메드
127120,제이에스링크
003380,하림지주
195940,HK이노엔
007310,오뚜기
034230,파라다이스
020560,아시아나항공
115180,큐리언트
100090,SK오션플랜트
397030,에이프릴바이오
082640,동양생명
000210,DL
051915,LG화학우
388210,씨엠티엑스
