종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
373220,LG에너지솔루션,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,418000,1675.0,978120.0,418000,388500,453500,488500,65.1,75.1,77.5,↩️ PULL (눌림),③ 박스 / 중립,-5.64,42.18,-6.79,3.67,9.52,0,0.89,0.91,1.0,1.0,0.02,1.0,0.71,43.5,44.4,-2.58,569.3067,-0.034,1.15,-1.2,460850,-1,13.53,0,0,0,0,True,-5.75,0.72,19.6,3,,"정배열(단), 장기추세(120↑), MACD>Sig",2.0,-6.01,15.0,1.2033898305084745,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),3,128,20251216,20251216,15.93,7.54,19.6,3.67
332570,PS일렉트로닉스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,4940,74.66,2163.2,4940,4590,5360,5770,65.1,68.6,71.9,↩️ PULL (눌림),⑤ 하락 / 약세,13.56,43.19,9.3,-23.67,26.46,0,0.89,0.91,1.0,1.0,0.25,0.0,0.74,63.8,61.7,1.67,32.3328,-0.3015,1.1,-1.12,4399,1,32.77,0,0,0,1,True,-4.63,-5.36,-16.13,5,★,"RSI적정, 20선근접, 장기추세(120↑), 자금유입, MACD>Sig",2.0,1.3032692307692306,7.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,129,20251216,20251216,15.93,7.54,-16.13,-23.67
329180,HD현대중공업,KOSPI,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,524000,1264.01,549996.8,524000,487000,569000,613000,65.0,74.7,77.4,↩️ PULL (눌림),⑤ 하락 / 약세,-13.1,20.88,-14.25,-11.76,-11.78,0,0.9,0.92,1.0,1.0,0.0,1.0,0.66,42.3,47.3,-4.58,-424.886,-0.0845,0.83,-1.81,593900,-1,14.58,0,0,0,0,True,-9.19,0.77,4.17,2,,"정배열(단), 장기추세(120↑)",2.0,-1.3093333333333335,11.0,1.2162162162162162,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,130,20251216,20251216,15.93,7.54,4.17,-11.76
192820,코스맥스,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,169900,238.21,19282.8,169300,159500,181000,192600,65.0,64.4,74.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,9.05,-37.07,7.9,-37.27,-69.73,0,0.79,0.7,0.85,0.92,0.25,0.14,0.63,62.0,51.7,3.38,1887.8922,0.0192,1.86,0.47,172970,-1,7.66,1,0,0,1,False,3.47,4.23,-21.34,4,,"RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig",1.8,-2.054411764705882,14.0,1.0673076923076923,0.3544004725339634,-1,🔇 변동성 축소 (BW 7.7%). 📉 매도세 우위. 📈 상승 모멘텀 개선. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),4,131,20251216,20251216,15.93,7.54,-21.34,-37.27
064260,다날,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,6550,186.9,4917.2,6550,6090,7110,7660,64.9,70.9,79.3,↩️ PULL (눌림),⑤ 하락 / 약세,-0.76,6.16,-5.02,-32.68,-10.57,0,0.91,0.92,1.0,1.0,0.1,0.09,0.86,46.0,84.4,-3.63,84.833,-0.0204,0.74,2.29,7503,-1,13.81,0,0,0,0,True,1.55,-3.11,-25.14,2,,"RSI적정, 자금유입, MACD>Sig",2.0,1.3032692307692306,7.0,1.2173913043478262,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,132,20251216,20251216,15.93,7.54,-25.14,-32.68
028300,HLB,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,바이오·의약품,46150,175.6,60850.2,46150,43050,49900,53600,64.7,70.4,79.3,↩️ PULL (눌림),② 상승 후 조정,-3.05,-10.04,-7.31,11.4,-26.77,0,0.9,0.87,0.99,1.0,0.14,0.08,0.71,47.9,47.1,-2.85,-313.5237,-0.1959,0.92,-2.37,50890,-1,14.34,0,0,0,0,True,-6.48,-8.97,18.94,3,,"RSI적정, 정배열(단), 장기추세(120↑)",2.0,3.713461538461538,5.0,1.2096774193548387,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,133,20251216,20251216,15.93,7.54,18.94,11.4
069620,대웅제약,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,183700,86.64,21284.5,183700,171900,197900,212500,64.7,68.6,71.1,↩️ PULL (눌림),② 상승 후 조정,8.44,21.09,7.29,13.89,-11.57,0,0.89,0.83,0.96,1.0,0.27,0.0,0.72,60.9,73.7,2.75,-746.0574,-0.1372,0.94,-0.39,171900,1,15.59,0,0,0,1,True,0.27,2.0,29.82,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,3.713461538461538,5.0,1.2033898305084745,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,134,20251216,20251216,15.93,7.54,29.82,13.89
050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,7790,59.0,4732.9,7790,7360,8440,9080,64.6,68.1,71.3,↩️ PULL (눌림),② 상승 후 조정,9.56,7.15,5.3,6.85,-9.58,0,1.0,0.89,0.78,1.0,0.24,0.0,0.73,58.6,64.5,1.76,8.0103,-0.1368,0.62,0.26,7363,1,20.49,0,0,0,1,True,1.04,0.0,14.39,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,1.3032692307692306,7.0,1.5116279069767442,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,135,20251216,20251216,15.93,7.54,14.39,6.85
006910,보성파워텍,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,5000,143.29,2456.5,5000,4875,5150,5300,64.6,57.2,68.1,🔁 MR (반전),③ 박스 / 중립,0.4,39.86,-3.86,3.82,23.13,15,0.89,0.32,0.11,1.0,0.16,0.04,0.67,44.6,56.3,-4.27,-7.8231,0.0363,1.47,0.42,4875,1,14.14,0,1,1,0,True,-3.29,-3.66,11.36,4,,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,6.550272727272727,2.0,1.2,0.0,1,🌪️ 15일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),3,136,20251216,20251216,15.93,7.54,11.36,3.82
018260,삼성에스디에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,172700,185.16,133631.5,172700,164500,182600,192400,64.4,63.0,73.6,↩️ PULL (눌림),⑤ 하락 / 약세,5.89,-9.96,4.74,-12.27,-42.62,0,0.9,0.61,0.57,1.0,0.22,0.09,0.74,57.2,53.0,0.66,111.9333,-0.0674,0.73,-1.22,161860,1,8.64,1,0,0,1,True,-2.37,1.11,3.66,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,1.3032692307692306,7.0,1.2073170731707317,0.0,1,🔇 변동성 축소 (BW 8.6%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,137,20251216,20251216,15.93,7.54,3.66,-12.27
178320,서진시스템,KOSDAQ,기타 전기장비 제조업,기타 전기장비 제조업,IT/전기전자,25700,82.06,14464.5,25700,24000,27750,29800,64.4,67.2,71.3,↩️ PULL (눌림),② 상승 후 조정,13.72,20.37,9.46,6.94,3.64,0,0.9,0.85,0.98,1.0,0.26,0.0,0.71,59.2,55.3,2.35,131.0276,-0.1667,0.79,-1.99,24005,1,23.9,0,0,0,1,False,-4.64,1.18,14.48,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",2.0,1.3032692307692306,7.0,1.2058823529411764,0.0,1,📉 매도세 우위. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,138,20251216,20251216,15.93,7.54,14.48,6.94
348370,엔켐,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,66400,124.78,14453.6,66400,61700,72000,77600,64.3,69.9,78.8,↩️ PULL (눌림),⑤ 하락 / 약세,0.0,20.29,-4.26,-24.85,3.56,0,0.89,0.9,1.0,1.0,0.1,0.02,0.72,59.1,47.6,-1.45,230.0588,-0.1831,0.75,-1.86,59710,1,34.59,0,0,0,0,True,-5.95,-10.51,-17.31,1,,"RSI적정, MACD>Sig",2.0,-2.054411764705882,14.0,1.1914893617021276,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,139,20251216,20251216,15.93,7.54,-17.31,-24.85
066570,LG전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,93100,524.62,151647.2,93100,89900,97900,102700,64.3,65.2,72.2,↩️ PULL (눌림),③ 박스 / 중립,6.28,24.63,5.13,4.98,-8.03,0,1.0,0.55,0.24,1.0,0.26,0.45,0.69,62.6,64.1,2.81,272.7036,-0.1448,0.78,-1.53,89930,1,22.36,0,0,0,1,False,-2.51,6.77,20.91,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,1.3032692307692306,7.0,1.5,0.0,1,📉 매도세 우위. 💸 자금 유입 지속. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),3,140,20251216,20251216,15.93,7.54,20.91,4.98
036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,기타,41950,200.15,38725.3,41950,40400,44300,46600,64.2,64.4,72.4,↩️ PULL (눌림),⑤ 하락 / 약세,3.97,10.98,2.82,-13.11,-21.68,0,1.0,0.6,0.3,1.0,0.21,0.1,0.56,60.9,60.2,1.35,39.7601,-0.0038,2.26,-0.84,39785,1,6.99,1,0,0,1,True,0.0,1.33,2.82,7,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",1.8,6.550272727272727,2.0,1.5161290322580645,0.0,1,🔇 변동성 축소 (BW 7.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,141,20251216,20251216,15.93,7.54,2.82,-13.11
006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,12590,194.73,8237.2,12330,11120,14150,15960,64.2,71.1,69.2,🔼 BRK (돌파),① 강한 상승 추세,16.68,35.81,12.42,11.23,19.08,0,0.79,1.0,0.41,0.55,0.61,0.1,0.64,58.9,73.4,5.18,103.1415,0.2627,0.79,0.02,11120,1,28.44,0,0,0,1,False,8.16,10.83,18.77,6,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.550272727272727,2.0,1.0612244897959184,2.10867802108678,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),1,142,20251216,20251216,15.93,7.54,18.77,11.23
323410,카카오뱅크,KOSPI,은행 및 저축기관,은행 및 저축기관,인터넷/플랫폼·게임,21200,148.61,101122.0,21200,20300,22250,23300,64.1,51.4,70.3,↩️ PULL (눌림),⑤ 하락 / 약세,0.24,-31.61,-0.91,-30.1,-64.27,4,0.87,0.53,0.43,1.0,0.0,0.05,0.73,34.0,39.3,-2.02,15.839,-0.048,1.09,-2.3,22540,-1,5.07,1,1,1,0,True,-2.3,-3.42,-14.17,0,,MACD>Sig,1.8,-1.7425,12.0,1.1666666666666667,0.0,-1,🌪️ 에너지 응축 시작 (4일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,143,20251216,20251216,15.93,7.54,-14.17,-30.1
003690,코리안리,KOSPI,재 보험업,재 보험업,금융,11590,69.04,22579.8,11590,11040,12410,13230,63.8,67.7,70.0,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,3.02,12.74,1.87,-10.95,-19.92,0,1.0,0.76,0.57,1.0,0.36,0.0,0.76,56.0,74.0,1.46,-2.3779,0.0834,2.01,1.29,11045,1,6.74,1,0,0,1,True,3.11,-0.26,4.98,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입",1.8,-0.13190476190476189,8.0,1.490909090909091,0.0,1,🔇 변동성 축소 (BW 6.7%). 🧱 구조적 지지선(Swing Low) 근접. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),4,144,20251216,20251216,15.93,7.54,4.98,-10.95
042520,한스바이오메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,32500,300.09,4396.1,32000,28750,36800,41600,63.7,77.3,77.7,🔼 BRK (돌파),① 강한 상승 추세,0.93,258.32,-3.33,118.15,241.59,0,0.85,1.0,0.33,0.67,0.85,0.21,0.85,61.0,68.2,4.66,142.4688,0.4346,0.8,1.62,25460,1,35.14,0,0,0,1,False,12.85,12.07,125.69,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.550272727272727,2.0,1.1466666666666667,1.5625,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),1,145,20251216,20251216,15.93,7.54,125.69,118.15
089010,켐트로닉스,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,29650,143.31,4844.6,29650,27550,32150,34650,63.6,67.2,78.9,↩️ PULL (눌림),⑤ 하락 / 약세,3.31,27.53,-0.95,-20.59,10.8,0,0.89,0.9,1.0,1.0,0.11,0.04,0.72,54.2,69.6,-2.16,81.0765,-0.1655,0.83,-1.8,33895,-1,17.4,0,0,0,0,True,-7.49,-4.66,-13.05,4,,"RSI적정, 장기추세(120↑), 자금유입, MACD>Sig",2.0,-2.054411764705882,14.0,1.1904761904761905,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,146,20251216,20251216,15.93,7.54,-13.05,-20.59
009520,포스코엠텍,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,15790,94.67,6575.4,15790,15000,16980,18160,63.6,68.0,69.5,↩️ PULL (눌림),② 상승 후 조정,3.54,40.23,-0.72,15.44,23.5,0,1.0,0.81,0.64,1.0,0.27,0.0,0.77,53.2,78.4,0.01,1.5279,-0.0679,1.3,0.12,15001,1,15.44,0,0,0,1,True,-3.95,-3.31,22.98,7,★,"RSI적정, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.0,4.4190000000000005,3.0,1.5063291139240507,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,147,20251216,20251216,15.93,7.54,22.98,15.44
095340,ISC,KOSDAQ,기계장비 및 관련 물품 도매업,기계장비 및 관련 물품 도매업,조선·기계·설비,98500,167.92,20879.1,98500,91700,106600,114700,63.5,65.5,79.7,↩️ PULL (눌림),② 상승 후 조정,11.8,92.01,7.54,23.62,75.28,0,0.89,0.88,1.0,1.0,0.16,0.07,0.6,41.2,42.3,-4.68,-1643.4152,-0.4948,0.51,-0.12,91780,1,37.49,0,0,0,0,True,-10.21,-11.1,31.16,2,,"정배열(단), 장기추세(120↑)",2.0,-1.3093333333333335,11.0,1.1911764705882353,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,148,20251216,20251216,15.93,7.54,31.16,23.62
000880,한화,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,78800,146.99,59067.5,78800,73300,85400,92000,63.5,67.2,78.8,↩️ PULL (눌림),⑤ 하락 / 약세,-8.9,-15.99,-10.05,-32.46,-48.65,0,0.89,0.9,1.0,1.0,0.1,0.05,0.71,48.1,48.9,-3.13,234.1065,-0.0904,1.04,-2.69,88740,-1,11.3,0,0,0,0,True,-6.97,-1.87,-16.53,1,,"RSI적정, MACD>Sig",1.8,-2.054411764705882,14.0,1.2,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,149,20251216,20251216,15.93,7.54,-16.53,-32.46
000150,두산,KOSPI,기타 금융업,기타 금융업,금융,821000,668.95,132951.4,821000,804000,841000,861000,63.5,56.6,66.4,↩️ PULL (눌림),② 상승 후 조정,-11.91,31.57,-13.06,12.55,-1.09,4,0.87,0.26,0.07,1.0,0.14,0.61,0.59,45.4,34.7,-5.82,-9749.3926,-0.1124,0.65,-0.84,819200,1,13.85,0,1,1,0,True,-7.34,-3.64,28.48,3,,"RSI적정, 정배열(단), 장기추세(120↑)",1.8,-0.13190476190476189,8.0,1.1764705882352942,0.0,1,🌪️ 에너지 응축 시작 (4일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,150,20251216,20251216,15.93,7.54,28.48,12.55
078600,대주전자재료,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,71200,118.81,11022.2,71200,66200,77200,83200,63.4,66.8,78.9,↩️ PULL (눌림),③ 박스 / 중립,-2.47,6.59,-6.73,-4.8,-10.14,0,0.89,0.9,1.0,1.0,0.1,0.02,0.61,50.0,61.6,-3.37,-126.679,-0.1723,1.65,-2.05,78220,-1,14.83,0,0,0,0,True,-8.01,-6.56,2.74,3,,"RSI적정, 거래량↑, 정배열(단), 자금유입",2.0,1.3032692307692306,7.0,1.2,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),3,151,20251216,20251216,15.93,7.54,2.74,-4.8
035420,NAVER,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,231500,3548.44,363113.9,231500,216000,250000,268000,63.4,71.6,76.1,↩️ PULL (눌림),⑤ 하락 / 약세,-7.03,-20.17,-8.18,-17.42,-52.83,0,0.89,0.86,0.99,1.0,0.0,1.0,0.52,16.0,18.4,-6.87,-1388.5898,-0.0579,1.65,-2.78,249700,-1,12.67,0,0,0,0,True,-6.65,-4.73,-1.49,0,,거래량↑,2.0,-0.9392307692307693,10.0,1.1935483870967742,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),5,152,20251216,20251216,15.93,7.54,-1.49,-17.42
089890,코세스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,19240,129.29,3190.9,19240,17890,20900,22500,63.3,61.5,81.5,↩️ PULL (눌림),② 상승 후 조정,-32.25,169.47,-36.51,29.69,152.74,0,0.91,0.92,1.0,1.0,0.2,0.03,0.37,32.0,35.7,-26.13,-840.903,-0.4209,1.8,-1.75,28187,-1,36.76,0,0,0,0,True,-24.1,-25.71,37.23,3,,"거래량↑, 정배열(단), 장기추세(120↑)",2.0,-1.3093333333333335,11.0,1.2296296296296296,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),2,153,20251216,20251216,15.93,7.54,37.23,29.69
476060,온코닉테라퓨틱스,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,18740,567.13,8337.4,18430,16580,21200,24000,63.3,80.2,77.3,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,25.18,221.72,20.92,94.51,204.99,0,0.85,1.0,0.36,0.64,0.86,0.5,0.81,59.8,64.4,4.76,75.9837,0.4216,0.57,2.1,14599,1,39.35,0,0,0,1,False,13.51,-6.53,102.05,7,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,6.550272727272727,2.0,1.1388888888888888,1.6820401519262074,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속.  (매수 유효),63.7,58.4,69.3,🌤 중립,1.유통·소비재(+9.4%) / 2.기타(+6.6%) / 3.철강·금속(+4.4%) / 4.미디어·콘텐츠(+4.2%) / 5.바이오·의약품(+3.7%),1,154,20251216,20251216,15.93,7.54,102.05,94.51
